id,furn_type,address,permit_issued,installed,lat,lon
268,Shelter ,7200 Winnetka Ave NB Winnetka Ave FS Sherman Way,Yes,,34.2009971,-118.5709571
269,Shelter ,6360 Reseda Bl  EB Victory Bl FS Reseda,Yes,,34.186252,-118.5355894
270,Shelter ,18200 Victory Bl  WB Victory FS Lindley Ave,Yes,,34.1866077,-118.5295992
271,Shelter ,6400 N. Zelzah Ave WB Victory NS Zelzah,Yes,,34.1866455,-118.525115
272,Shelter ,17700 Vanowen St. EB Vanowen St. NS White Oak Ave,Yes ,Yes,34.1938601,-118.5185704
273,Shelter ,18904 Roscoe Bl  EB Roscoe Bl NS Wilbur Ave,Yes,,34.2202121,-118.5451804
274,Shelter ,EB Roscoe Bl FS Winnetka Ave,Yes ,Yes,34.2202328,-118.5710212
275,Shelter ,8200 De Soto Ave  SB De Soto Ave FS Roscoe Bl,Yes ,Yes,34.2180067,-118.5885165
276,Shelter ,24400 Roscoe Bl  EB Roscoe Bl NS Canoga,Yes,,34.2193139,-118.5987357
277,Shelter ,EB Roscoe Bl FS Topanga Cyn Bl,Yes,,34.2196628,-118.6060042
278,Shelter ,22700 W. Sherman Way  EB Sherman Way FS Fallbrook Ave,Yes,,34.2009766,-118.623984
279,Shelter ,7200 N. Fallbrook  NB Fallbrook Ave FS Sherman Way,Yes,,34.2009841,-118.6233822
280,Shelter ,21900 Mulholland Dr.  EB Mulholland Dr NS Topanga Cyn Bl,Yes ,Yes,34.1507724,-118.6041932
281,Shelter ,23300 Mulholland Dr.  NB Mulholland Dr. NS Spielberg Dr.,Yes ,Yes,34.1556943,-118.6340285
282,Shelter ,23300 Mulholland Dr.  SB Mulholland Dr. NS Spielberg Dr.,Yes ,Yes,34.1556943,-118.6340285
283,Shelter ,5700 Melrose  EB Melrose NS Larchmont,Yes ,Yes,34.083184,-118.324045
284,Shelter ,300 S. La Brea NB La Brea NS 3rd St,Yes ,Yes,34.0687164,-118.3436826
285,Shelter ,NB Fairfax NS 6th St,Yes ,Yes,34.0648717,-118.3613923
286,Shelter ,7257 Sunset Bl  WB Sunset NS Poinsettia Pl,Yes ,Yes,34.0984882,-118.3484233
287,Shelter ,7101 Sunset Bl  SB La Brea NS Sunset,Yes ,Yes,34.0981998,-118.3444389
288,Shelter ,5554 Melrose  EB Melrose NS Windsor,Yes ,Yes,34.0834912,-118.3237589
289,Shelter ,5500 Franklin Ave  EB Franklin NS Western,Yes ,Yes,34.1052311,-118.3094784
290,Shelter ,1657 N. La Brea  EB Hwd NS La Brea,Yes,,34.1014197,-118.345494
291,Shelter ,4500 Los Feliz Blvd. EB Los Feliz NS Hillhurst,Yes ,Yes,34.1114549,-118.287726
292,Shelter ,1869 Hillhurst Ave.  SB Hillhurst Ave. FS Franklin Ave.,Yes,,34.1049455,-118.2874452
293,Shelter ,450 Los Feliz Blvd.  WB Franklin FS Hillhurst,Yes ,Yes,34.111744,-118.2897407
294,Shelter ,4693 Hollywood Blvd.,Yes ,Yes,34.101433,-118.291348
295,Shelter ,1805 N. Vermont Ave  SB Vermont NS Melbourne Ave.,Yes,,34.1040944,-118.29179
296,Shelter ,4650 Franklin Ave.  NB Vermont Ave NS Franklyn Ave,Yes ,Yes,34.1052042,-118.2913399
297,Shelter ,351 S. Fuller  SB Hauser NS Burnside,Yes ,Yes,34.0686412,-118.3512032
298,Shelter ,SB Hauser NS Burnside,Yes ,Yes,34.0662012,-118.3505597
299,Shelter ,6101 W. 3rd St.  WB 3rd FS Gardner,Yes ,Yes,34.0703831,-118.3532376
300,Shelter ,Wilshire @ Curson,Yes,,34.0624933,-118.3545812
301,Shelter ,WB Olympic Bl  NS Cochran Ave,Yes,,34.057296,-118.3490957
302,Shelter ,711 S. La Brea EB Wilshire NS La Brea,Yes ,Yes,34.061906,-118.344558
303,Shelter ,SB La Brea Ave NS 8th St,Yes,,34.0605165,-118.3446945
304,Shelter ,SB La Brea Ave NS 9th St,Yes,,34.058869,-118.3453503
305,Shelter ,5007 Melrose Ave  WB Melrose FS Western,Yes,,34.0836723,-118.3096278
306,Shelter ,4990 Melrose Ave EB Melrose FS Western,Yes ,Yes,34.0828909,-118.3083291
307,Shelter ,5175 Melrose Ave  WB Melrose NS Wilton Pl,Yes,,34.083706,-118.313183
308,Shelter ,5200 MelroseAve  EB Melrose NS Wilton Pl,Yes,,34.0833603,-118.3137058
309,Shelter ,6567 Santa Monica WB Santa Monica NS Seward St.,Yes,,34.090973,-118.332891
310,Shelter ,1354 N Highland  NB Highland Ave NS DeLongpre,Yes ,Yes,34.0959185,-118.3383918
311,Shelter ,6536 Melrose  EB Melrose FS Highland,Yes ,Yes,34.0831818,-118.3382912
312,Shelter ,5969 Melrose Ave  WB Melrose Ave NS Wilcox Ave,Yes,,34.0837054,-118.3306889
313,Shelter ,1309 N. La Brea Ave  SB La Brea NS Fountain,Yes ,Yes,34.094629,-118.344441
314,Shelter ,WB Beverly Bl NS Western Ave,Yes,,34.0762409,-118.3091606
315,Shelter ,500 N. Western Ave NB Western Ave FS Maplewood,Yes,,34.080099,-118.308776
316,Shelter ,503 N. Western Ave  SB Western Ave NS Maplewood,Yes,,34.0806187,-118.3094058
317,Shelter ,5560 Lankershim Bl  NB Lankershim Bl NS Burbank,Yes,,34.1717377,-118.378541
318,Shelter ,5356 N. Lankershim Blvd FS Chandler,Yes ,Yes,34.168347,-118.376002
319,Shelter ,4455 Lankershim Bl  SB Lankershim FS Riverside Dr,Yes ,Yes,34.1520361,-118.3673391
320,Shelter ,4506 Lankershim Bl  NB Lankershim Bl FS Riverside,Yes ,Yes,34.1525897,-118.3667952
321,Shelter ,3901 Lankershim  SB Lankershim FS Campo de Cahuenga,Yes,,34.1390389,-118.3625846
322,Shelter ,EB Ventura FS Riverton Ave.,Yes ,Yes,34.1393978,-118.3674589
323,Shelter ,10602 Lankershim Bl  EB Ventura Bl NS Lankershim,Yes ,Yes,34.2332133,-118.3877657
324,Shelter ,3640 Cahuenga Bl  WB Cahuenga Bl NS 101 South,Yes ,Yes,34.1350833,-118.3606191
325,Shelter ,3356 Barham  NB Barham NS Lake Hwd,Yes ,Yes,34.1320419,-118.344042
326,Shelter ,6228 Franklin Ave  EB Franklin Ave FS Argyle Ave,Yes ,Yes,34.1050308,-118.3250044
327,Shelter ,4685 Hollywood Bl  WB Hollywood Bl NS Vermont,Yes,,34.1011451,-118.2911719
328,Shelter ,SB CrySantal Springs Dr NS Los Feliz Blvd,Yes ,Yes,34.1170374,-118.2716712
329,Shelter ,6051 Franklin Ave WB Franklin Ave FS Beachwood Dr,Yes,,34.1054961,-118.3215386
330,Shelter ,6379 Santa Monica Blvd @Cahuenga,Yes,,34.0907654,-118.3288771
331,Shelter ,6700 Santa Monica EB Santa Monica Bl NS Las Palmas Ave.,Yes ,Yes,34.090407,-118.3368635
332,Shelter ,551 Vermont (SB Vermont Ave NS 6th),Yes,,34.0643889,-118.291669
333,Shelter ,3829 W. 6th WB 6th NS Serrano,Yes ,Yes,34.0638228,-118.3063117
334,Shelter ,SB Western FS 3rd St,Yes,,34.0689776,-118.309132
335,Shelter ,450 S. Western NB Western FS 5th,Yes ,Yes,34.065769,-118.3084638
336,Shelter ,3601 W. 6th SB Normandie NS 6th,Yes ,Yes,34.0638871,-118.3008652
337,Shelter ,551 Vermont SB Vermont Ave NS 6th,Yes ,Yes,34.0643889,-118.291669
338,Shelter ,7651 Sunset Bl  WB Sunset Bl NS Santanley Ave,Yes,,34.0980593,-118.3561121
339,Shelter ,7652 Sunset Bl  EB Sunset Bl NS Santanley,Yes ,Yes,34.0979071,-118.3564062
340,Shelter ,1300 N. Fairfax Ave  NB Fairfax FS Fountain Ave,Yes ,Yes,34.0946935,-118.3611852
341,Shelter ,7600 Hollywood Bl  EB Hollywood NS Curson,Yes ,Yes,34.1013469,-118.355236
342,Shelter ,7504 Hollywood Bl  EB Hollywood Bl NS Gardner St,Yes,,34.1013484,-118.3530987
343,Shelter ,1861 Van Ness Ave  EB Franklin NS Van Ness,Yes,,34.105023,-118.316199
344,Shelter ,1302 Highland Ave  NB Highland FS Fountain,Yes ,Yes,34.0946242,-118.3381516
345,Shelter ,1350 Highland Ave.  NB Highland NS De Longpre,Yes,,34.095819,-118.338264
346,Shelter ,5757 Wilshire Bl.  WB Wilshire FS Masselin,Yes,,34.0627069,-118.3539114
347,Shelter ,5225 Wilshire Bl  WB Wilshire Bl NS La Brea,Yes,,34.0624628,-118.3436634
348,Shelter ,10800 Oxnard St  EB Oxnard St FS Whitnall Hwy,Yes,,34.1794311,-118.3659429
349,Shelter ,10600 Oxnard St  EB Oxnard St NS Cahuenga Bl,Yes,,34.1794238,-118.3615671
350,Shelter ,5559 Vineland Ave  SB Vineland Ave FS Burbank Bl,Yes ,Yes,34.1715446,-118.3703126
351,Shelter ,11135 Magnolia Bl  EB Magnolia  NS Lankershim,Yes ,Yes,34.1653992,-118.3738957
352,Shelter ,4885 Lankershim Bl  SB Lankershim Bl NS Huston St,Yes,,34.1597404,-118.3715296
353,Shelter ,4751 Lankershim NB Vineland Ave. NS Lankershim Bl.,Yes ,Yes,34.1569395,-118.3698183
354,Shelter ,4660 Lankershim NB Lankershim NS Kling St.,Yes,,34.1554968,-118.3686277
355,Shelter ,10660 Riverside Dr EB Riverside NS Cartwright Ave,Yes ,Yes,34.1518621,-118.3636479
356,Shelter ,10984 Riverside Dr.  NB Vineland Ave,Yes,,34.1520078,-118.3698235
357,Shelter ,4408 Vineland Ave  NB Vineland Ave FS Moorpark St,Yes ,Yes,34.1507189,-118.370017
358,Shelter ,6931 Santa Monica Bl WB Santa Monica Bl NS Orange,Yes ,Yes,34.0907959,-118.3408976
359,Shelter ,7000 Santa Monica Bl  EB Santa Monica NS Orange,Yes ,Yes,34.090407,-118.341829
360,Shelter ,5971 Olympic Bl  WB Olympic Bl NS Ogden Dr,Yes ,Yes,34.0577678,-118.3612269
361,Shelter ,5675 Olympic Bl WB Olympic NS Hauser,Yes ,Yes,34.0576946,-118.3531861
362,Shelter ,6298 3rd Ave  EB 3rd FS Ogden,Yes ,Yes,33.9830278,-118.3205876
363,Shelter ,4501 3rd St.  WB 3rd FS Wilton Pl,Yes,,34.0689761,-118.3128534
364,Shelter ,4360 3rd St  EB 3rd NS Western,Yes ,Yes,34.0689603,-118.3092637
365,Shelter ,4399 3rd St  WB 3rd NS St. Andrews Pl,Yes ,Yes,34.0689855,-118.3097201
366,Shelter ,4704 Franklin Ave  EB Franklin Ave NS Vermont,Yes ,Yes,34.1054105,-118.294261
367,Shelter ,2759 Rowena Ave  WB Rowena Ave FS Glendale Bl,Yes ,Yes,34.1075357,-118.2640565
368,Shelter ,2724 Griffith Pk Bl  NB Griffith Park Bl FS Hyperion,Yes ,Yes,34.1077147,-118.2731108
369,Shelter ,4201 Fountain Ave  WB Fountain Ave NS Hoover,Yes ,Yes,34.0969849,-118.280842
370,Shelter ,4745 Hollywood Bl  WB HWD Bl NS New Hampshire,Yes ,Yes,34.1017926,-118.2934717
371,Shelter ,3901 Lankershim  SB Lankershims FS Campo de Cahuenga,Yes ,Yes,34.1390389,-118.3625846
372,Shelter ,10974 Ventura Bl.  EB Ventura Bl. FS Vineland,Yes ,Yes,34.1399938,-118.3699395
373,Shelter ,4888 Lankershim Bl NB Lankershim Bl NS Huston St,Yes,,34.1600348,-118.3712817
374,Shelter ,5045 Lankershim Bl SB Lankershim Bl NS Huston St,Yes,,34.1620204,-118.3731994
375,Shelter ,5605 Lankershim Bl SB Lankershim Bl NS Huston St,Yes ,Yes,34.1723742,-118.3813389
376,Shelter ,NB CrySantal Springs Dr FS Los Feliz Blvd,Yes ,Yes,34.1170374,-118.2716712
377,Shelter ,WB Western Heritage Wy NS CrySantal Springs Dr,Yes,,34.1449463,-118.2851548
378,Shelter ,NB CrySantal Springs Dr @ Autry National Center,Yes,,34.0522342,-118.2436849
379,Shelter ,SB Cahuenga Bl. FS Riverside Dr.,Yes ,Yes,34.1522004,-118.3614726
380,Shelter ,200 S. Rossmore Ave. SB Rossmore NS 3rd St.,Yes,,34.0706955,-118.3273134
381,Shelter ,5000 W. 3rd St. WB 3rd St NS Rossmore,Yes,,34.0689207,-118.3259767
382,Shelter ,300 S. Rossmore Ave. NB Rossmore NS 3rd St.,Yes,,34.0687377,-118.326872
383,Shelter ,2201 Prosser Ave EB Olympic NS Prosser,Yes ,Yes,34.0476389,-118.42463
384,Shelter ,2201 Beverly Glen Bl. EB Olympic NS Beverly Glen,Yes ,Yes,34.0498765,-118.4228456
385,Shelter ,2070 Century Pk East  WB Olympic Bl NS Century PK East,Yes ,Yes,34.059208,-118.411539
386,Shelter ,121 La Cienega  SB La Cienega Bl NS 3rd,Yes,,34.075004,-118.377562
387,Shelter ,2152 Prosser Ave WB Olympic NS Prosser,Yes ,Yes,34.048428,-118.424483
388,Shelter ,10612 Nat'l EB Nat'l Blvd. FS Overland Ave,Yes ,Yes,34.0522342,-118.2436849
389,Shelter ,121 La CienegaWB 3rd St. FS La Cienega,Yes,,34.075004,-118.377562
390,Shelter ,SB Sepulveda NS Palms,Yes ,Yes,34.0192753,-118.4222279
391,Shelter ,10611 Nat'l WB Nat'l Blvd. NS Overland Ave,Yes ,Yes,34.0311375,-118.4156895
392,Shelter ,WB National Bl. NS Sepulveda Bl.,Yes ,Yes,34.0273788,-118.4286615
393,Shelter ,3272 Motor WB Nat'l Blvd. FS Motor Ave,Yes ,Yes,34.0297924,-118.4107323
394,Shelter ,WB Melrose Ave NS Spaulding Ave.,Yes ,Yes,34.0837282,-118.3573819
395,Shelter ,7101 Melrose Ave  SB La Brea FS Melrose,Yes ,Yes,34.0836581,-118.3443528
396,Shelter ,WB Melrose Ave NS Orlando Ave.,Yes,,34.0835572,-118.3731523
397,Shelter ,7890 Melrose EB Melrose Ave FS Fairfax,Yes ,Yes,34.0837691,-118.3611946
398,Shelter ,660 Fairfax  NB Fairfax NS Melrose,Yes ,Yes,34.0829324,-118.3635602
399,Shelter ,7900 Melrose Av  SB Fairfax FS Melrose,Yes ,Yes,34.0834789,-118.361814
400,Shelter ,7900 Melrose Ave EB Melrose NS Fairfax,Yes ,Yes,34.0834789,-118.361814
401,Shelter ,EB Melrose NS Ogden,Yes ,Yes,34.0837568,-118.3594651
402,Shelter ,SB Sepulveda Bl FS La Grange,Yes ,Yes,34.042999,-118.440312
403,Shelter ,SB Sepulveda Bl FS Ohio Ave,Yes ,Yes,34.0504092,-118.4466666
404,Shelter ,NB Sepulveda NS Ohio Ave,Yes ,Yes,34.0504092,-118.4466666
405,Shelter ,11110 W. Pico Bl  SB Sepulveda FS Pico,Yes ,Yes,34.0363952,-118.4353034
406,Shelter ,NB Sepulveda FS Santa Monica Bl,Yes ,Yes,34.0477238,-118.4443473
407,Shelter ,NB Sepulveda FS Getty Center Dr,Yes ,Yes,34.088648,-118.4748578
408,Shelter ,3033 S. Sepulveda Bl SB Sepulveda FS National,Yes ,Yes,34.0263003,-118.428587
409,Shelter ,NB Robertson Bl. FS Alden,Yes,,34.0752722,-118.3837338
410,Shelter ,EB 3rd St. FS Robertson Bl.,Yes ,Yes,34.0735815,-118.3837509
411,Shelter ,10830 W. Pico Bl NB Westwood Bl NS Pico Bl,Yes ,Yes,34.0398504,-118.4280822
412,Shelter ,1959 Westwood Bl @ La Grange,Yes,,34.046861,-118.434742
413,Shelter ,1899 Westwood Bl  SB Westwood NS Missouri,Yes ,Yes,34.0481882,-118.4354714
414,Shelter ,10863 W. Olympic Bl (on WeStwood Bl),Yes ,Yes,34.0439855,-118.4322403
415,Shelter ,3479 Motor (WB Palms FS Motor),Yes,,34.0265017,-118.4090294
416,Shelter ,10650 Ashby WB Palms FS Nat'l,Yes ,Yes,34.0379729,-118.4207975
417,Shelter ,1500 Westwood Bl  NB Westwood NS Ohio,Yes ,Yes,34.0541136,-118.4403545
418,Shelter ,10867 W. Pico Bl (@ Westwood),Yes,,34.0401271,-118.428979
419,Shelter ,NB La Cienega Bl. NS Rosewood,Yes ,Yes,34.079833,-118.376493
420,Shelter ,10460 W. Pico SB Motor Ave FS Pico,Yes ,Yes,34.0453783,-118.4185855
421,Shelter ,NE cor of Motor  Ave. and National Blvd.,Yes,,34.0292204,-118.4106979
422,Shelter ,WB 3rd St. NS Sweetzer Ave.,Yes ,Yes,34.0726641,-118.3700102
423,Shelter ,SB Fairfax NS 3rd,Yes ,Yes,34.0715299,-118.3614304
424,Shelter ,1293 S. Beverly Glen Bl  SB Beverly Glen NS Wellworth,Yes ,Yes,34.0643645,-118.4276501
425,Shelter ,1320 Devon Ave NB Beverly Glen NS Devon,Yes ,Yes,34.0639152,-118.4269066
426,Shelter ,SB Westwood Bl NS Massachusetts,Yes,,34.051834,-118.4387819
427,Shelter ,2000 Westwood Blvd. NB Westwood NS LaGrange,Yes ,Yes,34.0466824,-118.4338505
428,Shelter ,2999 Overland Ave SB Overland NS Nat'l,Yes ,,34.0325454,-118.4182872
429,Shelter ,Overland Ave @ Clarkson,Yes ,Yes,34.033376,-118.4183084
430,Shelter ,1350 Westwood Bl  NB Westwood NS Rochester Ave,Yes ,Yes,34.055905,-118.441702
431,Shelter ,SB Gayley Ave. NS Landfair Ave.,Yes,,34.0656254,-118.447733
432,Shelter ,4480 Kester Ave EB Ventura Blvd FS Kester Ave,Yes ,Yes,34.1518634,-118.4564418
433,Shelter ,15433 Ventura Blvd WB Ventura Blvd NS Orion Ave,Yes,,34.1549289,-118.4695264
434,Shelter ,15374 Ventura Blvd EB Ventura Blvd FS Sherman Oaks Ave,Yes ,Yes,34.154004,-118.4687179
435,Shelter ,16640 Ventura Blvd EB Ventura Blvd FS Petit Ave,Yes ,Yes,34.1577682,-118.4959177
436,Shelter ,910 S. Fairfax SB Fairfax NS San Vicente,Yes ,Yes,34.0592345,-118.3628124
437,Shelter ,1801 Century Pk West  SB Century Pk West FS Santa Monica Bl,Yes ,Yes,34.0587179,-118.4214672
438,Shelter ,NB Century Pk West NS Santa Monica,Yes ,Yes,34.059147,-118.4213851
439,Shelter ,12800 Burbank Blvd EB Burbank Blvd NS Coldwater Cyn Ave (located,Yes,,34.1721281,-118.4120498
440,Shelter ,5212 Whitsett Ave WB Magnolia Blvd NS Whitsett Ave,Yes,,34.1651209,-118.4050369
441,Shelter ,15626 Ventura Blvd EB Ventura Blvd FS Haskell Ave,Yes ,Yes,34.1548245,-118.4739723
442,Shelter ,15840 Ventura Blvd EB Ventura Blvd FS Gloria Ave,Yes,,34.1554718,-118.4788928
443,Shelter ,4940 Balboa Ave NB Balboa Ave NS Moorpark St,Yes,,34.1592413,-118.5010873
444,Shelter ,WB Ventura Blvd NS White Oak Ave,Yes,,34.1624349,-118.5185842
445,Shelter ,5224 Coldwater Cyn Ave NB Coldwater Cyn Ave FS Magnolia Blvd,Yes ,Yes,34.165516,-118.4134708
446,Shelter ,12100 W Magnolia Blvd EB Magnolia Blvd NS Laurel Canyon Blvd,Yes,,34.164868,-118.396519
447,Shelter ,12900 Riverside Dr WB Riverside Dr FS Coldwater Cyn Ave,Yes ,Yes,34.1574075,-118.4140012
448,Shelter ,13200 W Ventura Blvd EB Ventura Blvd FS Fulton Ave (located on Isla,Yes ,Yes,34.1465781,-118.4246865
449,Shelter ,14401 Ventura Blvd WB Ventura Blvd FS Tyrone Ave,Yes,,34.151009,-118.4457709
450,Shelter ,NB Fairfax FS Oakwood,Yes,,34.0782138,-118.3614212
451,Shelter ,3000 S. Sepulveda Bl.  NB Sepulveda Bl NS Nat'l Bl.,Yes,,34.027484,-118.4278284
452,Shelter ,EB Burbank Bl. FS Fulton,Yes,,34.172129,-118.422511
453,Shelter ,100 S. 3rd St.  SB San Vicente Bl NS 3rd St.,Yes ,Yes,34.0735322,-118.3799633
454,Shelter ,NB La Cienega FS Olympic,Yes,,34.0594708,-118.3762439
455,Shelter ,WB Oxnard St NS Van Nuys Bl,Yes ,Yes,34.1793899,-118.4487083
456,Shelter ,6001 Vnys BlSB Van Nuys Bl NS Oxnard,Yes,,34.179933,-118.4491689
457,Shelter ,14453 Oxnard NB Vnys FS Oxnard,Yes ,Yes,34.1794789,-118.4476709
458,Shelter ,6303 Van Nuys Bl. SB Vnys NS Sylvan St.,Yes ,Yes,34.1847236,-118.4489457
459,Shelter ,6007 Sepulveda Bl. @ Oxnard,Yes,,34.1793734,-118.4661754
460,Shelter ,EB Victory Bl FS Sepulveda,Yes ,Yes,34.18665,-118.46618
461,Shelter ,6411 Sepulveda Bl. @ Victory,Yes,,34.1872814,-118.4688866
462,Shelter ,6759 Vanowen St  EB Vanowen St NS Sepulveda,Yes ,Yes,34.1935529,-118.5537846
463,Shelter ,6801 Sepulveda WB Vanowen St. FS Sepulveda,Yes ,Yes,34.193917,-118.4683757
464,Shelter ,15250 Sherman Way EB Sherman Way FS Sepulveda,Yes ,Yes,34.2011101,-118.4654714
465,Shelter ,7161 Sepulveda SB Sepulveda FS Sherman Way,Yes ,Yes,34.2011488,-118.4664184
466,Shelter ,15326 Roscoe Bl. SB Sepulveda FS Roscoe Bl,Yes ,Yes,34.2211433,-118.4664987
467,Shelter ,SB Sunland Blvd FS San Fernando Rd,Yes ,Yes,34.2190823,-118.3690054
468,Shelter ,14441 Roscoe Bl. NB Van Nuys FS Roscoe,Yes ,Yes,34.2217858,-118.4479774
469,Shelter ,8252 Van Nuys Bl EB Roscoe FS Van Nuys,Yes ,Yes,34.2212143,-118.4484877
470,Shelter ,NB San Fernando Rd NS Olinda St.,Yes,,34.2222493,-118.3737152
471,Shelter ,NB Glenoaks NS Penrose St.,Yes,,34.2315424,-118.3681907
472,Shelter ,NB Glenoaks Bl FS La Tuna Cyn,Yes,,34.2345169,-118.371325
473,Shelter ,NB Sunland Bl NS Nettleton St.,Yes ,Yes,34.2253745,-118.3657781
474,Shelter ,NB Sunland Bl NS Olinda St,Yes,,34.2277493,-118.3661443
475,Shelter ,WB Roscoe Bl NS Arleta,Yes ,Yes,34.2216733,-118.4052783
476,Shelter ,EB Rosco Bl FS Woodley,Yes,,34.221328,-118.483679
477,Shelter ,EB Roscoe Bl NS Haskel Ave,Yes ,Yes,34.221384,-118.4749304
478,Shelter ,6262 Van Nuys Bl  NB Van Nuys NS Sylvan,Yes ,Yes,34.1841498,-118.4480332
479,Shelter ,SB Van Nuys Bvd NS Victory Blvd,Yes,,34.1866634,-118.4487136
480,Shelter ,6203 Van Nuys Bl  SB Van Nuys Bl NS Delano St,Yes ,Yes,34.1828511,-118.4489898
481,Shelter ,EB Vanowen St. NS Kester Ave,Yes ,Yes,34.193931,-118.457453
482,Shelter ,EB Vanowen St. NS Woodley Ave.,Yes,,34.1939039,-118.483653
483,Shelter ,EB Vanowen St.  FS Hayvenhurst Ave.,Yes,,34.1938959,-118.492384
484,Shelter ,SB Lankershim Bvd FS Strathern St.,Yes,,34.2157148,-118.3877853
485,Shelter ,SB San Fernando Rd FS Penrose St,Yes ,Yes,34.22479,-118.377439
486,Shelter ,SB San Fernando Rd FS  Wick St,Yes,,34.2363098,-118.3905835
487,Shelter ,SB San Fernando Rd FS Sheldon St.,Yes ,Yes,34.2392993,-118.3937337
488,Shelter ,NB Vineland Ave FS Saticoy St.,Yes,,34.2084499,-118.370323
489,Shelter ,WB Saticoy St FS Vineland Ave,Yes,,34.2084499,-118.370323
490,Shelter ,WB Sherman Way NS Tujunga Ave,Yes ,Yes,34.201197,-118.379045
491,Shelter ,EB Sherman Way NS Tujunga Ave,Yes,,34.201197,-118.379045
492,Shelter ,WB Sherman Way NS Beck Ave,Yes,,34.2011968,-118.383404
493,Shelter ,EB Sherman Way FS Lankershim Blvd,Yes,,34.201197,-118.38778
494,Shelter ,WB Vanowen St FS Lankershim Blvd.,Yes ,Yes,34.1939501,-118.3877873
495,Shelter ,EB Roscoe Blvd FS Louise Ave.,Yes ,Yes,34.2211102,-118.5098539
496,Shelter ,WB Roscoe Bl FS Trusedale St. (Island),Yes,,34.0522342,-118.2436849
497,Shelter ,NB Van Nuys Blvd FS Blythe St,Yes ,Yes,34.2152287,-118.448762
498,Shelter ,SB Van Nuys Bvd NS Blythe St,Yes ,Yes,34.2152287,-118.448762
499,Shelter ,7011 Van Nuys BlSB Van Nuys Bl NS Hart,Yes,,34.1978398,-118.4491532
500,Shelter ,7018 Van Nuys Bl  NB Van Nuys Bl NS Vose St,Yes,,34.1981368,-118.4481074
501,Shelter ,7407 Van Nuys Bl  SB Van Nuys NS Valeria St,Yes,,34.2051991,-118.4492975
502,Shelter ,8200 Van Nuys Bl  NB Vnys NS Roscoe,Yes,,34.219924,-118.4485059
503,Shelter ,14236 Roscoe Bl  EB Roscoe NS Wakefield Ave,Yes,,34.2212729,-118.443647
504,Shelter ,13900 W. Roscoe Bl WB Roscoe Bl FS Ranchito,Yes ,Yes,34.2216419,-118.4388267
505,Shelter ,12900 Roscoe Bl WB Roscoe Bl FS Sheldon,Yes,,34.2216563,-118.4144289
506,Shelter ,7900 N. Laurel Canyon Bl  SB Laurel Canyon Bl FS Stratern St,Yes ,Yes,34.2157182,-118.3986917
507,Shelter ,7600 Laurel Canyon Bl WB Saticoy St NS Laurel Canyon,Yes,,34.2089459,-118.395961
508,Shelter ,WB Vanowen St FS Beck Ave,Yes,,34.1939422,-118.3834129
509,Shelter ,7359 Vineland Ave  SB Vineland Ave FS Valeria,Yes,,34.2047185,-118.3705549
510,Shelter ,7563 Tujunga Ave  EB Saticoy St NS Tujunga Ave,Yes,,34.2082872,-118.3792624
511,Shelter ,12300 Saticoy St.  EB Saticoy St NS Shadyglade Ave,Yes,,34.208461,-118.4016436
512,Shelter ,8950 Laurel Canyon Bl  NB Laurel Canyon Bl FS Sheldon,Yes ,Yes,34.232365,-118.4036631
513,Shelter ,9335 Laurel Canyon BlSB Laurel Canyon Bl FS Rangoon,Yes,,34.238311,-118.411115
514,Shelter ,12850 Branford St  NB Laurel Canyon Bl NS Branford,Yes,,34.2408616,-118.4127791
515,Shelter ,9600 N Laurel Canyon Bl  SB Laurel Canyon Bl NS Montague St,Yes,,34.2323218,-118.4040821
516,Shelter ,9745 Laurel Canyon BlSB Laurel Canyon FS Osborne,Yes ,Yes,34.2466779,-118.4193506
517,Shelter ,13100 Osborne St  WB Osborne St FS Laurel Canyon Bl,Yes,,34.247507,-118.417559
518,Shelter ,WB Osborne St FS 5 Fwy Offramp,Yes,,34.0522342,-118.2436849
519,Shelter ,13493 Osborne St  WB Osborne St NS Arleta Ave,Yes ,Yes,34.2413325,-118.4271107
520,Shelter ,13439 Osborne St  NB Arleta FS Osborne,Yes ,Yes,34.2425876,-118.4260447
521,Shelter ,13700 Osborne St  EB Osborne St FS Canterbury,Yes,,34.237854,-118.431306
522,Shelter ,9000 Woodman Ave  NB Woodman FS Osborne,Yes ,Yes,34.2333869,-118.4387019
523,Shelter ,16851 Victory Bl  NB Balboa Bl  FS Victory,Yes,,34.187044,-118.5009019
524,Shelter ,16860 Vanowen St  EB Vanowen St FS Balboa Bl,Yes ,Yes,34.1935734,-118.5008263
525,Shelter ,7900 Balboa Bl  NB Balboa Bl FS Stagg,Yes,,34.2172645,-118.5011694
526,Shelter ,14800 Roscoe Bl EB Roscoe NS Willis,Yes,,34.220962,-118.455611
527,Shelter ,11500 Tuxford  WB Tuxford St NS Telfair,Yes,,34.2269849,-118.3815221
528,Shelter ,16500 Roscoe Bl  EB Roscoe Bl NS Hayvenhurst,Yes ,Yes,34.2212791,-118.4915528
529,Shelter ,EB Roscoe Bl NS Orion Ave,Yes,,34.221393,-118.472093
530,Shelter ,11400 Tuxford EB Tuxford St FS San Fernando,Yes,,34.228608,-118.3794212
531,Shelter ,10700 San Fernando Rd  EB San Fernando Rd NS Clybourn,Yes,,34.2162393,-118.3670181
