LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
ARTESIA,0400004A,117,137,N,0,VBM PORTION,66,37,13
ARTESIA,0400004A,117,137,N,1004,TOTAL,155,79,28
ARTESIA,0400006A,118,137,N,1042,POLLING PLACE,77,43,24
ARTESIA,0400006A,118,137,N,0,VBM PORTION,66,41,14
ARTESIA,0400006A,118,137,N,1042,TOTAL,143,84,38
ARTESIA,0400007A,119,137,N,1049,POLLING PLACE,85,50,21
ARTESIA,0400007A,119,137,N,0,VBM PORTION,95,40,40
ARTESIA,0400007A,119,137,N,1049,TOTAL,180,90,61
ARTESIA,0400008A,120,137,N,1154,POLLING PLACE,81,42,23
ARTESIA,0400008A,120,137,N,0,VBM PORTION,102,47,31
ARTESIA,0400008A,120,137,N,1154,TOTAL,183,89,54
ARTESIA,0400010C,121,137,N,1140,POLLING PLACE,59,29,24
ARTESIA,0400010C,121,137,N,0,VBM PORTION,99,43,36
ARTESIA,0400010C,121,137,N,1140,TOTAL,158,72,60
ATHENS,0450001A,122,178,N,1221,POLLING PLACE,64,52,8
ATHENS,0450001A,122,178,N,0,VBM PORTION,60,44,3
ATHENS,0450001A,122,178,N,1221,TOTAL,124,96,11
ATHENS,0450002B,123,178,N,1263,POLLING PLACE,107,93,3
ATHENS,0450002B,123,178,N,0,VBM PORTION,53,35,11
ATHENS,0450002B,123,178,N,1263,TOTAL,160,128,14
ATHENS,0450004A,124,178,N,1271,POLLING PLACE,85,65,12
ATHENS,0450004A,124,178,N,0,VBM PORTION,65,52,5
ATHENS,0450004A,124,178,N,1271,TOTAL,150,117,17
ATHENS,0450007A,125,178,N,1111,POLLING PLACE,104,83,13
ATHENS,0450007A,125,178,N,0,VBM PORTION,58,43,4
ATHENS,0450007A,125,178,N,1111,TOTAL,162,126,17
ATHENS,0450008A,126,178,N,600,POLLING PLACE,69,63,2
ATHENS,0450008A,126,178,N,0,VBM PORTION,25,21,0
ATHENS,0450008A,126,178,N,600,TOTAL,94,84,2
AVALON,0500001A,127,187,N,496,POLLING PLACE,63,35,22
AVALON,0500001A,127,187,N,0,VBM PORTION,55,27,17
AVALON,0500001A,127,187,N,496,TOTAL,118,62,39
AVALON,0500003A,128,187,N,1234,POLLING PLACE,127,73,43
AVALON,0500003A,128,187,N,0,VBM PORTION,129,72,41
AVALON,0500003A,128,187,N,1234,TOTAL,256,145,84
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,52,24
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,50,16
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,102,40
AVOCADO HEIGHTS,0520002A,130,123,N,709,POLLING PLACE,51,35,15
AVOCADO HEIGHTS,0520002A,130,123,N,0,VBM PORTION,20,17,1
AVOCADO HEIGHTS,0520002A,130,123,N,709,TOTAL,71,52,16
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,POLLING PLACE,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,VBM PORTION,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,TOTAL,0,0,0
AVOCADO HEIGHTS,0520004A,131,124,N,784,POLLING PLACE,97,61,29
AVOCADO HEIGHTS,0520004A,131,124,N,0,VBM PORTION,70,40,20
AVOCADO HEIGHTS,0520004A,131,124,N,784,TOTAL,167,101,49
AVOCADO HEIGHTS,0520005B,132,123,N,788,POLLING PLACE,55,36,13
AVOCADO HEIGHTS,0520005B,132,123,N,0,VBM PORTION,25,15,8
AVOCADO HEIGHTS,0520005B,132,123,N,788,TOTAL,80,51,21
AVOCADO HEIGHTS,0520007A,133,124,N,525,POLLING PLACE,19,14,3
AVOCADO HEIGHTS,0520007A,133,124,N,0,VBM PORTION,19,11,7
AVOCADO HEIGHTS,0520007A,133,124,N,525,TOTAL,38,25,10
AVOCADO HEIGHTS,0520008A,134,123,N,866,POLLING PLACE,67,44,15
AVOCADO HEIGHTS,0520008A,134,123,N,0,VBM PORTION,30,16,11
AVOCADO HEIGHTS,0520008A,134,123,N,866,TOTAL,97,60,26
AVOCADO HEIGHTS,0520009A,135,123,N,759,POLLING PLACE,63,37,22
AVOCADO HEIGHTS,0520009A,135,123,N,0,VBM PORTION,55,34,12
AVOCADO HEIGHTS,0520009A,135,123,N,759,TOTAL,118,71,34
AVOCADO HEIGHTS,0520010A,136,123,N,757,POLLING PLACE,50,30,16
AVOCADO HEIGHTS,0520010A,136,123,N,0,VBM PORTION,44,25,12
AVOCADO HEIGHTS,0520010A,136,123,N,757,TOTAL,94,55,28
AVOCADO HEIGHTS,0520012A,137,123,N,484,POLLING PLACE,48,27,13
AVOCADO HEIGHTS,0520012A,137,123,N,0,VBM PORTION,30,20,8
AVOCADO HEIGHTS,0520012A,137,123,N,484,TOTAL,78,47,21
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,POLLING PLACE,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,VBM PORTION,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,TOTAL,0,0,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,POLLING PLACE,21,9,10
AVOCADO HEIGHTS,0520017A,138,123,N,0,VBM PORTION,19,15,2
AVOCADO HEIGHTS,0520017A,138,123,N,582,TOTAL,40,24,12
AZUSA,0550001A,139,66,N,624,POLLING PLACE,26,9,12
AZUSA,0550001A,139,66,N,0,VBM PORTION,22,13,9
AZUSA,0550001A,139,66,N,624,TOTAL,48,22,21
AZUSA,0550002A,140,66,N,790,POLLING PLACE,56,37,14
AZUSA,0550002A,140,66,N,0,VBM PORTION,32,22,4
AZUSA,0550002A,140,66,N,790,TOTAL,88,59,18
AZUSA,0550008A,141,66,N,1080,POLLING PLACE,95,59,26
AZUSA,0550008A,141,66,N,0,VBM PORTION,52,30,16
AZUSA,0550008A,141,66,N,1080,TOTAL,147,89,42
AZUSA,0550009A,142,66,N,1205,POLLING PLACE,88,53,25
AZUSA,0550009A,142,66,N,0,VBM PORTION,58,35,14
AZUSA,0550009A,142,66,N,1205,TOTAL,146,88,39
AZUSA,0550010B,143,66,N,818,POLLING PLACE,27,21,3
AZUSA,0550010B,143,66,N,0,VBM PORTION,25,18,4
AZUSA,0550010B,143,66,N,818,TOTAL,52,39,7
AZUSA,0550011A,144,66,N,796,POLLING PLACE,57,35,19
AZUSA,0550011A,144,66,N,0,VBM PORTION,99,63,26
AZUSA,0550011A,144,66,N,796,TOTAL,156,98,45
AZUSA,0550012A,145,66,N,630,POLLING PLACE,35,24,6
AZUSA,0550012A,145,66,N,0,VBM PORTION,16,12,4
AZUSA,0550012A,145,66,N,630,TOTAL,51,36,10
AZUSA,0550012B,146,66,N,939,POLLING PLACE,82,53,17
AZUSA,0550012B,146,66,N,0,VBM PORTION,45,31,11
AZUSA,0550012B,146,66,N,939,TOTAL,127,84,28
AZUSA,0550023F,147,66,N,451,POLLING PLACE,24,15,7
AZUSA,0550023F,147,66,N,0,VBM PORTION,31,23,4
AZUSA,0550023F,147,66,N,451,TOTAL,55,38,11
AZUSA,0550025A,148,66,N,1185,POLLING PLACE,77,48,17
AZUSA,0550025A,148,66,N,0,VBM PORTION,59,40,13
AZUSA,0550025A,148,66,N,1185,TOTAL,136,88,30
AZUSA,0550025B,149,66,N,510,POLLING PLACE,25,18,3
AZUSA,0550025B,149,66,N,0,VBM PORTION,24,18,3
AZUSA,0550025B,149,66,N,510,TOTAL,49,36,6
AZUSA,0550073A,150,66,N,884,POLLING PLACE,63,46,14
AZUSA,0550073A,150,66,N,0,VBM PORTION,67,47,12
AZUSA,0550073A,150,66,N,884,TOTAL,130,93,26
AZUSA,0550074A,151,66,N,1181,POLLING PLACE,75,47,18
AZUSA,0550074A,151,66,N,0,VBM PORTION,73,43,16
AZUSA,0550074A,151,66,N,1181,TOTAL,148,90,34
AZUSA,0550076A,152,66,N,673,POLLING PLACE,42,21,17
AZUSA,0550076A,152,66,N,0,VBM PORTION,28,18,8
AZUSA,0550076A,152,66,N,673,TOTAL,70,39,25
AZUSA,0550078A,153,66,N,1268,POLLING PLACE,77,56,14
AZUSA,0550078A,153,66,N,0,VBM PORTION,54,37,11
AZUSA,0550078A,153,66,N,1268,TOTAL,131,93,25
AZUSA,0550079A,154,66,N,852,POLLING PLACE,60,33,22
AZUSA,0550079A,154,66,N,0,VBM PORTION,137,78,31
AZUSA,0550079A,154,66,N,852,TOTAL,197,111,53
AZUSA,0550080A,155,66,N,1246,POLLING PLACE,116,73,31
AZUSA,0550080A,155,66,N,0,VBM PORTION,93,53,31
AZUSA,0550080A,155,66,N,1246,TOTAL,209,126,62
AZUSA,0550081A,156,66,N,793,POLLING PLACE,60,29,24
AZUSA,0550081A,156,66,N,0,VBM PORTION,88,49,27
AZUSA,0550081A,156,66,N,793,TOTAL,148,78,51
AZUSA,0550084B,157,66,N,927,POLLING PLACE,75,46,21
AZUSA,0550084B,157,66,N,0,VBM PORTION,72,40,25
AZUSA,0550084B,157,66,N,927,TOTAL,147,86,46
AZUSA,0550085A,158,66,N,959,POLLING PLACE,73,48,23
AZUSA,0550085A,158,66,N,0,VBM PORTION,78,48,21
AZUSA,0550085A,158,66,N,959,TOTAL,151,96,44
AZUSA,0550086A,159,66,N,631,POLLING PLACE,75,39,22
AZUSA,0550086A,159,66,N,0,VBM PORTION,46,33,7
AZUSA,0550086A,159,66,N,631,TOTAL,121,72,29
BALDWIN PARK,0600001A,160,66,N,1066,POLLING PLACE,53,35,13
BALDWIN PARK,0600001A,160,66,N,0,VBM PORTION,35,20,7
BALDWIN PARK,0600001A,160,66,N,1066,TOTAL,88,55,20
BALDWIN PARK,0600002A,161,66,N,1150,POLLING PLACE,52,37,5
BALDWIN PARK,0600002A,161,66,N,0,VBM PORTION,50,38,10
BALDWIN PARK,0600002A,161,66,N,1150,TOTAL,102,75,15
BALDWIN PARK,0600006A,162,66,N,1109,POLLING PLACE,76,52,15
BALDWIN PARK,0600006A,162,66,N,0,VBM PORTION,42,22,14
BALDWIN PARK,0600006A,162,66,N,1109,TOTAL,118,74,29
BALDWIN PARK,0600007A,163,66,N,904,POLLING PLACE,49,36,6
BALDWIN PARK,0600007A,163,66,N,0,VBM PORTION,45,26,10
BALDWIN PARK,0600007A,163,66,N,904,TOTAL,94,62,16
BALDWIN PARK,0600008A,164,66,N,1061,POLLING PLACE,84,61,15
BALDWIN PARK,0600008A,164,66,N,0,VBM PORTION,54,36,8
BALDWIN PARK,0600008A,164,66,N,1061,TOTAL,138,97,23
BALDWIN PARK,0600009A,165,66,N,1176,POLLING PLACE,57,41,13
BALDWIN PARK,0600009A,165,66,N,0,VBM PORTION,43,30,9
BALDWIN PARK,0600009A,165,66,N,1176,TOTAL,100,71,22
BALDWIN PARK,0600010A,166,66,N,1008,POLLING PLACE,75,50,15
BALDWIN PARK,0600010A,166,66,N,0,VBM PORTION,56,39,10
BALDWIN PARK,0600010A,166,66,N,1008,TOTAL,131,89,25
BALDWIN PARK,0600012A,167,66,N,1214,POLLING PLACE,60,33,22
BALDWIN PARK,0600012A,167,66,N,0,VBM PORTION,52,31,13
BALDWIN PARK,0600012A,167,66,N,1214,TOTAL,112,64,35
BALDWIN PARK,0600013A,168,66,N,1224,POLLING PLACE,76,58,11
BALDWIN PARK,0600013A,168,66,N,0,VBM PORTION,75,53,17
BALDWIN PARK,0600013A,168,66,N,1224,TOTAL,151,111,28
BALDWIN PARK,0600014A,169,66,N,1227,POLLING PLACE,78,50,23
BALDWIN PARK,0600014A,169,66,N,0,VBM PORTION,72,51,12
BALDWIN PARK,0600014A,169,66,N,1227,TOTAL,150,101,35
BALDWIN PARK,0600016A,170,66,N,1135,POLLING PLACE,61,30,19
BALDWIN PARK,0600016A,170,66,N,0,VBM PORTION,67,45,8
BALDWIN PARK,0600016A,170,66,N,1135,TOTAL,128,75,27
BALDWIN PARK,0600017A,171,66,N,505,POLLING PLACE,29,19,8
BALDWIN PARK,0600017A,171,66,N,0,VBM PORTION,31,17,9
BALDWIN PARK,0600017A,171,66,N,505,TOTAL,60,36,17
BALDWIN PARK,0600019A,172,66,N,1233,POLLING PLACE,81,59,21
BALDWIN PARK,0600019A,172,66,N,0,VBM PORTION,60,35,17
BALDWIN PARK,0600019A,172,66,N,1233,TOTAL,141,94,38
BALDWIN PARK,0600020A,173,66,N,1200,POLLING PLACE,67,44,18
BALDWIN PARK,0600020A,173,66,N,0,VBM PORTION,45,34,4
BALDWIN PARK,0600020A,173,66,N,1200,TOTAL,112,78,22
BALDWIN PARK,0600021B,174,66,N,841,POLLING PLACE,34,28,6
BALDWIN PARK,0600021B,174,66,N,0,VBM PORTION,36,22,4
BALDWIN PARK,0600021B,174,66,N,841,TOTAL,70,50,10
BALDWIN PARK,0600024E,175,66,N,1235,POLLING PLACE,59,40,15
BALDWIN PARK,0600024E,175,66,N,0,VBM PORTION,80,47,25
BALDWIN PARK,0600024E,175,66,N,1235,TOTAL,139,87,40
BALDWIN PARK,0600025A,176,66,N,750,POLLING PLACE,36,26,5
BALDWIN PARK,0600025A,176,66,N,0,VBM PORTION,26,21,4
BALDWIN PARK,0600025A,176,66,N,750,TOTAL,62,47,9
BALDWIN PARK,0600026A,177,66,N,964,POLLING PLACE,60,38,13
BALDWIN PARK,0600026A,177,66,N,0,VBM PORTION,37,21,9
BALDWIN PARK,0600026A,177,66,N,964,TOTAL,97,59,22
BALDWIN PARK,0600027A,178,66,N,1197,POLLING PLACE,75,59,9
BALDWIN PARK,0600027A,178,66,N,0,VBM PORTION,58,42,9
BALDWIN PARK,0600027A,178,66,N,1197,TOTAL,133,101,18
BALDWIN PARK,0600028A,179,66,N,998,POLLING PLACE,53,38,12
BALDWIN PARK,0600028A,179,66,N,0,VBM PORTION,42,28,6
BALDWIN PARK,0600028A,179,66,N,998,TOTAL,95,66,18
BALDWIN PARK,0600029A,180,66,N,1143,POLLING PLACE,51,32,12
BALDWIN PARK,0600029A,180,66,N,0,VBM PORTION,43,21,9
BALDWIN PARK,0600029A,180,66,N,1143,TOTAL,94,53,21
BALDWIN PARK,0600030A,181,66,N,784,POLLING PLACE,49,35,9
BALDWIN PARK,0600030A,181,66,N,0,VBM PORTION,42,27,10
BALDWIN PARK,0600030A,181,66,N,784,TOTAL,91,62,19
BALDWIN PARK,0600034A,182,66,N,1028,POLLING PLACE,41,26,13
BALDWIN PARK,0600034A,182,66,N,0,VBM PORTION,31,22,4
BALDWIN PARK,0600034A,182,66,N,1028,TOTAL,72,48,17
BALDWIN PARK,0600035A,183,66,N,1131,POLLING PLACE,73,55,10
BALDWIN PARK,0600035A,183,66,N,0,VBM PORTION,42,24,13
BALDWIN PARK,0600035A,183,66,N,1131,TOTAL,115,79,23
BALDWIN PARK,0600036A,184,66,N,962,POLLING PLACE,60,42,15
BALDWIN PARK,0600036A,184,66,N,0,VBM PORTION,56,28,20
BALDWIN PARK,0600036A,184,66,N,962,TOTAL,116,70,35
BALDWIN PARK,0600037A,185,66,N,1173,POLLING PLACE,66,45,15
BALDWIN PARK,0600037A,185,66,N,0,VBM PORTION,50,21,18
BALDWIN PARK,0600037A,185,66,N,1173,TOTAL,116,66,33
BALDWIN PARK,0600041B,186,66,N,1028,POLLING PLACE,59,42,11
BALDWIN PARK,0600041B,186,66,N,0,VBM PORTION,44,29,10
BALDWIN PARK,0600041B,186,66,N,1028,TOTAL,103,71,21
BALDWIN PARK,0600052B,187,66,N,1072,POLLING PLACE,70,54,11
BALDWIN PARK,0600052B,187,66,N,0,VBM PORTION,21,12,9
BALDWIN PARK,0600052B,187,66,N,1072,TOTAL,91,66,20
BASSETT,0670005A,188,66,N,784,POLLING PLACE,53,33,11
BASSETT,0670005A,188,66,N,0,VBM PORTION,33,24,7
BASSETT,0670005A,188,66,N,784,TOTAL,86,57,18
BASSETT,0670006A,189,66,N,1076,POLLING PLACE,45,34,5
BASSETT,0670006A,189,66,N,0,VBM PORTION,41,29,7
BASSETT,0670006A,189,66,N,1076,TOTAL,86,63,12
BASSETT,0670010A,190,66,N,751,POLLING PLACE,41,23,16
BASSETT,0670010A,190,66,N,0,VBM PORTION,34,27,3
BASSETT,0670010A,190,66,N,751,TOTAL,75,50,19
BASSETT,0670141A,191,66,N,1152,POLLING PLACE,82,64,13
BASSETT,0670141A,191,66,N,0,VBM PORTION,42,30,9
BASSETT,0670141A,191,66,N,1152,TOTAL,124,94,22
BASSETT,0670142A,192,66,N,626,POLLING PLACE,42,31,6
BASSETT,0670142A,192,66,N,0,VBM PORTION,28,22,5
BASSETT,0670142A,192,66,N,626,TOTAL,70,53,11
BASSETT,0670143A,193,66,N,1026,POLLING PLACE,95,61,30
BASSETT,0670143A,193,66,N,0,VBM PORTION,40,23,10
BASSETT,0670143A,193,66,N,1026,TOTAL,135,84,40
BASSETT,0670144A,194,66,N,991,POLLING PLACE,80,58,14
BASSETT,0670144A,194,66,N,0,VBM PORTION,49,33,10
BASSETT,0670144A,194,66,N,991,TOTAL,129,91,24
BELL,0700001A,195,164,N,1018,POLLING PLACE,63,46,10
BELL,0700001A,195,164,N,0,VBM PORTION,30,18,8
BELL,0700001A,195,164,N,1018,TOTAL,93,64,18
BELL,0700002A,196,164,N,1028,POLLING PLACE,56,40,10
BELL,0700002A,196,164,N,0,VBM PORTION,21,17,3
BELL,0700002A,196,164,N,1028,TOTAL,77,57,13
BELL,0700005A,197,164,N,1201,POLLING PLACE,50,31,12
BELL,0700005A,197,164,N,0,VBM PORTION,42,28,11
BELL,0700005A,197,164,N,1201,TOTAL,92,59,23
BELL,0700007B,198,164,N,1209,POLLING PLACE,77,53,13
BELL,0700007B,198,164,N,0,VBM PORTION,44,23,17
BELL,0700007B,198,164,N,1209,TOTAL,121,76,30
BELL,0700008A,199,164,N,1154,POLLING PLACE,70,50,14
BELL,0700008A,199,164,N,0,VBM PORTION,27,12,13
BELL,0700008A,199,164,N,1154,TOTAL,97,62,27
BELL,0700010A,200,164,N,1237,POLLING PLACE,71,48,14
BELL,0700010A,200,164,N,0,VBM PORTION,42,20,17
BELL,0700010A,200,164,N,1237,TOTAL,113,68,31
BELL,0700011A,201,164,N,1221,POLLING PLACE,59,43,13
BELL,0700011A,201,164,N,0,VBM PORTION,41,26,13
BELL,0700011A,201,164,N,1221,TOTAL,100,69,26
BELL,0700013A,202,164,N,1063,POLLING PLACE,62,37,15
BELL,0700013A,202,164,N,0,VBM PORTION,52,37,7
BELL,0700013A,202,164,N,1063,TOTAL,114,74,22
BELL,0700017A,203,164,N,946,POLLING PLACE,46,30,6
BELL,0700017A,203,164,N,0,VBM PORTION,20,10,5
BELL,0700017A,203,164,N,946,TOTAL,66,40,11
BELL,0700018A,204,164,N,1098,POLLING PLACE,64,38,15
BELL,0700018A,204,164,N,0,VBM PORTION,28,14,10
BELL,0700018A,204,164,N,1098,TOTAL,92,52,25
BELLFLOWER,0750006A,205,139,N,881,POLLING PLACE,32,19,8
BELLFLOWER,0750006A,205,139,N,0,VBM PORTION,66,45,16
BELLFLOWER,0750006A,205,139,N,881,TOTAL,98,64,24
BELLFLOWER,0750009A,206,139,N,1116,POLLING PLACE,62,36,20
BELLFLOWER,0750009A,206,139,N,0,VBM PORTION,66,33,27
BELLFLOWER,0750009A,206,139,N,1116,TOTAL,128,69,47
BELLFLOWER,0750010A,207,139,N,1076,POLLING PLACE,55,38,12
BELLFLOWER,0750010A,207,139,N,0,VBM PORTION,36,29,3
BELLFLOWER,0750010A,207,139,N,1076,TOTAL,91,67,15
BELLFLOWER,0750011A,208,139,N,1082,POLLING PLACE,97,52,35
BELLFLOWER,0750011A,208,139,N,0,VBM PORTION,63,30,21
BELLFLOWER,0750011A,208,139,N,1082,TOTAL,160,82,56
BELLFLOWER,0750012A,209,137,N,603,POLLING PLACE,25,23,1
BELLFLOWER,0750012A,209,137,N,0,VBM PORTION,27,23,1
BELLFLOWER,0750012A,209,137,N,603,TOTAL,52,46,2
BELLFLOWER,0750012D,210,137,N,942,POLLING PLACE,26,17,6
BELLFLOWER,0750012D,210,137,N,0,VBM PORTION,20,12,5
BELLFLOWER,0750012D,210,137,N,942,TOTAL,46,29,11
BELLFLOWER,0750014A,211,139,N,1050,POLLING PLACE,61,46,10
BELLFLOWER,0750014A,211,139,N,0,VBM PORTION,51,32,9
BELLFLOWER,0750014A,211,139,N,1050,TOTAL,112,78,19
BELLFLOWER,0750016A,212,139,N,1224,POLLING PLACE,63,44,16
BELLFLOWER,0750016A,212,139,N,0,VBM PORTION,77,43,26
BELLFLOWER,0750016A,212,139,N,1224,TOTAL,140,87,42
BELLFLOWER,0750017B,213,139,N,1266,POLLING PLACE,41,31,7
BELLFLOWER,0750017B,213,139,N,0,VBM PORTION,43,30,10
BELLFLOWER,0750017B,213,139,N,1266,TOTAL,84,61,17
BELLFLOWER,0750019A,214,139,N,1161,POLLING PLACE,65,46,13
BELLFLOWER,0750019A,214,139,N,0,VBM PORTION,65,44,10
BELLFLOWER,0750019A,214,139,N,1161,TOTAL,130,90,23
BELLFLOWER,0750021A,215,139,N,856,POLLING PLACE,59,32,20
BELLFLOWER,0750021A,215,139,N,0,VBM PORTION,59,34,18
BELLFLOWER,0750021A,215,139,N,856,TOTAL,118,66,38
BELLFLOWER,0750022A,216,137,N,1054,POLLING PLACE,103,57,38
BELLFLOWER,0750022A,216,137,N,0,VBM PORTION,84,47,26
BELLFLOWER,0750022A,216,137,N,1054,TOTAL,187,104,64
BELLFLOWER,0750024A,217,139,N,1096,POLLING PLACE,64,36,25
BELLFLOWER,0750024A,217,139,N,0,VBM PORTION,59,38,10
BELLFLOWER,0750024A,217,139,N,1096,TOTAL,123,74,35
BELLFLOWER,0750025A,218,139,N,607,POLLING PLACE,37,22,13
BELLFLOWER,0750025A,218,139,N,0,VBM PORTION,60,40,15
BELLFLOWER,0750025A,218,139,N,607,TOTAL,97,62,28
BELLFLOWER,0750027A,219,137,N,1088,POLLING PLACE,70,52,16
BELLFLOWER,0750027A,219,137,N,0,VBM PORTION,72,46,15
BELLFLOWER,0750027A,219,137,N,1088,TOTAL,142,98,31
BELLFLOWER,0750028A,220,139,N,1236,POLLING PLACE,81,49,27
BELLFLOWER,0750028A,220,139,N,0,VBM PORTION,70,39,23
BELLFLOWER,0750028A,220,139,N,1236,TOTAL,151,88,50
BELLFLOWER,0750029C,221,137,N,857,POLLING PLACE,46,33,13
BELLFLOWER,0750029C,221,137,N,0,VBM PORTION,44,22,17
BELLFLOWER,0750029C,221,137,N,857,TOTAL,90,55,30
BELLFLOWER,0750030A,222,137,N,1124,POLLING PLACE,84,45,28
BELLFLOWER,0750030A,222,137,N,0,VBM PORTION,66,30,27
BELLFLOWER,0750030A,222,137,N,1124,TOTAL,150,75,55
BELLFLOWER,0750031C,223,137,N,958,POLLING PLACE,53,36,15
BELLFLOWER,0750031C,223,137,N,0,VBM PORTION,56,38,14
BELLFLOWER,0750031C,223,137,N,958,TOTAL,109,74,29
BELLFLOWER,0750032A,224,137,N,873,POLLING PLACE,48,37,9
BELLFLOWER,0750032A,224,137,N,0,VBM PORTION,28,18,8
BELLFLOWER,0750032A,224,137,N,873,TOTAL,76,55,17
BELLFLOWER,0750032C,225,137,N,742,POLLING PLACE,33,24,7
BELLFLOWER,0750032C,225,137,N,0,VBM PORTION,36,24,10
BELLFLOWER,0750032C,225,137,N,742,TOTAL,69,48,17
BELLFLOWER,0750033A,226,137,N,997,POLLING PLACE,76,39,34
BELLFLOWER,0750033A,226,137,N,0,VBM PORTION,54,33,14
BELLFLOWER,0750033A,226,137,N,997,TOTAL,130,72,48
BELLFLOWER,0750034A,227,137,N,934,POLLING PLACE,71,44,25
BELLFLOWER,0750034A,227,137,N,0,VBM PORTION,75,50,14
BELLFLOWER,0750034A,227,137,N,934,TOTAL,146,94,39
BELLFLOWER,0750035A,228,137,N,921,POLLING PLACE,51,40,8
BELLFLOWER,0750035A,228,137,N,0,VBM PORTION,76,54,8
BELLFLOWER,0750035A,228,137,N,921,TOTAL,127,94,16
BELLFLOWER,0750036A,229,137,N,1025,POLLING PLACE,36,28,4
BELLFLOWER,0750036A,229,137,N,0,VBM PORTION,32,14,12
BELLFLOWER,0750036A,229,137,N,1025,TOTAL,68,42,16
BELLFLOWER,0750037B,230,139,N,597,POLLING PLACE,44,23,18
BELLFLOWER,0750037B,230,139,N,0,VBM PORTION,31,15,14
BELLFLOWER,0750037B,230,139,N,597,TOTAL,75,38,32
BELLFLOWER,0750040A,231,137,N,1078,POLLING PLACE,54,37,11
BELLFLOWER,0750040A,231,137,N,0,VBM PORTION,37,27,7
BELLFLOWER,0750040A,231,137,N,1078,TOTAL,91,64,18
BELLFLOWER,0750040D,232,137,N,906,POLLING PLACE,49,31,12
BELLFLOWER,0750040D,232,137,N,0,VBM PORTION,28,11,9
BELLFLOWER,0750040D,232,137,N,906,TOTAL,77,42,21
BELLFLOWER,0750041A,233,137,N,1058,POLLING PLACE,86,57,24
BELLFLOWER,0750041A,233,137,N,0,VBM PORTION,73,46,20
BELLFLOWER,0750041A,233,137,N,1058,TOTAL,159,103,44
BELLFLOWER,0750042A,234,139,N,1215,POLLING PLACE,84,51,24
BELLFLOWER,0750042A,234,139,N,0,VBM PORTION,61,31,21
BELLFLOWER,0750042A,234,139,N,1215,TOTAL,145,82,45
BELLFLOWER,0750043A,235,137,N,764,POLLING PLACE,91,51,35
BELLFLOWER,0750043A,235,137,N,0,VBM PORTION,71,37,24
BELLFLOWER,0750043A,235,137,N,764,TOTAL,162,88,59
BELLFLOWER,0750044A,236,139,N,984,POLLING PLACE,74,41,28
BELLFLOWER,0750044A,236,139,N,0,VBM PORTION,55,24,25
BELLFLOWER,0750044A,236,139,N,984,TOTAL,129,65,53
BELLFLOWER,0750045A,237,139,N,739,POLLING PLACE,58,33,23
BELLFLOWER,0750045A,237,139,N,0,VBM PORTION,42,19,19
BELLFLOWER,0750045A,237,139,N,739,TOTAL,100,52,42
BELLFLOWER,0750048A,238,137,N,1060,POLLING PLACE,86,52,21
BELLFLOWER,0750048A,238,137,N,0,VBM PORTION,80,55,17
BELLFLOWER,0750048A,238,137,N,1060,TOTAL,166,107,38
BELLFLOWER,0750054B,239,137,N,1194,POLLING PLACE,34,24,5
BELLFLOWER,0750054B,239,137,N,0,VBM PORTION,55,37,13
BELLFLOWER,0750054B,239,137,N,1194,TOTAL,89,61,18
BELL GARDENS,0800001A,240,136,N,1120,POLLING PLACE,43,32,7
BELL GARDENS,0800001A,240,136,N,0,VBM PORTION,28,21,7
BELL GARDENS,0800001A,240,136,N,1120,TOTAL,71,53,14
BELL GARDENS,0800002A,241,136,N,1022,POLLING PLACE,47,31,10
BELL GARDENS,0800002A,241,136,N,0,VBM PORTION,21,15,3
BELL GARDENS,0800002A,241,136,N,1022,TOTAL,68,46,13
BELL GARDENS,0800003A,242,136,N,1038,POLLING PLACE,44,31,9
BELL GARDENS,0800003A,242,136,N,0,VBM PORTION,25,17,6
BELL GARDENS,0800003A,242,136,N,1038,TOTAL,69,48,15
BELL GARDENS,0800004A,243,136,N,1210,POLLING PLACE,44,25,10
BELL GARDENS,0800004A,243,136,N,0,VBM PORTION,25,19,3
BELL GARDENS,0800004A,243,136,N,1210,TOTAL,69,44,13
BELL GARDENS,0800005A,244,136,N,1133,POLLING PLACE,34,20,6
BELL GARDENS,0800005A,244,136,N,0,VBM PORTION,23,13,7
BELL GARDENS,0800005A,244,136,N,1133,TOTAL,57,33,13
BELL GARDENS,0800006A,245,136,N,970,POLLING PLACE,49,34,11
BELL GARDENS,0800006A,245,136,N,0,VBM PORTION,24,20,4
BELL GARDENS,0800006A,245,136,N,970,TOTAL,73,54,15
