LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,NATHALIE HRIZI,DAVE JONES,TED GAINES
ARCADIA,0350048A,109,76,N,0,VBM PORTION,92,0,37,37
ARCADIA,0350048A,109,76,N,1098,TOTAL,204,1,77,79
ARCADIA,0350054A,110,76,N,1254,POLLING PLACE,135,2,54,45
ARCADIA,0350054A,110,76,N,0,VBM PORTION,152,3,63,41
ARCADIA,0350054A,110,76,N,1254,TOTAL,287,5,117,86
ARCADIA,0350058A,111,76,N,1346,POLLING PLACE,119,4,40,44
ARCADIA,0350058A,111,76,N,0,VBM PORTION,114,5,42,46
ARCADIA,0350058A,111,76,N,1346,TOTAL,233,9,82,90
ARCADIA,0350062B,112,76,N,1218,POLLING PLACE,81,3,27,33
ARCADIA,0350062B,112,76,N,0,VBM PORTION,115,6,40,46
ARCADIA,0350062B,112,76,N,1218,TOTAL,196,9,67,79
ARCADIA,0350079A,113,76,N,1247,POLLING PLACE,107,5,32,45
ARCADIA,0350079A,113,76,N,0,VBM PORTION,123,3,49,52
ARCADIA,0350079A,113,76,N,1247,TOTAL,230,8,81,97
ARCADIA,0350104A,114,76,N,1310,POLLING PLACE,114,6,34,52
ARCADIA,0350104A,114,76,N,0,VBM PORTION,127,6,48,49
ARCADIA,0350104A,114,76,N,1310,TOTAL,241,12,82,101
ARTESIA,0400001A,115,137,N,819,POLLING PLACE,86,4,49,6
ARTESIA,0400001A,115,137,N,0,VBM PORTION,27,1,17,4
ARTESIA,0400001A,115,137,N,819,TOTAL,113,5,66,10
ARTESIA,0400002A,116,137,N,1182,POLLING PLACE,78,7,26,35
ARTESIA,0400002A,116,137,N,0,VBM PORTION,137,4,56,47
ARTESIA,0400002A,116,137,N,1182,TOTAL,215,11,82,82
ARTESIA,0400004A,117,137,N,1004,POLLING PLACE,89,9,38,14
ARTESIA,0400004A,117,137,N,0,VBM PORTION,66,4,32,20
ARTESIA,0400004A,117,137,N,1004,TOTAL,155,13,70,34
ARTESIA,0400006A,118,137,N,1042,POLLING PLACE,77,7,33,22
ARTESIA,0400006A,118,137,N,0,VBM PORTION,66,4,21,26
ARTESIA,0400006A,118,137,N,1042,TOTAL,143,11,54,48
ARTESIA,0400007A,119,137,N,1049,POLLING PLACE,85,4,41,21
ARTESIA,0400007A,119,137,N,0,VBM PORTION,95,6,39,30
ARTESIA,0400007A,119,137,N,1049,TOTAL,180,10,80,51
ARTESIA,0400008A,120,137,N,1154,POLLING PLACE,81,5,36,17
ARTESIA,0400008A,120,137,N,0,VBM PORTION,102,7,46,31
ARTESIA,0400008A,120,137,N,1154,TOTAL,183,12,82,48
ARTESIA,0400010C,121,137,N,1140,POLLING PLACE,59,9,20,20
ARTESIA,0400010C,121,137,N,0,VBM PORTION,99,6,29,44
ARTESIA,0400010C,121,137,N,1140,TOTAL,158,15,49,64
ATHENS,0450001A,122,178,N,1221,POLLING PLACE,64,7,37,2
ATHENS,0450001A,122,178,N,0,VBM PORTION,60,3,39,1
ATHENS,0450001A,122,178,N,1221,TOTAL,124,10,76,3
ATHENS,0450002B,123,178,N,1263,POLLING PLACE,107,2,62,3
ATHENS,0450002B,123,178,N,0,VBM PORTION,53,5,37,2
ATHENS,0450002B,123,178,N,1263,TOTAL,160,7,99,5
ATHENS,0450004A,124,178,N,1271,POLLING PLACE,85,5,59,4
ATHENS,0450004A,124,178,N,0,VBM PORTION,65,2,43,0
ATHENS,0450004A,124,178,N,1271,TOTAL,150,7,102,4
ATHENS,0450007A,125,178,N,1111,POLLING PLACE,104,6,64,2
ATHENS,0450007A,125,178,N,0,VBM PORTION,58,1,38,1
ATHENS,0450007A,125,178,N,1111,TOTAL,162,7,102,3
ATHENS,0450008A,126,178,N,600,POLLING PLACE,69,4,46,0
ATHENS,0450008A,126,178,N,0,VBM PORTION,25,1,15,0
ATHENS,0450008A,126,178,N,600,TOTAL,94,5,61,0
AVALON,0500001A,127,187,N,496,POLLING PLACE,63,4,27,16
AVALON,0500001A,127,187,N,0,VBM PORTION,55,4,20,20
AVALON,0500001A,127,187,N,496,TOTAL,118,8,47,36
AVALON,0500003A,128,187,N,1234,POLLING PLACE,127,3,46,43
AVALON,0500003A,128,187,N,0,VBM PORTION,129,7,36,63
AVALON,0500003A,128,187,N,1234,TOTAL,256,10,82,106
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,5,41,17
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,3,38,19
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,8,79,36
AVOCADO HEIGHTS,0520002A,130,123,N,709,POLLING PLACE,51,7,27,5
AVOCADO HEIGHTS,0520002A,130,123,N,0,VBM PORTION,20,5,10,0
AVOCADO HEIGHTS,0520002A,130,123,N,709,TOTAL,71,12,37,5
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,POLLING PLACE,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,VBM PORTION,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,TOTAL,0,0,0,0
AVOCADO HEIGHTS,0520004A,131,124,N,784,POLLING PLACE,97,5,41,25
AVOCADO HEIGHTS,0520004A,131,124,N,0,VBM PORTION,70,6,30,17
AVOCADO HEIGHTS,0520004A,131,124,N,784,TOTAL,167,11,71,42
AVOCADO HEIGHTS,0520005B,132,123,N,788,POLLING PLACE,55,6,26,12
AVOCADO HEIGHTS,0520005B,132,123,N,0,VBM PORTION,25,3,10,6
AVOCADO HEIGHTS,0520005B,132,123,N,788,TOTAL,80,9,36,18
AVOCADO HEIGHTS,0520007A,133,124,N,525,POLLING PLACE,19,0,10,3
AVOCADO HEIGHTS,0520007A,133,124,N,0,VBM PORTION,19,1,9,5
AVOCADO HEIGHTS,0520007A,133,124,N,525,TOTAL,38,1,19,8
AVOCADO HEIGHTS,0520008A,134,123,N,866,POLLING PLACE,67,5,27,9
AVOCADO HEIGHTS,0520008A,134,123,N,0,VBM PORTION,30,1,14,10
AVOCADO HEIGHTS,0520008A,134,123,N,866,TOTAL,97,6,41,19
AVOCADO HEIGHTS,0520009A,135,123,N,759,POLLING PLACE,63,3,17,19
AVOCADO HEIGHTS,0520009A,135,123,N,0,VBM PORTION,55,0,34,14
AVOCADO HEIGHTS,0520009A,135,123,N,759,TOTAL,118,3,51,33
AVOCADO HEIGHTS,0520010A,136,123,N,757,POLLING PLACE,50,5,20,10
AVOCADO HEIGHTS,0520010A,136,123,N,0,VBM PORTION,44,4,24,10
AVOCADO HEIGHTS,0520010A,136,123,N,757,TOTAL,94,9,44,20
AVOCADO HEIGHTS,0520012A,137,123,N,484,POLLING PLACE,48,2,21,11
AVOCADO HEIGHTS,0520012A,137,123,N,0,VBM PORTION,30,0,15,11
AVOCADO HEIGHTS,0520012A,137,123,N,484,TOTAL,78,2,36,22
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,POLLING PLACE,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,VBM PORTION,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,TOTAL,0,0,0,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,POLLING PLACE,21,1,11,3
AVOCADO HEIGHTS,0520017A,138,123,N,0,VBM PORTION,19,0,4,9
AVOCADO HEIGHTS,0520017A,138,123,N,582,TOTAL,40,1,15,12
AZUSA,0550001A,139,66,N,624,POLLING PLACE,26,5,12,6
AZUSA,0550001A,139,66,N,0,VBM PORTION,22,0,10,6
AZUSA,0550001A,139,66,N,624,TOTAL,48,5,22,12
AZUSA,0550002A,140,66,N,790,POLLING PLACE,56,3,18,17
AZUSA,0550002A,140,66,N,0,VBM PORTION,32,3,16,7
AZUSA,0550002A,140,66,N,790,TOTAL,88,6,34,24
AZUSA,0550008A,141,66,N,1080,POLLING PLACE,95,7,44,22
AZUSA,0550008A,141,66,N,0,VBM PORTION,52,0,23,14
AZUSA,0550008A,141,66,N,1080,TOTAL,147,7,67,36
AZUSA,0550009A,142,66,N,1205,POLLING PLACE,88,3,37,20
AZUSA,0550009A,142,66,N,0,VBM PORTION,58,4,30,11
AZUSA,0550009A,142,66,N,1205,TOTAL,146,7,67,31
AZUSA,0550010B,143,66,N,818,POLLING PLACE,27,0,14,5
AZUSA,0550010B,143,66,N,0,VBM PORTION,25,1,9,12
AZUSA,0550010B,143,66,N,818,TOTAL,52,1,23,17
AZUSA,0550011A,144,66,N,796,POLLING PLACE,57,4,25,18
AZUSA,0550011A,144,66,N,0,VBM PORTION,99,2,35,43
AZUSA,0550011A,144,66,N,796,TOTAL,156,6,60,61
AZUSA,0550012A,145,66,N,630,POLLING PLACE,35,4,15,7
AZUSA,0550012A,145,66,N,0,VBM PORTION,16,0,11,5
AZUSA,0550012A,145,66,N,630,TOTAL,51,4,26,12
AZUSA,0550012B,146,66,N,939,POLLING PLACE,82,2,37,14
AZUSA,0550012B,146,66,N,0,VBM PORTION,45,4,17,14
AZUSA,0550012B,146,66,N,939,TOTAL,127,6,54,28
AZUSA,0550023F,147,66,N,451,POLLING PLACE,24,2,14,5
AZUSA,0550023F,147,66,N,0,VBM PORTION,31,1,22,4
AZUSA,0550023F,147,66,N,451,TOTAL,55,3,36,9
AZUSA,0550025A,148,66,N,1185,POLLING PLACE,77,10,32,22
AZUSA,0550025A,148,66,N,0,VBM PORTION,59,5,32,11
AZUSA,0550025A,148,66,N,1185,TOTAL,136,15,64,33
AZUSA,0550025B,149,66,N,510,POLLING PLACE,25,1,10,5
AZUSA,0550025B,149,66,N,0,VBM PORTION,24,3,12,3
AZUSA,0550025B,149,66,N,510,TOTAL,49,4,22,8
AZUSA,0550073A,150,66,N,884,POLLING PLACE,63,3,30,16
AZUSA,0550073A,150,66,N,0,VBM PORTION,67,4,30,21
AZUSA,0550073A,150,66,N,884,TOTAL,130,7,60,37
AZUSA,0550074A,151,66,N,1181,POLLING PLACE,75,5,27,20
AZUSA,0550074A,151,66,N,0,VBM PORTION,73,1,33,14
AZUSA,0550074A,151,66,N,1181,TOTAL,148,6,60,34
AZUSA,0550076A,152,66,N,673,POLLING PLACE,42,3,9,14
AZUSA,0550076A,152,66,N,0,VBM PORTION,28,2,10,12
AZUSA,0550076A,152,66,N,673,TOTAL,70,5,19,26
AZUSA,0550078A,153,66,N,1268,POLLING PLACE,77,6,34,18
AZUSA,0550078A,153,66,N,0,VBM PORTION,54,5,27,12
AZUSA,0550078A,153,66,N,1268,TOTAL,131,11,61,30
AZUSA,0550079A,154,66,N,852,POLLING PLACE,60,4,21,21
AZUSA,0550079A,154,66,N,0,VBM PORTION,137,4,36,56
AZUSA,0550079A,154,66,N,852,TOTAL,197,8,57,77
AZUSA,0550080A,155,66,N,1246,POLLING PLACE,116,10,38,30
AZUSA,0550080A,155,66,N,0,VBM PORTION,93,2,41,34
AZUSA,0550080A,155,66,N,1246,TOTAL,209,12,79,64
AZUSA,0550081A,156,66,N,793,POLLING PLACE,60,1,23,22
AZUSA,0550081A,156,66,N,0,VBM PORTION,88,4,37,41
AZUSA,0550081A,156,66,N,793,TOTAL,148,5,60,63
AZUSA,0550084B,157,66,N,927,POLLING PLACE,75,1,36,18
AZUSA,0550084B,157,66,N,0,VBM PORTION,72,1,30,25
AZUSA,0550084B,157,66,N,927,TOTAL,147,2,66,43
AZUSA,0550085A,158,66,N,959,POLLING PLACE,73,4,30,21
AZUSA,0550085A,158,66,N,0,VBM PORTION,78,6,39,21
AZUSA,0550085A,158,66,N,959,TOTAL,151,10,69,42
AZUSA,0550086A,159,66,N,631,POLLING PLACE,75,4,29,27
AZUSA,0550086A,159,66,N,0,VBM PORTION,46,1,17,17
AZUSA,0550086A,159,66,N,631,TOTAL,121,5,46,44
BALDWIN PARK,0600001A,160,66,N,1066,POLLING PLACE,53,7,27,8
BALDWIN PARK,0600001A,160,66,N,0,VBM PORTION,35,4,20,4
BALDWIN PARK,0600001A,160,66,N,1066,TOTAL,88,11,47,12
BALDWIN PARK,0600002A,161,66,N,1150,POLLING PLACE,52,6,29,7
BALDWIN PARK,0600002A,161,66,N,0,VBM PORTION,50,3,18,13
BALDWIN PARK,0600002A,161,66,N,1150,TOTAL,102,9,47,20
BALDWIN PARK,0600006A,162,66,N,1109,POLLING PLACE,76,6,36,14
BALDWIN PARK,0600006A,162,66,N,0,VBM PORTION,42,8,23,7
BALDWIN PARK,0600006A,162,66,N,1109,TOTAL,118,14,59,21
BALDWIN PARK,0600007A,163,66,N,904,POLLING PLACE,49,2,33,6
BALDWIN PARK,0600007A,163,66,N,0,VBM PORTION,45,1,29,6
BALDWIN PARK,0600007A,163,66,N,904,TOTAL,94,3,62,12
BALDWIN PARK,0600008A,164,66,N,1061,POLLING PLACE,84,13,37,15
BALDWIN PARK,0600008A,164,66,N,0,VBM PORTION,54,1,34,7
BALDWIN PARK,0600008A,164,66,N,1061,TOTAL,138,14,71,22
BALDWIN PARK,0600009A,165,66,N,1176,POLLING PLACE,57,4,32,6
BALDWIN PARK,0600009A,165,66,N,0,VBM PORTION,43,2,22,11
BALDWIN PARK,0600009A,165,66,N,1176,TOTAL,100,6,54,17
BALDWIN PARK,0600010A,166,66,N,1008,POLLING PLACE,75,7,36,6
BALDWIN PARK,0600010A,166,66,N,0,VBM PORTION,56,5,29,7
BALDWIN PARK,0600010A,166,66,N,1008,TOTAL,131,12,65,13
BALDWIN PARK,0600012A,167,66,N,1214,POLLING PLACE,60,2,34,10
BALDWIN PARK,0600012A,167,66,N,0,VBM PORTION,52,8,24,11
BALDWIN PARK,0600012A,167,66,N,1214,TOTAL,112,10,58,21
BALDWIN PARK,0600013A,168,66,N,1224,POLLING PLACE,76,5,44,4
BALDWIN PARK,0600013A,168,66,N,0,VBM PORTION,75,10,43,13
BALDWIN PARK,0600013A,168,66,N,1224,TOTAL,151,15,87,17
BALDWIN PARK,0600014A,169,66,N,1227,POLLING PLACE,78,9,35,15
BALDWIN PARK,0600014A,169,66,N,0,VBM PORTION,72,2,43,14
BALDWIN PARK,0600014A,169,66,N,1227,TOTAL,150,11,78,29
BALDWIN PARK,0600016A,170,66,N,1135,POLLING PLACE,61,3,34,13
BALDWIN PARK,0600016A,170,66,N,0,VBM PORTION,67,4,46,3
BALDWIN PARK,0600016A,170,66,N,1135,TOTAL,128,7,80,16
BALDWIN PARK,0600017A,171,66,N,505,POLLING PLACE,29,1,13,9
BALDWIN PARK,0600017A,171,66,N,0,VBM PORTION,31,0,20,7
BALDWIN PARK,0600017A,171,66,N,505,TOTAL,60,1,33,16
BALDWIN PARK,0600019A,172,66,N,1233,POLLING PLACE,81,3,37,19
BALDWIN PARK,0600019A,172,66,N,0,VBM PORTION,60,5,21,15
BALDWIN PARK,0600019A,172,66,N,1233,TOTAL,141,8,58,34
BALDWIN PARK,0600020A,173,66,N,1200,POLLING PLACE,67,6,32,15
BALDWIN PARK,0600020A,173,66,N,0,VBM PORTION,45,7,25,7
BALDWIN PARK,0600020A,173,66,N,1200,TOTAL,112,13,57,22
BALDWIN PARK,0600021B,174,66,N,841,POLLING PLACE,34,1,22,3
BALDWIN PARK,0600021B,174,66,N,0,VBM PORTION,36,4,13,4
BALDWIN PARK,0600021B,174,66,N,841,TOTAL,70,5,35,7
BALDWIN PARK,0600024E,175,66,N,1235,POLLING PLACE,59,8,22,14
BALDWIN PARK,0600024E,175,66,N,0,VBM PORTION,80,5,42,19
BALDWIN PARK,0600024E,175,66,N,1235,TOTAL,139,13,64,33
BALDWIN PARK,0600025A,176,66,N,750,POLLING PLACE,36,2,24,3
BALDWIN PARK,0600025A,176,66,N,0,VBM PORTION,26,3,12,2
BALDWIN PARK,0600025A,176,66,N,750,TOTAL,62,5,36,5
BALDWIN PARK,0600026A,177,66,N,964,POLLING PLACE,60,8,32,9
BALDWIN PARK,0600026A,177,66,N,0,VBM PORTION,37,2,18,7
BALDWIN PARK,0600026A,177,66,N,964,TOTAL,97,10,50,16
BALDWIN PARK,0600027A,178,66,N,1197,POLLING PLACE,75,6,47,5
BALDWIN PARK,0600027A,178,66,N,0,VBM PORTION,58,2,39,11
BALDWIN PARK,0600027A,178,66,N,1197,TOTAL,133,8,86,16
BALDWIN PARK,0600028A,179,66,N,998,POLLING PLACE,53,8,25,5
BALDWIN PARK,0600028A,179,66,N,0,VBM PORTION,42,2,22,5
BALDWIN PARK,0600028A,179,66,N,998,TOTAL,95,10,47,10
BALDWIN PARK,0600029A,180,66,N,1143,POLLING PLACE,51,2,23,6
BALDWIN PARK,0600029A,180,66,N,0,VBM PORTION,43,0,28,2
BALDWIN PARK,0600029A,180,66,N,1143,TOTAL,94,2,51,8
BALDWIN PARK,0600030A,181,66,N,784,POLLING PLACE,49,1,28,7
BALDWIN PARK,0600030A,181,66,N,0,VBM PORTION,42,4,21,5
BALDWIN PARK,0600030A,181,66,N,784,TOTAL,91,5,49,12
BALDWIN PARK,0600034A,182,66,N,1028,POLLING PLACE,41,5,21,5
BALDWIN PARK,0600034A,182,66,N,0,VBM PORTION,31,2,22,4
BALDWIN PARK,0600034A,182,66,N,1028,TOTAL,72,7,43,9
BALDWIN PARK,0600035A,183,66,N,1131,POLLING PLACE,73,4,33,13
BALDWIN PARK,0600035A,183,66,N,0,VBM PORTION,42,5,30,3
BALDWIN PARK,0600035A,183,66,N,1131,TOTAL,115,9,63,16
BALDWIN PARK,0600036A,184,66,N,962,POLLING PLACE,60,6,28,13
BALDWIN PARK,0600036A,184,66,N,0,VBM PORTION,56,2,32,15
BALDWIN PARK,0600036A,184,66,N,962,TOTAL,116,8,60,28
BALDWIN PARK,0600037A,185,66,N,1173,POLLING PLACE,66,8,30,14
BALDWIN PARK,0600037A,185,66,N,0,VBM PORTION,50,5,30,7
BALDWIN PARK,0600037A,185,66,N,1173,TOTAL,116,13,60,21
BALDWIN PARK,0600041B,186,66,N,1028,POLLING PLACE,59,2,23,13
BALDWIN PARK,0600041B,186,66,N,0,VBM PORTION,44,2,23,9
BALDWIN PARK,0600041B,186,66,N,1028,TOTAL,103,4,46,22
BALDWIN PARK,0600052B,187,66,N,1072,POLLING PLACE,70,9,33,12
BALDWIN PARK,0600052B,187,66,N,0,VBM PORTION,21,2,13,1
BALDWIN PARK,0600052B,187,66,N,1072,TOTAL,91,11,46,13
BASSETT,0670005A,188,66,N,784,POLLING PLACE,53,3,34,5
BASSETT,0670005A,188,66,N,0,VBM PORTION,33,0,16,4
BASSETT,0670005A,188,66,N,784,TOTAL,86,3,50,9
BASSETT,0670006A,189,66,N,1076,POLLING PLACE,45,7,23,4
BASSETT,0670006A,189,66,N,0,VBM PORTION,41,0,35,3
BASSETT,0670006A,189,66,N,1076,TOTAL,86,7,58,7
BASSETT,0670010A,190,66,N,751,POLLING PLACE,41,2,18,5
BASSETT,0670010A,190,66,N,0,VBM PORTION,34,3,22,3
BASSETT,0670010A,190,66,N,751,TOTAL,75,5,40,8
BASSETT,0670141A,191,66,N,1152,POLLING PLACE,82,4,40,12
BASSETT,0670141A,191,66,N,0,VBM PORTION,42,0,28,8
BASSETT,0670141A,191,66,N,1152,TOTAL,124,4,68,20
BASSETT,0670142A,192,66,N,626,POLLING PLACE,42,2,23,7
BASSETT,0670142A,192,66,N,0,VBM PORTION,28,2,13,9
BASSETT,0670142A,192,66,N,626,TOTAL,70,4,36,16
BASSETT,0670143A,193,66,N,1026,POLLING PLACE,95,9,39,17
BASSETT,0670143A,193,66,N,0,VBM PORTION,40,1,21,8
BASSETT,0670143A,193,66,N,1026,TOTAL,135,10,60,25
BASSETT,0670144A,194,66,N,991,POLLING PLACE,80,5,45,12
BASSETT,0670144A,194,66,N,0,VBM PORTION,49,0,23,15
BASSETT,0670144A,194,66,N,991,TOTAL,129,5,68,27
BELL,0700001A,195,164,N,1018,POLLING PLACE,63,2,38,6
BELL,0700001A,195,164,N,0,VBM PORTION,30,7,18,2
BELL,0700001A,195,164,N,1018,TOTAL,93,9,56,8
BELL,0700002A,196,164,N,1028,POLLING PLACE,56,6,28,8
BELL,0700002A,196,164,N,0,VBM PORTION,21,0,14,6
BELL,0700002A,196,164,N,1028,TOTAL,77,6,42,14
BELL,0700005A,197,164,N,1201,POLLING PLACE,50,5,25,4
BELL,0700005A,197,164,N,0,VBM PORTION,42,1,28,6
BELL,0700005A,197,164,N,1201,TOTAL,92,6,53,10
BELL,0700007B,198,164,N,1209,POLLING PLACE,77,8,47,6
BELL,0700007B,198,164,N,0,VBM PORTION,44,4,28,8
BELL,0700007B,198,164,N,1209,TOTAL,121,12,75,14
BELL,0700008A,199,164,N,1154,POLLING PLACE,70,6,37,11
BELL,0700008A,199,164,N,0,VBM PORTION,27,4,6,7
BELL,0700008A,199,164,N,1154,TOTAL,97,10,43,18
BELL,0700010A,200,164,N,1237,POLLING PLACE,71,4,34,15
BELL,0700010A,200,164,N,0,VBM PORTION,42,4,23,7
BELL,0700010A,200,164,N,1237,TOTAL,113,8,57,22
BELL,0700011A,201,164,N,1221,POLLING PLACE,59,5,31,7
BELL,0700011A,201,164,N,0,VBM PORTION,41,5,13,12
BELL,0700011A,201,164,N,1221,TOTAL,100,10,44,19
BELL,0700013A,202,164,N,1063,POLLING PLACE,62,5,30,8
BELL,0700013A,202,164,N,0,VBM PORTION,52,7,20,10
BELL,0700013A,202,164,N,1063,TOTAL,114,12,50,18
BELL,0700017A,203,164,N,946,POLLING PLACE,46,5,24,9
BELL,0700017A,203,164,N,0,VBM PORTION,20,1,9,7
BELL,0700017A,203,164,N,946,TOTAL,66,6,33,16
BELL,0700018A,204,164,N,1098,POLLING PLACE,64,9,31,5
BELL,0700018A,204,164,N,0,VBM PORTION,28,2,13,7
BELL,0700018A,204,164,N,1098,TOTAL,92,11,44,12
BELLFLOWER,0750006A,205,139,N,881,POLLING PLACE,32,1,10,16
BELLFLOWER,0750006A,205,139,N,0,VBM PORTION,66,3,25,29
BELLFLOWER,0750006A,205,139,N,881,TOTAL,98,4,35,45
BELLFLOWER,0750009A,206,139,N,1116,POLLING PLACE,62,4,21,24
BELLFLOWER,0750009A,206,139,N,0,VBM PORTION,66,3,21,28
BELLFLOWER,0750009A,206,139,N,1116,TOTAL,128,7,42,52
BELLFLOWER,0750010A,207,139,N,1076,POLLING PLACE,55,2,29,9
BELLFLOWER,0750010A,207,139,N,0,VBM PORTION,36,2,17,9
BELLFLOWER,0750010A,207,139,N,1076,TOTAL,91,4,46,18
BELLFLOWER,0750011A,208,139,N,1082,POLLING PLACE,97,5,30,35
BELLFLOWER,0750011A,208,139,N,0,VBM PORTION,63,5,27,20
BELLFLOWER,0750011A,208,139,N,1082,TOTAL,160,10,57,55
BELLFLOWER,0750012A,209,137,N,603,POLLING PLACE,25,1,11,4
BELLFLOWER,0750012A,209,137,N,0,VBM PORTION,27,1,11,11
BELLFLOWER,0750012A,209,137,N,603,TOTAL,52,2,22,15
BELLFLOWER,0750012D,210,137,N,942,POLLING PLACE,26,1,8,10
BELLFLOWER,0750012D,210,137,N,0,VBM PORTION,20,0,10,4
BELLFLOWER,0750012D,210,137,N,942,TOTAL,46,1,18,14
BELLFLOWER,0750014A,211,139,N,1050,POLLING PLACE,61,2,31,22
BELLFLOWER,0750014A,211,139,N,0,VBM PORTION,51,4,23,12
BELLFLOWER,0750014A,211,139,N,1050,TOTAL,112,6,54,34
BELLFLOWER,0750016A,212,139,N,1224,POLLING PLACE,63,5,27,22
BELLFLOWER,0750016A,212,139,N,0,VBM PORTION,77,3,37,21
BELLFLOWER,0750016A,212,139,N,1224,TOTAL,140,8,64,43
BELLFLOWER,0750017B,213,139,N,1266,POLLING PLACE,41,5,18,10
BELLFLOWER,0750017B,213,139,N,0,VBM PORTION,43,4,22,6
BELLFLOWER,0750017B,213,139,N,1266,TOTAL,84,9,40,16
BELLFLOWER,0750019A,214,139,N,1161,POLLING PLACE,65,6,32,15
BELLFLOWER,0750019A,214,139,N,0,VBM PORTION,65,4,34,14
BELLFLOWER,0750019A,214,139,N,1161,TOTAL,130,10,66,29
BELLFLOWER,0750021A,215,139,N,856,POLLING PLACE,59,2,22,19
BELLFLOWER,0750021A,215,139,N,0,VBM PORTION,59,5,21,22
BELLFLOWER,0750021A,215,139,N,856,TOTAL,118,7,43,41
BELLFLOWER,0750022A,216,137,N,1054,POLLING PLACE,103,5,32,41
BELLFLOWER,0750022A,216,137,N,0,VBM PORTION,84,7,26,40
BELLFLOWER,0750022A,216,137,N,1054,TOTAL,187,12,58,81
BELLFLOWER,0750024A,217,139,N,1096,POLLING PLACE,64,3,34,16
BELLFLOWER,0750024A,217,139,N,0,VBM PORTION,59,8,28,14
BELLFLOWER,0750024A,217,139,N,1096,TOTAL,123,11,62,30
BELLFLOWER,0750025A,218,139,N,607,POLLING PLACE,37,2,15,12
BELLFLOWER,0750025A,218,139,N,0,VBM PORTION,60,3,31,21
BELLFLOWER,0750025A,218,139,N,607,TOTAL,97,5,46,33
BELLFLOWER,0750027A,219,137,N,1088,POLLING PLACE,70,8,28,15
BELLFLOWER,0750027A,219,137,N,0,VBM PORTION,72,10,30,17
BELLFLOWER,0750027A,219,137,N,1088,TOTAL,142,18,58,32
BELLFLOWER,0750028A,220,139,N,1236,POLLING PLACE,81,6,38,25
BELLFLOWER,0750028A,220,139,N,0,VBM PORTION,70,2,31,25
BELLFLOWER,0750028A,220,139,N,1236,TOTAL,151,8,69,50
BELLFLOWER,0750029C,221,137,N,857,POLLING PLACE,46,2,22,11
BELLFLOWER,0750029C,221,137,N,0,VBM PORTION,44,1,18,14
BELLFLOWER,0750029C,221,137,N,857,TOTAL,90,3,40,25
BELLFLOWER,0750030A,222,137,N,1124,POLLING PLACE,84,3,41,18
BELLFLOWER,0750030A,222,137,N,0,VBM PORTION,66,2,21,28
BELLFLOWER,0750030A,222,137,N,1124,TOTAL,150,5,62,46
BELLFLOWER,0750031C,223,137,N,958,POLLING PLACE,53,4,23,14
BELLFLOWER,0750031C,223,137,N,0,VBM PORTION,56,2,27,13
BELLFLOWER,0750031C,223,137,N,958,TOTAL,109,6,50,27
BELLFLOWER,0750032A,224,137,N,873,POLLING PLACE,48,4,24,13
BELLFLOWER,0750032A,224,137,N,0,VBM PORTION,28,5,12,7
BELLFLOWER,0750032A,224,137,N,873,TOTAL,76,9,36,20
BELLFLOWER,0750032C,225,137,N,742,POLLING PLACE,33,1,14,12
BELLFLOWER,0750032C,225,137,N,0,VBM PORTION,36,4,21,7
BELLFLOWER,0750032C,225,137,N,742,TOTAL,69,5,35,19
BELLFLOWER,0750033A,226,137,N,997,POLLING PLACE,76,2,20,38
BELLFLOWER,0750033A,226,137,N,0,VBM PORTION,54,3,16,23
BELLFLOWER,0750033A,226,137,N,997,TOTAL,130,5,36,61
BELLFLOWER,0750034A,227,137,N,934,POLLING PLACE,71,5,18,39
BELLFLOWER,0750034A,227,137,N,0,VBM PORTION,75,5,29,25
BELLFLOWER,0750034A,227,137,N,934,TOTAL,146,10,47,64
BELLFLOWER,0750035A,228,137,N,921,POLLING PLACE,51,5,25,7
BELLFLOWER,0750035A,228,137,N,0,VBM PORTION,76,1,35,28
BELLFLOWER,0750035A,228,137,N,921,TOTAL,127,6,60,35
BELLFLOWER,0750036A,229,137,N,1025,POLLING PLACE,36,2,14,8
BELLFLOWER,0750036A,229,137,N,0,VBM PORTION,32,3,15,9
BELLFLOWER,0750036A,229,137,N,1025,TOTAL,68,5,29,17
BELLFLOWER,0750037B,230,139,N,597,POLLING PLACE,44,3,19,12
BELLFLOWER,0750037B,230,139,N,0,VBM PORTION,31,5,12,12
BELLFLOWER,0750037B,230,139,N,597,TOTAL,75,8,31,24
BELLFLOWER,0750040A,231,137,N,1078,POLLING PLACE,54,2,30,11
