LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,PHIL WYMAN,DAVID KING,ORLY TAITZ,KAMALA D HARRIS,JOHN HAGGERTY,JONATHAN JAECH,RONALD GOLD
ALTADENA,0200039A,83,33,N,1132,TOTAL,262,16,14,11,138,9,8,36
ALTADENA,0200044A,84,33,N,985,POLLING PLACE,77,1,3,3,45,9,2,10
ALTADENA,0200044A,84,33,N,0,VBM PORTION,59,0,5,2,31,1,1,7
ALTADENA,0200044A,84,33,N,985,TOTAL,136,1,8,5,76,10,3,17
ALTADENA,0200051A,85,33,N,1218,POLLING PLACE,131,9,2,0,91,2,1,14
ALTADENA,0200051A,85,33,N,0,VBM PORTION,151,7,18,2,91,3,2,14
ALTADENA,0200051A,85,33,N,1218,TOTAL,282,16,20,2,182,5,3,28
ALTADENA,0200086A,86,33,N,1189,POLLING PLACE,153,2,7,0,119,0,8,6
ALTADENA,0200086A,86,33,N,0,VBM PORTION,152,3,7,0,111,1,3,11
ALTADENA,0200086A,86,33,N,1189,TOTAL,305,5,14,0,230,1,11,17
ALTADENA,0200086B,6013,33,Y,22,POLLING PLACE,0,0,0,0,0,0,0,0
ALTADENA,0200086B,6013,33,Y,0,VBM PORTION,8,2,0,0,3,0,0,0
ALTADENA,0200086B,6013,33,Y,22,TOTAL,8,2,0,0,3,0,0,0
ALTADENA,0200087A,87,33,N,703,POLLING PLACE,92,4,1,0,64,8,0,7
ALTADENA,0200087A,87,33,N,0,VBM PORTION,61,0,1,1,43,0,2,6
ALTADENA,0200087A,87,33,N,703,TOTAL,153,4,2,1,107,8,2,13
ALTADENA,0200088B,88,33,N,1376,POLLING PLACE,144,3,6,3,106,3,1,13
ALTADENA,0200088B,88,33,N,0,VBM PORTION,145,4,8,1,110,1,2,8
ALTADENA,0200088B,88,33,N,1376,TOTAL,289,7,14,4,216,4,3,21
ALTADENA,0200090A,89,33,N,1130,POLLING PLACE,137,6,4,3,96,3,3,9
ALTADENA,0200090A,89,33,N,0,VBM PORTION,111,8,3,2,69,1,4,12
ALTADENA,0200090A,89,33,N,1130,TOTAL,248,14,7,5,165,4,7,21
ALTADENA,0200091A,90,33,N,1298,POLLING PLACE,166,5,0,4,138,4,1,4
ALTADENA,0200091A,90,33,N,0,VBM PORTION,116,2,8,3,89,1,1,3
ALTADENA,0200091A,90,33,N,1298,TOTAL,282,7,8,7,227,5,2,7
ANTELOPE,0300002A,91,3,N,834,POLLING PLACE,126,58,17,1,20,7,1,12
ANTELOPE,0300002A,91,3,N,0,VBM PORTION,117,38,16,7,15,10,1,23
ANTELOPE,0300002A,91,3,N,834,TOTAL,243,96,33,8,35,17,2,35
ANTELOPE,0300003A,6014,3,Y,66,POLLING PLACE,0,0,0,0,0,0,0,0
ANTELOPE,0300003A,6014,3,Y,0,VBM PORTION,15,9,0,1,0,0,2,3
ANTELOPE,0300003A,6014,3,Y,66,TOTAL,15,9,0,1,0,0,2,3
ARCADIA,0350001A,92,76,N,998,POLLING PLACE,124,19,10,2,41,9,5,24
ARCADIA,0350001A,92,76,N,0,VBM PORTION,145,14,31,6,44,13,0,18
ARCADIA,0350001A,92,76,N,998,TOTAL,269,33,41,8,85,22,5,42
ARCADIA,0350005A,93,76,N,1240,POLLING PLACE,96,14,13,2,37,6,1,17
ARCADIA,0350005A,93,76,N,0,VBM PORTION,165,8,31,0,52,14,4,22
ARCADIA,0350005A,93,76,N,1240,TOTAL,261,22,44,2,89,20,5,39
ARCADIA,0350007A,94,76,N,1143,POLLING PLACE,88,13,10,0,23,9,0,17
ARCADIA,0350007A,94,76,N,0,VBM PORTION,156,18,22,2,47,14,0,25
ARCADIA,0350007A,94,76,N,1143,TOTAL,244,31,32,2,70,23,0,42
ARCADIA,0350008A,95,76,N,1256,POLLING PLACE,170,15,25,2,56,10,1,36
ARCADIA,0350008A,95,76,N,0,VBM PORTION,159,11,45,1,52,7,1,15
ARCADIA,0350008A,95,76,N,1256,TOTAL,329,26,70,3,108,17,2,51
ARCADIA,0350009A,96,76,N,1456,POLLING PLACE,98,5,3,2,42,4,0,27
ARCADIA,0350009A,96,76,N,0,VBM PORTION,173,17,31,0,58,7,3,26
ARCADIA,0350009A,96,76,N,1456,TOTAL,271,22,34,2,100,11,3,53
ARCADIA,0350013A,97,76,N,1231,POLLING PLACE,125,4,11,3,40,15,2,30
ARCADIA,0350013A,97,76,N,0,VBM PORTION,135,16,29,4,35,10,1,22
ARCADIA,0350013A,97,76,N,1231,TOTAL,260,20,40,7,75,25,3,52
ARCADIA,0350018A,98,76,N,1403,POLLING PLACE,134,11,20,4,39,9,6,26
ARCADIA,0350018A,98,76,N,0,VBM PORTION,242,23,46,8,49,24,6,31
ARCADIA,0350018A,98,76,N,1403,TOTAL,376,34,66,12,88,33,12,57
ARCADIA,0350023A,99,76,N,1456,POLLING PLACE,82,11,7,4,31,1,0,18
ARCADIA,0350023A,99,76,N,0,VBM PORTION,139,14,20,3,54,11,2,12
ARCADIA,0350023A,99,76,N,1456,TOTAL,221,25,27,7,85,12,2,30
ARCADIA,0350024A,100,76,N,1485,POLLING PLACE,80,8,5,5,41,5,0,8
ARCADIA,0350024A,100,76,N,0,VBM PORTION,134,15,16,1,53,9,5,22
ARCADIA,0350024A,100,76,N,1485,TOTAL,214,23,21,6,94,14,5,30
ARCADIA,0350029B,101,76,N,1373,POLLING PLACE,120,18,11,2,47,4,2,19
ARCADIA,0350029B,101,76,N,0,VBM PORTION,140,10,36,5,29,8,1,21
ARCADIA,0350029B,101,76,N,1373,TOTAL,260,28,47,7,76,12,3,40
ARCADIA,0350030A,102,76,N,1307,POLLING PLACE,74,8,10,2,33,2,0,11
ARCADIA,0350030A,102,76,N,0,VBM PORTION,116,6,17,4,50,6,1,14
ARCADIA,0350030A,102,76,N,1307,TOTAL,190,14,27,6,83,8,1,25
ARCADIA,0350035A,103,76,N,1078,POLLING PLACE,93,7,12,0,33,5,1,22
ARCADIA,0350035A,103,76,N,0,VBM PORTION,115,9,26,1,36,9,0,24
ARCADIA,0350035A,103,76,N,1078,TOTAL,208,16,38,1,69,14,1,46
ARCADIA,0350037A,104,76,N,1210,POLLING PLACE,91,9,12,5,24,8,5,17
ARCADIA,0350037A,104,76,N,0,VBM PORTION,110,9,13,5,39,3,5,16
ARCADIA,0350037A,104,76,N,1210,TOTAL,201,18,25,10,63,11,10,33
ARCADIA,0350038A,105,76,N,1246,POLLING PLACE,111,13,16,1,36,5,1,26
ARCADIA,0350038A,105,76,N,0,VBM PORTION,120,6,14,1,52,12,0,22
ARCADIA,0350038A,105,76,N,1246,TOTAL,231,19,30,2,88,17,1,48
ARCADIA,0350042A,106,76,N,1251,POLLING PLACE,70,14,4,2,29,4,1,10
ARCADIA,0350042A,106,76,N,0,VBM PORTION,67,2,10,3,30,4,2,11
ARCADIA,0350042A,106,76,N,1251,TOTAL,137,16,14,5,59,8,3,21
ARCADIA,0350043C,107,76,N,1204,POLLING PLACE,68,1,7,0,34,11,2,2
ARCADIA,0350043C,107,76,N,0,VBM PORTION,67,5,8,6,27,4,1,9
ARCADIA,0350043C,107,76,N,1204,TOTAL,135,6,15,6,61,15,3,11
ARCADIA,0350045B,108,76,N,1355,POLLING PLACE,88,8,7,0,30,4,0,23
ARCADIA,0350045B,108,76,N,0,VBM PORTION,146,7,27,5,36,10,3,26
ARCADIA,0350045B,108,76,N,1355,TOTAL,234,15,34,5,66,14,3,49
ARCADIA,0350048A,109,76,N,1098,POLLING PLACE,112,8,20,0,36,2,2,21
ARCADIA,0350048A,109,76,N,0,VBM PORTION,92,12,16,1,34,7,0,13
ARCADIA,0350048A,109,76,N,1098,TOTAL,204,20,36,1,70,9,2,34
ARCADIA,0350054A,110,76,N,1254,POLLING PLACE,135,11,11,1,55,9,1,29
ARCADIA,0350054A,110,76,N,0,VBM PORTION,152,2,13,5,62,11,0,23
ARCADIA,0350054A,110,76,N,1254,TOTAL,287,13,24,6,117,20,1,52
ARCADIA,0350058A,111,76,N,1346,POLLING PLACE,119,11,13,1,42,10,2,20
ARCADIA,0350058A,111,76,N,0,VBM PORTION,114,4,18,4,35,10,1,18
ARCADIA,0350058A,111,76,N,1346,TOTAL,233,15,31,5,77,20,3,38
ARCADIA,0350062B,112,76,N,1218,POLLING PLACE,81,6,9,1,32,1,2,22
ARCADIA,0350062B,112,76,N,0,VBM PORTION,115,3,15,4,36,9,5,24
ARCADIA,0350062B,112,76,N,1218,TOTAL,196,9,24,5,68,10,7,46
ARCADIA,0350079A,113,76,N,1247,POLLING PLACE,107,10,13,6,35,9,2,19
ARCADIA,0350079A,113,76,N,0,VBM PORTION,123,13,23,3,48,4,2,17
ARCADIA,0350079A,113,76,N,1247,TOTAL,230,23,36,9,83,13,4,36
ARCADIA,0350104A,114,76,N,1310,POLLING PLACE,114,7,14,6,36,14,1,20
ARCADIA,0350104A,114,76,N,0,VBM PORTION,127,10,18,4,47,9,1,15
ARCADIA,0350104A,114,76,N,1310,TOTAL,241,17,32,10,83,23,2,35
ARTESIA,0400001A,115,137,N,819,POLLING PLACE,86,1,4,1,46,2,5,9
ARTESIA,0400001A,115,137,N,0,VBM PORTION,27,2,4,1,16,0,0,0
ARTESIA,0400001A,115,137,N,819,TOTAL,113,3,8,2,62,2,5,9
ARTESIA,0400002A,116,137,N,1182,POLLING PLACE,78,11,8,1,35,7,1,9
ARTESIA,0400002A,116,137,N,0,VBM PORTION,137,9,12,1,58,14,3,23
ARTESIA,0400002A,116,137,N,1182,TOTAL,215,20,20,2,93,21,4,32
ARTESIA,0400004A,117,137,N,1004,POLLING PLACE,89,1,8,2,41,2,0,15
ARTESIA,0400004A,117,137,N,0,VBM PORTION,66,1,3,5,32,8,2,9
ARTESIA,0400004A,117,137,N,1004,TOTAL,155,2,11,7,73,10,2,24
ARTESIA,0400006A,118,137,N,1042,POLLING PLACE,77,6,5,2,31,5,3,9
ARTESIA,0400006A,118,137,N,0,VBM PORTION,66,1,9,2,20,8,3,9
ARTESIA,0400006A,118,137,N,1042,TOTAL,143,7,14,4,51,13,6,18
ARTESIA,0400007A,119,137,N,1049,POLLING PLACE,85,4,4,6,33,8,4,12
ARTESIA,0400007A,119,137,N,0,VBM PORTION,95,9,14,0,34,4,3,12
ARTESIA,0400007A,119,137,N,1049,TOTAL,180,13,18,6,67,12,7,24
ARTESIA,0400008A,120,137,N,1154,POLLING PLACE,81,6,8,1,41,5,1,9
ARTESIA,0400008A,120,137,N,0,VBM PORTION,102,4,14,8,47,4,3,6
ARTESIA,0400008A,120,137,N,1154,TOTAL,183,10,22,9,88,9,4,15
ARTESIA,0400010C,121,137,N,1140,POLLING PLACE,59,5,7,2,23,6,4,6
ARTESIA,0400010C,121,137,N,0,VBM PORTION,99,7,14,4,29,14,2,9
ARTESIA,0400010C,121,137,N,1140,TOTAL,158,12,21,6,52,20,6,15
ATHENS,0450001A,122,178,N,1221,POLLING PLACE,64,0,3,1,48,2,1,1
ATHENS,0450001A,122,178,N,0,VBM PORTION,60,0,1,0,51,0,0,2
ATHENS,0450001A,122,178,N,1221,TOTAL,124,0,4,1,99,2,1,3
ATHENS,0450002B,123,178,N,1263,POLLING PLACE,107,1,2,1,85,0,1,2
ATHENS,0450002B,123,178,N,0,VBM PORTION,53,1,0,0,47,1,1,0
ATHENS,0450002B,123,178,N,1263,TOTAL,160,2,2,1,132,1,2,2
ATHENS,0450004A,124,178,N,1271,POLLING PLACE,85,0,2,4,69,1,0,1
ATHENS,0450004A,124,178,N,0,VBM PORTION,65,1,0,0,56,0,1,0
ATHENS,0450004A,124,178,N,1271,TOTAL,150,1,2,4,125,1,1,1
ATHENS,0450007A,125,178,N,1111,POLLING PLACE,104,0,3,0,85,1,1,0
ATHENS,0450007A,125,178,N,0,VBM PORTION,58,0,0,3,52,0,0,0
ATHENS,0450007A,125,178,N,1111,TOTAL,162,0,3,3,137,1,1,0
ATHENS,0450008A,126,178,N,600,POLLING PLACE,69,2,0,0,66,0,0,0
ATHENS,0450008A,126,178,N,0,VBM PORTION,25,0,0,0,21,0,0,1
ATHENS,0450008A,126,178,N,600,TOTAL,94,2,0,0,87,0,0,1
AVALON,0500001A,127,187,N,496,POLLING PLACE,63,7,4,1,30,2,2,9
AVALON,0500001A,127,187,N,0,VBM PORTION,55,4,7,3,19,1,1,10
AVALON,0500001A,127,187,N,496,TOTAL,118,11,11,4,49,3,3,19
AVALON,0500003A,128,187,N,1234,POLLING PLACE,127,18,11,4,45,7,2,13
AVALON,0500003A,128,187,N,0,VBM PORTION,129,18,13,8,47,4,2,15
AVALON,0500003A,128,187,N,1234,TOTAL,256,36,24,12,92,11,4,28
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,2,5,0,49,5,1,6
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,2,6,4,45,4,0,8
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,4,11,4,94,9,1,14
AVOCADO HEIGHTS,0520002A,130,123,N,709,POLLING PLACE,51,3,2,2,33,0,0,4
AVOCADO HEIGHTS,0520002A,130,123,N,0,VBM PORTION,20,1,1,1,11,3,1,0
AVOCADO HEIGHTS,0520002A,130,123,N,709,TOTAL,71,4,3,3,44,3,1,4
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,TOTAL,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520004A,131,124,N,784,POLLING PLACE,97,9,4,3,57,4,1,5
AVOCADO HEIGHTS,0520004A,131,124,N,0,VBM PORTION,70,2,7,4,33,3,2,4
AVOCADO HEIGHTS,0520004A,131,124,N,784,TOTAL,167,11,11,7,90,7,3,9
AVOCADO HEIGHTS,0520005B,132,123,N,788,POLLING PLACE,55,3,3,0,32,6,2,5
AVOCADO HEIGHTS,0520005B,132,123,N,0,VBM PORTION,25,3,1,3,11,1,2,3
AVOCADO HEIGHTS,0520005B,132,123,N,788,TOTAL,80,6,4,3,43,7,4,8
AVOCADO HEIGHTS,0520007A,133,124,N,525,POLLING PLACE,19,0,1,0,10,1,0,6
AVOCADO HEIGHTS,0520007A,133,124,N,0,VBM PORTION,19,0,1,3,10,0,1,1
AVOCADO HEIGHTS,0520007A,133,124,N,525,TOTAL,38,0,2,3,20,1,1,7
AVOCADO HEIGHTS,0520008A,134,123,N,866,POLLING PLACE,67,3,2,1,36,2,2,8
AVOCADO HEIGHTS,0520008A,134,123,N,0,VBM PORTION,30,1,3,1,14,1,1,4
AVOCADO HEIGHTS,0520008A,134,123,N,866,TOTAL,97,4,5,2,50,3,3,12
AVOCADO HEIGHTS,0520009A,135,123,N,759,POLLING PLACE,63,6,6,2,20,6,2,7
AVOCADO HEIGHTS,0520009A,135,123,N,0,VBM PORTION,55,3,3,0,36,2,0,4
AVOCADO HEIGHTS,0520009A,135,123,N,759,TOTAL,118,9,9,2,56,8,2,11
AVOCADO HEIGHTS,0520010A,136,123,N,757,POLLING PLACE,50,5,3,5,27,0,1,1
AVOCADO HEIGHTS,0520010A,136,123,N,0,VBM PORTION,44,1,3,2,25,2,0,6
AVOCADO HEIGHTS,0520010A,136,123,N,757,TOTAL,94,6,6,7,52,2,1,7
AVOCADO HEIGHTS,0520012A,137,123,N,484,POLLING PLACE,48,1,3,0,22,5,1,5
AVOCADO HEIGHTS,0520012A,137,123,N,0,VBM PORTION,30,2,2,1,17,0,0,4
AVOCADO HEIGHTS,0520012A,137,123,N,484,TOTAL,78,3,5,1,39,5,1,9
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,TOTAL,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,POLLING PLACE,21,1,3,0,11,0,0,3
AVOCADO HEIGHTS,0520017A,138,123,N,0,VBM PORTION,19,0,5,0,6,1,0,4
AVOCADO HEIGHTS,0520017A,138,123,N,582,TOTAL,40,1,8,0,17,1,0,7
AZUSA,0550001A,139,66,N,624,POLLING PLACE,26,2,5,0,14,3,1,0
AZUSA,0550001A,139,66,N,0,VBM PORTION,22,0,1,1,14,2,0,3
AZUSA,0550001A,139,66,N,624,TOTAL,48,2,6,1,28,5,1,3
AZUSA,0550002A,140,66,N,790,POLLING PLACE,56,5,5,2,24,5,2,5
AZUSA,0550002A,140,66,N,0,VBM PORTION,32,1,1,2,16,2,1,3
AZUSA,0550002A,140,66,N,790,TOTAL,88,6,6,4,40,7,3,8
AZUSA,0550008A,141,66,N,1080,POLLING PLACE,95,5,4,3,51,5,2,12
AZUSA,0550008A,141,66,N,0,VBM PORTION,52,1,5,0,29,4,1,5
AZUSA,0550008A,141,66,N,1080,TOTAL,147,6,9,3,80,9,3,17
AZUSA,0550009A,142,66,N,1205,POLLING PLACE,88,4,2,6,39,3,5,10
AZUSA,0550009A,142,66,N,0,VBM PORTION,58,4,4,8,29,0,0,5
AZUSA,0550009A,142,66,N,1205,TOTAL,146,8,6,14,68,3,5,15
AZUSA,0550010B,143,66,N,818,POLLING PLACE,27,0,2,2,17,0,1,1
AZUSA,0550010B,143,66,N,0,VBM PORTION,25,4,1,1,6,1,0,8
AZUSA,0550010B,143,66,N,818,TOTAL,52,4,3,3,23,1,1,9
AZUSA,0550011A,144,66,N,796,POLLING PLACE,57,4,4,4,26,0,3,10
AZUSA,0550011A,144,66,N,0,VBM PORTION,99,10,8,0,43,2,1,29
AZUSA,0550011A,144,66,N,796,TOTAL,156,14,12,4,69,2,4,39
AZUSA,0550012A,145,66,N,630,POLLING PLACE,35,3,3,0,15,1,2,4
AZUSA,0550012A,145,66,N,0,VBM PORTION,16,0,1,2,6,1,0,4
AZUSA,0550012A,145,66,N,630,TOTAL,51,3,4,2,21,2,2,8
AZUSA,0550012B,146,66,N,939,POLLING PLACE,82,2,4,3,39,3,5,8
AZUSA,0550012B,146,66,N,0,VBM PORTION,45,0,11,0,23,1,1,4
AZUSA,0550012B,146,66,N,939,TOTAL,127,2,15,3,62,4,6,12
AZUSA,0550023F,147,66,N,451,POLLING PLACE,24,0,2,1,14,2,2,2
AZUSA,0550023F,147,66,N,0,VBM PORTION,31,0,0,0,20,0,0,6
AZUSA,0550023F,147,66,N,451,TOTAL,55,0,2,1,34,2,2,8
AZUSA,0550025A,148,66,N,1185,POLLING PLACE,77,11,3,1,34,2,5,11
AZUSA,0550025A,148,66,N,0,VBM PORTION,59,5,4,0,38,1,0,5
AZUSA,0550025A,148,66,N,1185,TOTAL,136,16,7,1,72,3,5,16
AZUSA,0550025B,149,66,N,510,POLLING PLACE,25,2,2,1,14,0,0,0
AZUSA,0550025B,149,66,N,0,VBM PORTION,24,2,0,4,13,0,1,1
AZUSA,0550025B,149,66,N,510,TOTAL,49,4,2,5,27,0,1,1
AZUSA,0550073A,150,66,N,884,POLLING PLACE,63,6,2,0,36,2,1,8
AZUSA,0550073A,150,66,N,0,VBM PORTION,67,8,8,0,33,0,2,11
AZUSA,0550073A,150,66,N,884,TOTAL,130,14,10,0,69,2,3,19
AZUSA,0550074A,151,66,N,1181,POLLING PLACE,75,5,3,3,28,7,2,11
AZUSA,0550074A,151,66,N,0,VBM PORTION,73,2,5,3,38,3,3,5
AZUSA,0550074A,151,66,N,1181,TOTAL,148,7,8,6,66,10,5,16
AZUSA,0550076A,152,66,N,673,POLLING PLACE,42,1,4,0,17,3,2,9
AZUSA,0550076A,152,66,N,0,VBM PORTION,28,3,5,1,10,2,1,4
AZUSA,0550076A,152,66,N,673,TOTAL,70,4,9,1,27,5,3,13
AZUSA,0550078A,153,66,N,1268,POLLING PLACE,77,2,5,2,43,4,3,9
AZUSA,0550078A,153,66,N,0,VBM PORTION,54,4,6,2,32,1,2,2
AZUSA,0550078A,153,66,N,1268,TOTAL,131,6,11,4,75,5,5,11
AZUSA,0550079A,154,66,N,852,POLLING PLACE,60,4,5,0,25,12,0,8
AZUSA,0550079A,154,66,N,0,VBM PORTION,137,6,20,6,46,4,1,29
AZUSA,0550079A,154,66,N,852,TOTAL,197,10,25,6,71,16,1,37
AZUSA,0550080A,155,66,N,1246,POLLING PLACE,116,7,2,4,55,6,1,18
AZUSA,0550080A,155,66,N,0,VBM PORTION,93,8,8,0,40,5,3,16
AZUSA,0550080A,155,66,N,1246,TOTAL,209,15,10,4,95,11,4,34
AZUSA,0550081A,156,66,N,793,POLLING PLACE,60,3,1,0,28,7,0,12
AZUSA,0550081A,156,66,N,0,VBM PORTION,88,5,14,2,39,8,0,11
AZUSA,0550081A,156,66,N,793,TOTAL,148,8,15,2,67,15,0,23
AZUSA,0550084B,157,66,N,927,POLLING PLACE,75,9,2,3,34,1,3,9
AZUSA,0550084B,157,66,N,0,VBM PORTION,72,6,6,0,36,5,3,8
AZUSA,0550084B,157,66,N,927,TOTAL,147,15,8,3,70,6,6,17
AZUSA,0550085A,158,66,N,959,POLLING PLACE,73,3,7,0,37,4,2,12
AZUSA,0550085A,158,66,N,0,VBM PORTION,78,10,2,1,43,3,2,7
AZUSA,0550085A,158,66,N,959,TOTAL,151,13,9,1,80,7,4,19
AZUSA,0550086A,159,66,N,631,POLLING PLACE,75,6,3,1,32,6,2,17
AZUSA,0550086A,159,66,N,0,VBM PORTION,46,0,2,2,22,3,0,12
AZUSA,0550086A,159,66,N,631,TOTAL,121,6,5,3,54,9,2,29
BALDWIN PARK,0600001A,160,66,N,1066,POLLING PLACE,53,0,2,2,36,0,2,7
BALDWIN PARK,0600001A,160,66,N,0,VBM PORTION,35,0,0,3,26,2,2,2
BALDWIN PARK,0600001A,160,66,N,1066,TOTAL,88,0,2,5,62,2,4,9
BALDWIN PARK,0600002A,161,66,N,1150,POLLING PLACE,52,1,0,4,35,3,1,2
BALDWIN PARK,0600002A,161,66,N,0,VBM PORTION,50,4,1,1,21,4,0,8
BALDWIN PARK,0600002A,161,66,N,1150,TOTAL,102,5,1,5,56,7,1,10
BALDWIN PARK,0600006A,162,66,N,1109,POLLING PLACE,76,5,1,2,45,0,1,11
BALDWIN PARK,0600006A,162,66,N,0,VBM PORTION,42,4,3,4,24,0,0,4
BALDWIN PARK,0600006A,162,66,N,1109,TOTAL,118,9,4,6,69,0,1,15
BALDWIN PARK,0600007A,163,66,N,904,POLLING PLACE,49,2,1,1,33,1,1,6
BALDWIN PARK,0600007A,163,66,N,0,VBM PORTION,45,2,3,1,30,2,0,3
BALDWIN PARK,0600007A,163,66,N,904,TOTAL,94,4,4,2,63,3,1,9
BALDWIN PARK,0600008A,164,66,N,1061,POLLING PLACE,84,9,2,6,44,2,3,9
BALDWIN PARK,0600008A,164,66,N,0,VBM PORTION,54,4,1,3,37,0,1,1
BALDWIN PARK,0600008A,164,66,N,1061,TOTAL,138,13,3,9,81,2,4,10
BALDWIN PARK,0600009A,165,66,N,1176,POLLING PLACE,57,3,1,1,35,2,1,6
BALDWIN PARK,0600009A,165,66,N,0,VBM PORTION,43,1,3,0,28,2,0,7
BALDWIN PARK,0600009A,165,66,N,1176,TOTAL,100,4,4,1,63,4,1,13
BALDWIN PARK,0600010A,166,66,N,1008,POLLING PLACE,75,1,6,5,38,4,3,6
BALDWIN PARK,0600010A,166,66,N,0,VBM PORTION,56,1,2,4,38,0,1,2
BALDWIN PARK,0600010A,166,66,N,1008,TOTAL,131,2,8,9,76,4,4,8
BALDWIN PARK,0600012A,167,66,N,1214,POLLING PLACE,60,0,2,1,37,6,1,5
BALDWIN PARK,0600012A,167,66,N,0,VBM PORTION,52,4,4,4,23,3,6,4
BALDWIN PARK,0600012A,167,66,N,1214,TOTAL,112,4,6,5,60,9,7,9
BALDWIN PARK,0600013A,168,66,N,1224,POLLING PLACE,76,2,4,1,53,2,0,2
BALDWIN PARK,0600013A,168,66,N,0,VBM PORTION,75,2,4,5,45,4,0,11
BALDWIN PARK,0600013A,168,66,N,1224,TOTAL,151,4,8,6,98,6,0,13
BALDWIN PARK,0600014A,169,66,N,1227,POLLING PLACE,78,0,7,5,37,11,3,7
BALDWIN PARK,0600014A,169,66,N,0,VBM PORTION,72,3,4,3,49,2,0,5
BALDWIN PARK,0600014A,169,66,N,1227,TOTAL,150,3,11,8,86,13,3,12
BALDWIN PARK,0600016A,170,66,N,1135,POLLING PLACE,61,6,2,0,35,1,1,7
BALDWIN PARK,0600016A,170,66,N,0,VBM PORTION,67,3,4,3,48,2,1,0
BALDWIN PARK,0600016A,170,66,N,1135,TOTAL,128,9,6,3,83,3,2,7
BALDWIN PARK,0600017A,171,66,N,505,POLLING PLACE,29,0,5,0,15,1,0,2
BALDWIN PARK,0600017A,171,66,N,0,VBM PORTION,31,0,0,2,19,1,3,4
BALDWIN PARK,0600017A,171,66,N,505,TOTAL,60,0,5,2,34,2,3,6
BALDWIN PARK,0600019A,172,66,N,1233,POLLING PLACE,81,3,7,7,39,4,1,12
BALDWIN PARK,0600019A,172,66,N,0,VBM PORTION,60,3,5,2,27,4,3,8
BALDWIN PARK,0600019A,172,66,N,1233,TOTAL,141,6,12,9,66,8,4,20
BALDWIN PARK,0600020A,173,66,N,1200,POLLING PLACE,67,3,3,2,40,2,1,5
BALDWIN PARK,0600020A,173,66,N,0,VBM PORTION,45,2,7,6,26,0,2,1
BALDWIN PARK,0600020A,173,66,N,1200,TOTAL,112,5,10,8,66,2,3,6
BALDWIN PARK,0600021B,174,66,N,841,POLLING PLACE,34,1,2,1,22,0,0,1
BALDWIN PARK,0600021B,174,66,N,0,VBM PORTION,36,1,4,0,19,0,1,1
BALDWIN PARK,0600021B,174,66,N,841,TOTAL,70,2,6,1,41,0,1,2
BALDWIN PARK,0600024E,175,66,N,1235,POLLING PLACE,59,1,9,2,26,5,1,9
BALDWIN PARK,0600024E,175,66,N,0,VBM PORTION,80,2,3,3,50,5,0,9
BALDWIN PARK,0600024E,175,66,N,1235,TOTAL,139,3,12,5,76,10,1,18
BALDWIN PARK,0600025A,176,66,N,750,POLLING PLACE,36,0,2,0,26,0,1,2
BALDWIN PARK,0600025A,176,66,N,0,VBM PORTION,26,0,4,0,18,0,0,1
BALDWIN PARK,0600025A,176,66,N,750,TOTAL,62,0,6,0,44,0,1,3
BALDWIN PARK,0600026A,177,66,N,964,POLLING PLACE,60,0,2,2,38,2,2,9
BALDWIN PARK,0600026A,177,66,N,0,VBM PORTION,37,0,0,1,18,2,1,6
BALDWIN PARK,0600026A,177,66,N,964,TOTAL,97,0,2,3,56,4,3,15
BALDWIN PARK,0600027A,178,66,N,1197,POLLING PLACE,75,0,0,3,56,0,1,7
BALDWIN PARK,0600027A,178,66,N,0,VBM PORTION,58,0,4,0,40,5,2,4
BALDWIN PARK,0600027A,178,66,N,1197,TOTAL,133,0,4,3,96,5,3,11
BALDWIN PARK,0600028A,179,66,N,998,POLLING PLACE,53,3,5,3,31,4,1,3
BALDWIN PARK,0600028A,179,66,N,0,VBM PORTION,42,2,3,1,24,0,1,4
BALDWIN PARK,0600028A,179,66,N,998,TOTAL,95,5,8,4,55,4,2,7
BALDWIN PARK,0600029A,180,66,N,1143,POLLING PLACE,51,0,1,1,26,0,0,6
BALDWIN PARK,0600029A,180,66,N,0,VBM PORTION,43,2,2,2,27,1,1,0
BALDWIN PARK,0600029A,180,66,N,1143,TOTAL,94,2,3,3,53,1,1,6
BALDWIN PARK,0600030A,181,66,N,784,POLLING PLACE,49,2,2,2,27,0,1,7
