LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,LUIS J RODRIGUEZ,ALMA MARIE WINSTON,EDMUND G BROWN,JANEL H BUYCKS,ANDREW BLOUNT,RAKESH K CHRISTIAN,GLENN CHAMP,NEEL KASHKARI,TIM DONNELLY,"""BO"" B AMBROZEWICZ",AKINYEMI AGBEDE,RICHARD W AGUIRRE,ROBERT NEWMAN,CINDY L SHEEHAN,JOE LEICHT
ALHAMBRA,0150064A,57,76,N,0,VBM PORTION,49,4,1,22,1,2,0,2,6,6,0,0,0,0,1,0
ALHAMBRA,0150064A,57,76,N,1230,TOTAL,159,7,1,100,3,4,1,2,17,9,0,3,0,1,2,0
ALHAMBRA,0150067A,58,76,N,968,POLLING PLACE,88,3,0,40,0,2,0,3,11,16,0,1,0,0,2,0
ALHAMBRA,0150067A,58,76,N,0,VBM PORTION,90,2,2,35,0,4,0,1,15,14,0,4,2,0,3,0
ALHAMBRA,0150067A,58,76,N,968,TOTAL,178,5,2,75,0,6,0,4,26,30,0,5,2,0,5,0
ALHAMBRA,0150075A,59,76,N,1134,POLLING PLACE,116,3,0,65,0,0,0,4,22,15,0,0,1,0,1,0
ALHAMBRA,0150075A,59,76,N,0,VBM PORTION,80,0,0,41,3,2,0,1,23,7,0,1,0,0,0,0
ALHAMBRA,0150075A,59,76,N,1134,TOTAL,196,3,0,106,3,2,0,5,45,22,0,1,1,0,1,0
ALHAMBRA,0150079A,60,76,N,984,POLLING PLACE,64,3,0,30,2,0,0,3,5,12,0,0,0,0,1,0
ALHAMBRA,0150079A,60,76,N,0,VBM PORTION,154,0,4,59,0,2,0,0,44,27,1,2,0,5,0,0
ALHAMBRA,0150079A,60,76,N,984,TOTAL,218,3,4,89,2,2,0,3,49,39,1,2,0,5,1,0
ALHAMBRA,0150080A,61,76,N,851,POLLING PLACE,73,3,1,39,0,1,0,0,12,10,0,0,2,1,1,0
ALHAMBRA,0150080A,61,76,N,0,VBM PORTION,70,0,0,30,0,2,0,2,24,7,0,1,0,0,1,0
ALHAMBRA,0150080A,61,76,N,851,TOTAL,143,3,1,69,0,3,0,2,36,17,0,1,2,1,2,0
ALONDRA PARK,0180001A,62,162,N,963,POLLING PLACE,35,1,0,18,0,0,0,1,4,9,0,0,0,0,1,0
ALONDRA PARK,0180001A,62,162,N,0,VBM PORTION,34,2,1,19,0,2,0,0,7,3,0,0,0,0,0,0
ALONDRA PARK,0180001A,62,162,N,963,TOTAL,69,3,1,37,0,2,0,1,11,12,0,0,0,0,1,0
ALTADENA,0200001A,63,33,N,500,POLLING PLACE,71,2,0,58,0,0,0,0,5,3,0,2,0,1,0,0
ALTADENA,0200001A,63,33,N,0,VBM PORTION,47,1,0,38,1,0,0,0,2,3,1,0,0,0,1,0
ALTADENA,0200001A,63,33,N,500,TOTAL,118,3,0,96,1,0,0,0,7,6,1,2,0,1,1,0
ALTADENA,0200002A,64,33,N,692,POLLING PLACE,60,0,0,38,0,0,0,0,14,4,0,2,1,0,0,1
ALTADENA,0200002A,64,33,N,0,VBM PORTION,92,0,0,58,0,4,0,0,17,7,1,0,0,1,1,0
ALTADENA,0200002A,64,33,N,692,TOTAL,152,0,0,96,0,4,0,0,31,11,1,2,1,1,1,1
ALTADENA,0200003A,65,33,N,854,POLLING PLACE,91,1,1,68,0,0,0,2,8,3,1,3,1,0,0,0
ALTADENA,0200003A,65,33,N,0,VBM PORTION,70,0,0,63,0,0,0,1,0,4,0,1,0,0,0,0
ALTADENA,0200003A,65,33,N,854,TOTAL,161,1,1,131,0,0,0,3,8,7,1,4,1,0,0,0
ALTADENA,0200004A,66,33,N,1191,POLLING PLACE,154,1,0,90,0,0,0,0,28,26,0,1,5,0,0,0
ALTADENA,0200004A,66,33,N,0,VBM PORTION,183,1,1,102,0,3,0,1,42,27,0,1,0,1,0,0
ALTADENA,0200004A,66,33,N,1191,TOTAL,337,2,1,192,0,3,0,1,70,53,0,2,5,1,0,0
ALTADENA,0200007A,67,33,N,1112,POLLING PLACE,116,1,2,74,1,1,0,0,25,7,0,2,1,0,0,0
ALTADENA,0200007A,67,33,N,0,VBM PORTION,131,4,1,77,0,3,0,1,27,13,0,3,0,0,1,0
ALTADENA,0200007A,67,33,N,1112,TOTAL,247,5,3,151,1,4,0,1,52,20,0,5,1,0,1,0
ALTADENA,0200008A,68,33,N,873,POLLING PLACE,77,0,1,57,0,0,0,1,3,2,0,3,0,1,4,0
ALTADENA,0200008A,68,33,N,0,VBM PORTION,58,6,0,43,0,0,1,0,3,0,0,2,0,0,1,0
ALTADENA,0200008A,68,33,N,873,TOTAL,135,6,1,100,0,0,1,1,6,2,0,5,0,1,5,0
ALTADENA,0200009A,69,33,N,969,POLLING PLACE,89,3,0,64,1,0,0,0,5,7,0,3,0,2,1,0
ALTADENA,0200009A,69,33,N,0,VBM PORTION,62,1,0,47,0,3,0,0,6,2,0,2,0,0,1,0
ALTADENA,0200009A,69,33,N,969,TOTAL,151,4,0,111,1,3,0,0,11,9,0,5,0,2,2,0
ALTADENA,0200011A,70,33,N,860,POLLING PLACE,77,2,1,57,0,0,0,0,3,6,0,4,1,1,0,0
ALTADENA,0200011A,70,33,N,0,VBM PORTION,101,3,1,81,0,0,0,1,8,3,0,0,1,1,0,0
ALTADENA,0200011A,70,33,N,860,TOTAL,178,5,2,138,0,0,0,1,11,9,0,4,2,2,0,0
ALTADENA,0200012A,71,33,N,819,POLLING PLACE,94,1,0,64,0,0,0,0,17,8,0,0,1,1,2,0
ALTADENA,0200012A,71,33,N,0,VBM PORTION,100,1,2,67,0,1,1,3,20,2,0,0,0,0,2,0
ALTADENA,0200012A,71,33,N,819,TOTAL,194,2,2,131,0,1,1,3,37,10,0,0,1,1,4,0
ALTADENA,0200013A,72,33,N,931,POLLING PLACE,63,3,1,45,0,0,0,0,5,1,0,3,0,2,0,0
ALTADENA,0200013A,72,33,N,0,VBM PORTION,46,1,0,34,0,1,0,0,1,0,1,4,0,0,0,1
ALTADENA,0200013A,72,33,N,931,TOTAL,109,4,1,79,0,1,0,0,6,1,1,7,0,2,0,1
ALTADENA,0200015A,73,33,N,1366,POLLING PLACE,103,1,1,75,0,0,0,0,7,10,0,1,2,0,0,0
ALTADENA,0200015A,73,33,N,0,VBM PORTION,106,2,0,79,3,1,0,0,3,10,0,3,1,1,2,0
ALTADENA,0200015A,73,33,N,1366,TOTAL,209,3,1,154,3,1,0,0,10,20,0,4,3,1,2,0
ALTADENA,0200017A,74,33,N,1002,POLLING PLACE,55,3,1,39,0,0,0,1,2,2,0,3,0,0,0,0
ALTADENA,0200017A,74,33,N,0,VBM PORTION,59,1,2,39,0,0,0,1,3,5,1,3,0,1,1,0
ALTADENA,0200017A,74,33,N,1002,TOTAL,114,4,3,78,0,0,0,2,5,7,1,6,0,1,1,0
ALTADENA,0200018A,75,33,N,852,POLLING PLACE,54,3,1,41,0,0,0,0,3,0,0,5,0,0,0,1
ALTADENA,0200018A,75,33,N,0,VBM PORTION,39,2,0,24,1,1,0,1,5,0,0,0,0,0,3,1
ALTADENA,0200018A,75,33,N,852,TOTAL,93,5,1,65,1,1,0,1,8,0,0,5,0,0,3,2
ALTADENA,0200019B,76,33,N,872,POLLING PLACE,57,0,0,40,0,1,0,0,5,4,0,3,1,0,0,0
ALTADENA,0200019B,76,33,N,0,VBM PORTION,24,0,0,19,0,0,0,0,1,2,0,2,0,0,0,0
ALTADENA,0200019B,76,33,N,872,TOTAL,81,0,0,59,0,1,0,0,6,6,0,5,1,0,0,0
ALTADENA,0200022A,77,33,N,866,POLLING PLACE,122,0,1,83,0,1,0,1,23,8,0,0,2,0,1,0
ALTADENA,0200022A,77,33,N,0,VBM PORTION,121,1,0,86,0,0,0,0,24,4,0,0,2,1,0,0
ALTADENA,0200022A,77,33,N,866,TOTAL,243,1,1,169,0,1,0,1,47,12,0,0,4,1,1,0
ALTADENA,0200025B,78,33,N,915,POLLING PLACE,84,0,0,62,0,1,1,1,10,5,0,2,0,0,1,0
ALTADENA,0200025B,78,33,N,0,VBM PORTION,52,0,0,42,0,1,0,1,2,0,0,2,0,1,1,0
ALTADENA,0200025B,78,33,N,915,TOTAL,136,0,0,104,0,2,1,2,12,5,0,4,0,1,2,0
ALTADENA,0200028A,79,33,N,1306,POLLING PLACE,207,1,0,154,1,0,1,0,23,15,0,1,0,2,1,0
ALTADENA,0200028A,79,33,N,0,VBM PORTION,206,4,0,148,1,2,1,0,27,11,0,2,1,0,4,0
ALTADENA,0200028A,79,33,N,1306,TOTAL,413,5,0,302,2,2,2,0,50,26,0,3,1,2,5,0
ALTADENA,0200030A,80,33,N,889,POLLING PLACE,118,1,0,75,0,0,0,1,27,9,0,0,1,0,2,0
ALTADENA,0200030A,80,33,N,0,VBM PORTION,143,2,0,84,0,1,0,0,32,19,0,0,0,1,1,0
ALTADENA,0200030A,80,33,N,889,TOTAL,261,3,0,159,0,1,0,1,59,28,0,0,1,1,3,0
ALTADENA,0200031A,6012,44,Y,3,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200031A,6012,44,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200031A,6012,44,Y,3,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200032A,81,33,N,1378,POLLING PLACE,196,5,2,123,0,0,0,0,29,29,0,2,2,1,1,0
ALTADENA,0200032A,81,33,N,0,VBM PORTION,153,2,0,110,0,0,0,0,19,11,0,0,0,3,0,0
ALTADENA,0200032A,81,33,N,1378,TOTAL,349,7,2,233,0,0,0,0,48,40,0,2,2,4,1,0
ALTADENA,0200038B,82,33,N,1195,POLLING PLACE,180,0,0,113,1,2,0,0,43,14,0,0,0,0,3,1
ALTADENA,0200038B,82,33,N,0,VBM PORTION,134,0,1,81,0,2,0,0,31,13,0,1,2,1,1,0
ALTADENA,0200038B,82,33,N,1195,TOTAL,314,0,1,194,1,4,0,0,74,27,0,1,2,1,4,1
ALTADENA,0200039A,83,33,N,1132,POLLING PLACE,145,0,2,80,0,0,0,2,26,23,1,2,0,2,5,0
ALTADENA,0200039A,83,33,N,0,VBM PORTION,117,3,1,68,0,1,1,1,16,15,1,1,1,2,2,1
ALTADENA,0200039A,83,33,N,1132,TOTAL,262,3,3,148,0,1,1,3,42,38,2,3,1,4,7,1
ALTADENA,0200044A,84,33,N,985,POLLING PLACE,77,0,2,44,0,0,0,0,6,20,0,0,0,0,4,0
ALTADENA,0200044A,84,33,N,0,VBM PORTION,59,1,0,41,0,1,0,1,10,3,0,0,0,0,0,0
ALTADENA,0200044A,84,33,N,985,TOTAL,136,1,2,85,0,1,0,1,16,23,0,0,0,0,4,0
ALTADENA,0200051A,85,33,N,1218,POLLING PLACE,131,2,0,98,0,0,0,0,13,14,0,0,2,1,0,0
ALTADENA,0200051A,85,33,N,0,VBM PORTION,151,1,0,101,0,1,1,1,26,12,0,1,2,0,0,0
ALTADENA,0200051A,85,33,N,1218,TOTAL,282,3,0,199,0,1,1,1,39,26,0,1,4,1,0,0
ALTADENA,0200086A,86,33,N,1189,POLLING PLACE,153,3,0,121,0,1,0,1,17,3,0,4,0,0,1,0
ALTADENA,0200086A,86,33,N,0,VBM PORTION,152,0,1,117,0,0,1,0,17,9,0,1,0,0,4,0
ALTADENA,0200086A,86,33,N,1189,TOTAL,305,3,1,238,0,1,1,1,34,12,0,5,0,0,5,0
ALTADENA,0200086B,6013,33,Y,22,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200086B,6013,33,Y,0,VBM PORTION,8,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0
ALTADENA,0200086B,6013,33,Y,22,TOTAL,8,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0
ALTADENA,0200087A,87,33,N,703,POLLING PLACE,92,1,1,64,1,0,0,0,2,17,0,1,1,0,2,0
ALTADENA,0200087A,87,33,N,0,VBM PORTION,61,1,0,48,0,0,0,2,4,3,0,0,0,1,0,0
ALTADENA,0200087A,87,33,N,703,TOTAL,153,2,1,112,1,0,0,2,6,20,0,1,1,1,2,0
ALTADENA,0200088B,88,33,N,1376,POLLING PLACE,144,3,0,94,0,1,1,0,19,9,1,5,0,2,3,0
ALTADENA,0200088B,88,33,N,0,VBM PORTION,145,1,1,117,1,3,0,2,5,8,1,2,0,0,2,0
ALTADENA,0200088B,88,33,N,1376,TOTAL,289,4,1,211,1,4,1,2,24,17,2,7,0,2,5,0
ALTADENA,0200090A,89,33,N,1130,POLLING PLACE,137,5,0,100,1,0,0,0,11,12,0,2,1,0,0,1
ALTADENA,0200090A,89,33,N,0,VBM PORTION,111,3,0,70,0,0,0,2,15,6,2,5,0,1,3,0
ALTADENA,0200090A,89,33,N,1130,TOTAL,248,8,0,170,1,0,0,2,26,18,2,7,1,1,3,1
ALTADENA,0200091A,90,33,N,1298,POLLING PLACE,166,6,0,134,1,0,0,1,8,10,0,1,0,1,3,0
ALTADENA,0200091A,90,33,N,0,VBM PORTION,116,2,0,88,1,0,0,1,7,10,0,3,0,1,0,0
ALTADENA,0200091A,90,33,N,1298,TOTAL,282,8,0,222,2,0,0,2,15,20,0,4,0,2,3,0
ANTELOPE,0300002A,91,3,N,834,POLLING PLACE,126,0,1,21,0,0,1,3,57,32,1,0,1,3,2,1
ANTELOPE,0300002A,91,3,N,0,VBM PORTION,117,0,3,24,0,0,0,1,41,44,0,1,0,2,0,0
ANTELOPE,0300002A,91,3,N,834,TOTAL,243,0,4,45,0,0,1,4,98,76,1,1,1,5,2,1
ANTELOPE,0300003A,6014,3,Y,66,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTELOPE,0300003A,6014,3,Y,0,VBM PORTION,15,0,1,1,0,0,0,0,7,6,0,0,0,0,0,0
ANTELOPE,0300003A,6014,3,Y,66,TOTAL,15,0,1,1,0,0,0,0,7,6,0,0,0,0,0,0
ARCADIA,0350001A,92,76,N,998,POLLING PLACE,124,0,1,45,0,0,0,2,48,28,0,0,0,0,0,0
ARCADIA,0350001A,92,76,N,0,VBM PORTION,145,0,1,55,0,6,0,0,49,31,1,0,0,0,0,0
ARCADIA,0350001A,92,76,N,998,TOTAL,269,0,2,100,0,6,0,2,97,59,1,0,0,0,0,0
ARCADIA,0350005A,93,76,N,1240,POLLING PLACE,96,2,0,41,0,0,0,1,31,17,0,2,0,0,0,0
ARCADIA,0350005A,93,76,N,0,VBM PORTION,165,1,1,67,0,9,0,2,49,29,0,0,0,1,0,0
ARCADIA,0350005A,93,76,N,1240,TOTAL,261,3,1,108,0,9,0,3,80,46,0,2,0,1,0,0
ARCADIA,0350007A,94,76,N,1143,POLLING PLACE,88,0,2,28,0,0,0,0,34,22,1,0,0,0,0,0
ARCADIA,0350007A,94,76,N,0,VBM PORTION,156,0,0,62,3,0,1,1,50,30,0,1,2,0,0,0
ARCADIA,0350007A,94,76,N,1143,TOTAL,244,0,2,90,3,0,1,1,84,52,1,1,2,0,0,0
ARCADIA,0350008A,95,76,N,1256,POLLING PLACE,170,0,1,60,0,1,1,3,59,37,0,1,1,1,1,0
ARCADIA,0350008A,95,76,N,0,VBM PORTION,159,3,1,59,0,6,0,1,52,30,0,1,0,0,0,1
ARCADIA,0350008A,95,76,N,1256,TOTAL,329,3,2,119,0,7,1,4,111,67,0,2,1,1,1,1
ARCADIA,0350009A,96,76,N,1456,POLLING PLACE,98,1,0,41,0,2,1,1,25,16,1,2,0,0,3,0
ARCADIA,0350009A,96,76,N,0,VBM PORTION,173,3,1,73,0,5,0,0,46,32,0,0,0,1,1,1
ARCADIA,0350009A,96,76,N,1456,TOTAL,271,4,1,114,0,7,1,1,71,48,1,2,0,1,4,1
ARCADIA,0350013A,97,76,N,1231,POLLING PLACE,125,0,1,46,0,2,1,2,39,24,0,1,0,1,2,1
ARCADIA,0350013A,97,76,N,0,VBM PORTION,135,1,1,44,0,3,0,3,48,29,1,0,0,0,1,0
ARCADIA,0350013A,97,76,N,1231,TOTAL,260,1,2,90,0,5,1,5,87,53,1,1,0,1,3,1
ARCADIA,0350018A,98,76,N,1403,POLLING PLACE,134,2,2,53,0,3,0,1,53,13,0,0,0,0,0,0
ARCADIA,0350018A,98,76,N,0,VBM PORTION,242,0,5,60,0,5,0,9,105,40,0,0,0,2,2,0
ARCADIA,0350018A,98,76,N,1403,TOTAL,376,2,7,113,0,8,0,10,158,53,0,0,0,2,2,0
ARCADIA,0350023A,99,76,N,1456,POLLING PLACE,82,2,1,33,0,2,0,1,24,16,0,0,0,1,1,0
ARCADIA,0350023A,99,76,N,0,VBM PORTION,139,1,1,69,1,1,0,3,25,24,0,2,0,1,0,1
ARCADIA,0350023A,99,76,N,1456,TOTAL,221,3,2,102,1,3,0,4,49,40,0,2,0,2,1,1
ARCADIA,0350024A,100,76,N,1485,POLLING PLACE,80,0,0,36,2,1,0,1,21,12,0,0,0,0,3,2
ARCADIA,0350024A,100,76,N,0,VBM PORTION,134,2,3,69,0,2,1,2,27,24,0,1,0,1,0,0
ARCADIA,0350024A,100,76,N,1485,TOTAL,214,2,3,105,2,3,1,3,48,36,0,1,0,1,3,2
ARCADIA,0350029B,101,76,N,1373,POLLING PLACE,120,0,1,54,1,2,0,0,39,19,0,0,0,0,1,0
ARCADIA,0350029B,101,76,N,0,VBM PORTION,140,1,0,45,0,6,0,4,55,18,0,0,0,1,1,0
ARCADIA,0350029B,101,76,N,1373,TOTAL,260,1,1,99,1,8,0,4,94,37,0,0,0,1,2,0
ARCADIA,0350030A,102,76,N,1307,POLLING PLACE,74,1,0,31,2,2,1,2,19,12,0,1,0,0,0,0
ARCADIA,0350030A,102,76,N,0,VBM PORTION,116,1,4,60,2,1,0,3,21,18,0,0,1,2,2,0
ARCADIA,0350030A,102,76,N,1307,TOTAL,190,2,4,91,4,3,1,5,40,30,0,1,1,2,2,0
ARCADIA,0350035A,103,76,N,1078,POLLING PLACE,93,0,0,37,1,3,0,0,30,16,0,0,0,0,1,0
ARCADIA,0350035A,103,76,N,0,VBM PORTION,115,1,2,44,0,2,1,2,38,20,0,1,1,0,1,0
ARCADIA,0350035A,103,76,N,1078,TOTAL,208,1,2,81,1,5,1,2,68,36,0,1,1,0,2,0
ARCADIA,0350037A,104,76,N,1210,POLLING PLACE,91,0,4,27,2,3,1,6,24,19,0,1,0,1,1,0
ARCADIA,0350037A,104,76,N,0,VBM PORTION,110,1,0,51,0,3,0,3,15,30,0,0,0,0,1,0
ARCADIA,0350037A,104,76,N,1210,TOTAL,201,1,4,78,2,6,1,9,39,49,0,1,0,1,2,0
ARCADIA,0350038A,105,76,N,1246,POLLING PLACE,111,0,0,46,1,1,1,4,26,24,0,1,0,0,1,2
ARCADIA,0350038A,105,76,N,0,VBM PORTION,120,0,0,59,0,5,3,0,30,22,0,0,0,0,0,0
ARCADIA,0350038A,105,76,N,1246,TOTAL,231,0,0,105,1,6,4,4,56,46,0,1,0,0,1,2
ARCADIA,0350042A,106,76,N,1251,POLLING PLACE,70,0,0,33,0,2,1,0,17,14,0,1,0,1,1,0
ARCADIA,0350042A,106,76,N,0,VBM PORTION,67,1,0,37,2,1,0,1,9,10,0,0,1,2,1,0
ARCADIA,0350042A,106,76,N,1251,TOTAL,137,1,0,70,2,3,1,1,26,24,0,1,1,3,2,0
ARCADIA,0350043C,107,76,N,1204,POLLING PLACE,68,2,0,37,0,3,1,0,10,9,0,0,1,1,2,0
ARCADIA,0350043C,107,76,N,0,VBM PORTION,67,0,1,36,0,1,0,3,13,9,0,0,0,0,0,0
ARCADIA,0350043C,107,76,N,1204,TOTAL,135,2,1,73,0,4,1,3,23,18,0,0,1,1,2,0
ARCADIA,0350045B,108,76,N,1355,POLLING PLACE,88,0,0,35,0,1,1,2,22,23,0,0,2,0,0,0
ARCADIA,0350045B,108,76,N,0,VBM PORTION,146,1,1,59,2,0,0,1,45,29,0,0,0,0,4,0
ARCADIA,0350045B,108,76,N,1355,TOTAL,234,1,1,94,2,1,1,3,67,52,0,0,2,0,4,0
ARCADIA,0350048A,109,76,N,1098,POLLING PLACE,112,0,0,43,0,3,0,1,34,24,0,0,0,1,0,0
ARCADIA,0350048A,109,76,N,0,VBM PORTION,92,0,1,45,0,0,0,3,23,12,1,1,0,0,0,0
ARCADIA,0350048A,109,76,N,1098,TOTAL,204,0,1,88,0,3,0,4,57,36,1,1,0,1,0,0
ARCADIA,0350054A,110,76,N,1254,POLLING PLACE,135,1,3,59,0,3,1,1,38,25,0,0,0,0,1,0
ARCADIA,0350054A,110,76,N,0,VBM PORTION,152,0,1,83,1,2,0,1,27,26,0,0,0,0,0,1
ARCADIA,0350054A,110,76,N,1254,TOTAL,287,1,4,142,1,5,1,2,65,51,0,0,0,0,1,1
ARCADIA,0350058A,111,76,N,1346,POLLING PLACE,119,0,1,57,0,4,0,2,24,27,0,1,0,0,2,0
ARCADIA,0350058A,111,76,N,0,VBM PORTION,114,0,2,51,1,6,0,3,27,21,0,0,3,0,0,0
ARCADIA,0350058A,111,76,N,1346,TOTAL,233,0,3,108,1,10,0,5,51,48,0,1,3,0,2,0
ARCADIA,0350062B,112,76,N,1218,POLLING PLACE,81,0,1,28,1,0,1,1,28,16,0,1,0,1,0,0
ARCADIA,0350062B,112,76,N,0,VBM PORTION,115,2,0,53,1,3,1,4,24,19,3,0,0,0,1,0
ARCADIA,0350062B,112,76,N,1218,TOTAL,196,2,1,81,2,3,2,5,52,35,3,1,0,1,1,0
ARCADIA,0350079A,113,76,N,1247,POLLING PLACE,107,0,0,48,1,1,0,5,24,24,0,1,0,0,2,0
ARCADIA,0350079A,113,76,N,0,VBM PORTION,123,0,0,49,0,8,0,3,31,24,0,2,0,0,2,0
ARCADIA,0350079A,113,76,N,1247,TOTAL,230,0,0,97,1,9,0,8,55,48,0,3,0,0,4,0
ARCADIA,0350104A,114,76,N,1310,POLLING PLACE,114,0,1,48,1,1,0,5,30,23,1,0,0,0,0,1
ARCADIA,0350104A,114,76,N,0,VBM PORTION,127,2,2,52,1,7,0,2,38,13,0,0,0,0,3,0
ARCADIA,0350104A,114,76,N,1310,TOTAL,241,2,3,100,2,8,0,7,68,36,1,0,0,0,3,1
ARTESIA,0400001A,115,137,N,819,POLLING PLACE,86,16,3,41,0,0,0,0,1,8,1,4,1,4,1,1
ARTESIA,0400001A,115,137,N,0,VBM PORTION,27,1,0,20,0,0,0,0,1,3,0,1,0,0,0,0
ARTESIA,0400001A,115,137,N,819,TOTAL,113,17,3,61,0,0,0,0,2,11,1,5,1,4,1,1
ARTESIA,0400002A,116,137,N,1182,POLLING PLACE,78,3,4,28,0,0,2,1,22,14,0,0,0,1,3,0
ARTESIA,0400002A,116,137,N,0,VBM PORTION,137,1,0,67,0,1,0,2,32,20,1,3,3,3,0,1
ARTESIA,0400002A,116,137,N,1182,TOTAL,215,4,4,95,0,1,2,3,54,34,1,3,3,4,3,1
ARTESIA,0400004A,117,137,N,1004,POLLING PLACE,89,3,0,51,0,0,0,3,9,7,0,3,0,1,1,1
ARTESIA,0400004A,117,137,N,0,VBM PORTION,66,1,0,34,2,1,0,5,12,6,0,0,2,1,0,0
ARTESIA,0400004A,117,137,N,1004,TOTAL,155,4,0,85,2,1,0,8,21,13,0,3,2,2,1,1
ARTESIA,0400006A,118,137,N,1042,POLLING PLACE,77,3,1,40,0,2,0,1,12,8,0,0,0,1,4,1
ARTESIA,0400006A,118,137,N,0,VBM PORTION,66,2,2,26,1,1,0,3,12,10,0,0,1,3,1,0
ARTESIA,0400006A,118,137,N,1042,TOTAL,143,5,3,66,1,3,0,4,24,18,0,0,1,4,5,1
ARTESIA,0400007A,119,137,N,1049,POLLING PLACE,85,4,3,37,0,1,2,1,13,15,1,1,1,0,0,0
ARTESIA,0400007A,119,137,N,0,VBM PORTION,95,2,0,54,0,1,0,5,15,10,3,1,0,0,1,0
ARTESIA,0400007A,119,137,N,1049,TOTAL,180,6,3,91,0,2,2,6,28,25,4,2,1,0,1,0
ARTESIA,0400008A,120,137,N,1154,POLLING PLACE,81,0,2,45,0,3,0,2,13,9,0,0,0,4,1,0
ARTESIA,0400008A,120,137,N,0,VBM PORTION,102,0,2,52,0,3,0,0,13,15,0,0,0,8,2,0
ARTESIA,0400008A,120,137,N,1154,TOTAL,183,0,4,97,0,6,0,2,26,24,0,0,0,12,3,0
ARTESIA,0400010C,121,137,N,1140,POLLING PLACE,59,1,1,25,0,3,2,1,14,6,0,0,0,0,1,0
ARTESIA,0400010C,121,137,N,0,VBM PORTION,99,0,2,34,0,3,0,2,25,18,0,2,2,6,0,0
ARTESIA,0400010C,121,137,N,1140,TOTAL,158,1,3,59,0,6,2,3,39,24,0,2,2,6,1,0
ATHENS,0450001A,122,178,N,1221,POLLING PLACE,64,4,1,49,2,0,0,0,1,2,0,2,0,0,1,0
ATHENS,0450001A,122,178,N,0,VBM PORTION,60,0,0,51,0,0,0,1,1,2,0,4,0,0,1,0
ATHENS,0450001A,122,178,N,1221,TOTAL,124,4,1,100,2,0,0,1,2,4,0,6,0,0,2,0
ATHENS,0450002B,123,178,N,1263,POLLING PLACE,107,3,1,93,2,1,0,0,0,3,0,1,1,1,0,0
ATHENS,0450002B,123,178,N,0,VBM PORTION,53,0,0,46,2,0,0,0,0,2,0,1,0,0,1,0
ATHENS,0450002B,123,178,N,1263,TOTAL,160,3,1,139,4,1,0,0,0,5,0,2,1,1,1,0
ATHENS,0450004A,124,178,N,1271,POLLING PLACE,85,2,0,62,1,3,0,0,3,1,0,5,0,1,0,0
ATHENS,0450004A,124,178,N,0,VBM PORTION,65,0,0,57,2,0,0,0,0,1,0,1,0,1,1,0
ATHENS,0450004A,124,178,N,1271,TOTAL,150,2,0,119,3,3,0,0,3,2,0,6,0,2,1,0
ATHENS,0450007A,125,178,N,1111,POLLING PLACE,104,0,1,86,1,0,0,0,2,2,0,5,0,0,2,0
ATHENS,0450007A,125,178,N,0,VBM PORTION,58,0,0,47,0,0,0,0,0,0,1,4,0,0,2,0
ATHENS,0450007A,125,178,N,1111,TOTAL,162,0,1,133,1,0,0,0,2,2,1,9,0,0,4,0
ATHENS,0450008A,126,178,N,600,POLLING PLACE,69,0,0,65,1,0,0,0,0,0,0,0,0,1,2,0
ATHENS,0450008A,126,178,N,0,VBM PORTION,25,0,0,18,1,0,0,0,2,1,0,0,0,0,0,0
ATHENS,0450008A,126,178,N,600,TOTAL,94,0,0,83,2,0,0,0,2,1,0,0,0,1,2,0
AVALON,0500001A,127,187,N,496,POLLING PLACE,63,2,0,31,0,3,0,0,15,3,0,1,0,1,1,1
AVALON,0500001A,127,187,N,0,VBM PORTION,55,3,1,20,0,1,1,1,14,12,0,1,0,0,0,0
AVALON,0500001A,127,187,N,496,TOTAL,118,5,1,51,0,4,1,1,29,15,0,2,0,1,1,1
AVALON,0500003A,128,187,N,1234,POLLING PLACE,127,4,3,51,1,0,0,1,31,22,1,1,0,1,5,0
AVALON,0500003A,128,187,N,0,VBM PORTION,129,3,1,53,0,1,0,4,39,17,1,2,1,0,1,1
AVALON,0500003A,128,187,N,1234,TOTAL,256,7,4,104,1,1,0,5,70,39,2,3,1,1,6,1
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,3,1,50,0,1,0,0,12,7,0,0,0,1,0,0
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,5,0,43,0,3,0,0,11,6,0,1,0,1,1,0
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,8,1,93,0,4,0,0,23,13,0,1,0,2,1,0
