LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TRACY OKIDA,JOHN Y WONG,JOHN MORRIS,B E MANYERE,KRISH KUMAR,NESTOR VALENCIA,JEFFREY PRANG,OMAR HAROON,FRANK DIAZ JR,YVONNE AUSTIN,SANDY SUN,JOHN LOEW
ALTADENA,0200003A,65,33,N,0,VBM PORTION,70,2,3,5,6,5,2,18,10,1,3,1,2
ALTADENA,0200003A,65,33,N,854,TOTAL,161,2,3,20,9,11,3,25,28,7,7,6,7
ALTADENA,0200004A,66,33,N,1191,POLLING PLACE,154,2,7,40,0,6,2,22,8,4,2,6,9
ALTADENA,0200004A,66,33,N,0,VBM PORTION,183,11,14,34,1,5,3,24,15,6,10,10,9
ALTADENA,0200004A,66,33,N,1191,TOTAL,337,13,21,74,1,11,5,46,23,10,12,16,18
ALTADENA,0200007A,67,33,N,1112,POLLING PLACE,116,7,2,26,3,11,2,19,3,2,4,6,8
ALTADENA,0200007A,67,33,N,0,VBM PORTION,131,3,6,22,2,4,0,13,13,5,5,7,7
ALTADENA,0200007A,67,33,N,1112,TOTAL,247,10,8,48,5,15,2,32,16,7,9,13,15
ALTADENA,0200008A,68,33,N,873,POLLING PLACE,77,3,1,5,3,2,1,18,8,3,9,3,2
ALTADENA,0200008A,68,33,N,0,VBM PORTION,58,0,7,2,1,6,0,12,5,5,5,2,3
ALTADENA,0200008A,68,33,N,873,TOTAL,135,3,8,7,4,8,1,30,13,8,14,5,5
ALTADENA,0200009A,69,33,N,969,POLLING PLACE,89,6,1,11,4,2,1,14,16,3,12,3,2
ALTADENA,0200009A,69,33,N,0,VBM PORTION,62,3,3,5,3,3,1,14,7,3,5,2,4
ALTADENA,0200009A,69,33,N,969,TOTAL,151,9,4,16,7,5,2,28,23,6,17,5,6
ALTADENA,0200011A,70,33,N,860,POLLING PLACE,77,0,3,11,1,3,0,9,20,3,4,2,4
ALTADENA,0200011A,70,33,N,0,VBM PORTION,101,4,5,13,2,4,0,22,7,3,4,5,2
ALTADENA,0200011A,70,33,N,860,TOTAL,178,4,8,24,3,7,0,31,27,6,8,7,6
ALTADENA,0200012A,71,33,N,819,POLLING PLACE,94,2,8,24,2,8,2,21,7,2,2,3,4
ALTADENA,0200012A,71,33,N,0,VBM PORTION,100,1,2,21,2,2,1,24,8,1,6,2,6
ALTADENA,0200012A,71,33,N,819,TOTAL,194,3,10,45,4,10,3,45,15,3,8,5,10
ALTADENA,0200013A,72,33,N,931,POLLING PLACE,63,1,2,8,4,4,4,13,2,4,3,1,3
ALTADENA,0200013A,72,33,N,0,VBM PORTION,46,1,1,8,1,3,0,4,2,4,1,2,4
ALTADENA,0200013A,72,33,N,931,TOTAL,109,2,3,16,5,7,4,17,4,8,4,3,7
ALTADENA,0200015A,73,33,N,1366,POLLING PLACE,103,2,1,11,4,1,0,16,17,9,4,6,3
ALTADENA,0200015A,73,33,N,0,VBM PORTION,106,6,4,14,0,5,0,14,14,5,3,8,8
ALTADENA,0200015A,73,33,N,1366,TOTAL,209,8,5,25,4,6,0,30,31,14,7,14,11
ALTADENA,0200017A,74,33,N,1002,POLLING PLACE,55,1,2,6,3,3,2,4,11,8,3,5,1
ALTADENA,0200017A,74,33,N,0,VBM PORTION,59,3,5,3,5,4,0,8,12,4,3,0,1
ALTADENA,0200017A,74,33,N,1002,TOTAL,114,4,7,9,8,7,2,12,23,12,6,5,2
ALTADENA,0200018A,75,33,N,852,POLLING PLACE,54,0,2,5,4,4,4,10,3,10,3,1,0
ALTADENA,0200018A,75,33,N,0,VBM PORTION,39,0,1,5,1,1,5,12,1,5,1,1,3
ALTADENA,0200018A,75,33,N,852,TOTAL,93,0,3,10,5,5,9,22,4,15,4,2,3
ALTADENA,0200019B,76,33,N,872,POLLING PLACE,57,0,6,5,4,2,1,9,4,5,4,3,4
ALTADENA,0200019B,76,33,N,0,VBM PORTION,24,0,0,6,0,3,0,4,1,1,1,3,2
ALTADENA,0200019B,76,33,N,872,TOTAL,81,0,6,11,4,5,1,13,5,6,5,6,6
ALTADENA,0200022A,77,33,N,866,POLLING PLACE,122,1,3,37,2,2,0,22,7,1,2,4,8
ALTADENA,0200022A,77,33,N,0,VBM PORTION,121,4,5,26,1,5,0,25,6,3,1,1,6
ALTADENA,0200022A,77,33,N,866,TOTAL,243,5,8,63,3,7,0,47,13,4,3,5,14
ALTADENA,0200025B,78,33,N,915,POLLING PLACE,84,2,3,13,4,7,3,11,9,8,7,6,3
ALTADENA,0200025B,78,33,N,0,VBM PORTION,52,0,4,5,5,2,0,6,3,3,3,1,2
ALTADENA,0200025B,78,33,N,915,TOTAL,136,2,7,18,9,9,3,17,12,11,10,7,5
ALTADENA,0200028A,79,33,N,1306,POLLING PLACE,207,3,8,34,10,11,1,43,16,11,12,6,3
ALTADENA,0200028A,79,33,N,0,VBM PORTION,206,1,5,42,5,8,2,48,9,9,10,14,9
ALTADENA,0200028A,79,33,N,1306,TOTAL,413,4,13,76,15,19,3,91,25,20,22,20,12
ALTADENA,0200030A,80,33,N,889,POLLING PLACE,118,2,9,28,1,7,0,23,10,7,4,4,5
ALTADENA,0200030A,80,33,N,0,VBM PORTION,143,6,11,24,2,3,1,25,6,8,5,7,11
ALTADENA,0200030A,80,33,N,889,TOTAL,261,8,20,52,3,10,1,48,16,15,9,11,16
ALTADENA,0200031A,6012,44,Y,3,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200031A,6012,44,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200031A,6012,44,Y,3,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200032A,81,33,N,1378,POLLING PLACE,196,3,17,51,3,6,4,33,10,2,5,8,14
ALTADENA,0200032A,81,33,N,0,VBM PORTION,153,9,7,31,4,5,0,25,3,2,5,8,8
ALTADENA,0200032A,81,33,N,1378,TOTAL,349,12,24,82,7,11,4,58,13,4,10,16,22
ALTADENA,0200038B,82,33,N,1195,POLLING PLACE,180,2,8,53,1,5,2,32,17,4,8,8,9
ALTADENA,0200038B,82,33,N,0,VBM PORTION,134,2,6,27,0,8,1,20,13,7,7,4,5
ALTADENA,0200038B,82,33,N,1195,TOTAL,314,4,14,80,1,13,3,52,30,11,15,12,14
ALTADENA,0200039A,83,33,N,1132,POLLING PLACE,145,6,14,31,2,4,2,20,9,5,4,7,13
ALTADENA,0200039A,83,33,N,0,VBM PORTION,117,2,6,15,7,7,1,18,9,5,2,11,12
ALTADENA,0200039A,83,33,N,1132,TOTAL,262,8,20,46,9,11,3,38,18,10,6,18,25
ALTADENA,0200044A,84,33,N,985,POLLING PLACE,77,2,7,6,1,4,3,17,15,6,2,5,0
ALTADENA,0200044A,84,33,N,0,VBM PORTION,59,2,7,8,0,1,0,9,2,2,3,8,3
ALTADENA,0200044A,84,33,N,985,TOTAL,136,4,14,14,1,5,3,26,17,8,5,13,3
ALTADENA,0200051A,85,33,N,1218,POLLING PLACE,131,3,4,34,3,5,1,25,4,5,3,5,5
ALTADENA,0200051A,85,33,N,0,VBM PORTION,151,4,7,20,3,5,4,26,16,3,3,12,7
ALTADENA,0200051A,85,33,N,1218,TOTAL,282,7,11,54,6,10,5,51,20,8,6,17,12
ALTADENA,0200086A,86,33,N,1189,POLLING PLACE,153,2,6,22,1,9,2,31,13,3,12,9,5
ALTADENA,0200086A,86,33,N,0,VBM PORTION,152,3,6,23,2,9,0,30,21,6,10,6,7
ALTADENA,0200086A,86,33,N,1189,TOTAL,305,5,12,45,3,18,2,61,34,9,22,15,12
ALTADENA,0200086B,6013,33,Y,22,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTADENA,0200086B,6013,33,Y,0,VBM PORTION,8,0,0,0,0,0,0,1,0,0,0,0,2
ALTADENA,0200086B,6013,33,Y,22,TOTAL,8,0,0,0,0,0,0,1,0,0,0,0,2
ALTADENA,0200087A,87,33,N,703,POLLING PLACE,92,1,4,15,4,3,0,8,5,2,8,4,3
ALTADENA,0200087A,87,33,N,0,VBM PORTION,61,2,6,9,4,1,2,9,2,3,0,3,5
ALTADENA,0200087A,87,33,N,703,TOTAL,153,3,10,24,8,4,2,17,7,5,8,7,8
ALTADENA,0200088B,88,33,N,1376,POLLING PLACE,144,7,3,18,5,11,3,22,12,9,6,5,2
ALTADENA,0200088B,88,33,N,0,VBM PORTION,145,5,5,16,4,10,0,23,9,3,11,12,5
ALTADENA,0200088B,88,33,N,1376,TOTAL,289,12,8,34,9,21,3,45,21,12,17,17,7
ALTADENA,0200090A,89,33,N,1130,POLLING PLACE,137,3,8,18,3,9,2,28,12,4,11,9,2
ALTADENA,0200090A,89,33,N,0,VBM PORTION,111,4,2,21,2,5,0,19,7,3,7,9,4
ALTADENA,0200090A,89,33,N,1130,TOTAL,248,7,10,39,5,14,2,47,19,7,18,18,6
ALTADENA,0200091A,90,33,N,1298,POLLING PLACE,166,7,11,24,5,7,2,43,13,6,4,6,4
ALTADENA,0200091A,90,33,N,0,VBM PORTION,116,4,9,20,3,4,0,32,6,2,3,4,11
ALTADENA,0200091A,90,33,N,1298,TOTAL,282,11,20,44,8,11,2,75,19,8,7,10,15
ANTELOPE,0300002A,91,3,N,834,POLLING PLACE,126,4,15,8,4,5,3,13,12,11,4,4,19
ANTELOPE,0300002A,91,3,N,0,VBM PORTION,117,4,13,9,1,4,2,22,4,7,2,3,26
ANTELOPE,0300002A,91,3,N,834,TOTAL,243,8,28,17,5,9,5,35,16,18,6,7,45
ANTELOPE,0300003A,6014,3,Y,66,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTELOPE,0300003A,6014,3,Y,0,VBM PORTION,15,0,2,3,0,0,2,2,0,0,0,1,3
ANTELOPE,0300003A,6014,3,Y,66,TOTAL,15,0,2,3,0,0,2,2,0,0,0,1,3
ARCADIA,0350001A,92,76,N,998,POLLING PLACE,124,2,11,31,0,2,1,11,15,7,1,5,6
ARCADIA,0350001A,92,76,N,0,VBM PORTION,145,3,17,25,0,5,1,20,8,4,7,12,7
ARCADIA,0350001A,92,76,N,998,TOTAL,269,5,28,56,0,7,2,31,23,11,8,17,13
ARCADIA,0350005A,93,76,N,1240,POLLING PLACE,96,1,7,25,0,6,0,11,6,5,1,5,2
ARCADIA,0350005A,93,76,N,0,VBM PORTION,165,2,35,16,1,0,1,21,22,5,1,4,12
ARCADIA,0350005A,93,76,N,1240,TOTAL,261,3,42,41,1,6,1,32,28,10,2,9,14
ARCADIA,0350007A,94,76,N,1143,POLLING PLACE,88,3,9,16,1,1,0,8,7,5,2,2,8
ARCADIA,0350007A,94,76,N,0,VBM PORTION,156,5,13,26,2,2,4,10,16,9,6,13,7
ARCADIA,0350007A,94,76,N,1143,TOTAL,244,8,22,42,3,3,4,18,23,14,8,15,15
ARCADIA,0350008A,95,76,N,1256,POLLING PLACE,170,6,13,35,1,4,1,15,26,13,9,10,10
ARCADIA,0350008A,95,76,N,0,VBM PORTION,159,3,19,22,0,3,2,11,14,3,0,16,13
ARCADIA,0350008A,95,76,N,1256,TOTAL,329,9,32,57,1,7,3,26,40,16,9,26,23
ARCADIA,0350009A,96,76,N,1456,POLLING PLACE,98,0,5,17,1,4,1,19,8,8,3,8,4
ARCADIA,0350009A,96,76,N,0,VBM PORTION,173,1,26,23,1,10,0,21,10,9,5,11,8
ARCADIA,0350009A,96,76,N,1456,TOTAL,271,1,31,40,2,14,1,40,18,17,8,19,12
ARCADIA,0350013A,97,76,N,1231,POLLING PLACE,125,3,15,25,1,1,1,26,9,5,3,6,7
ARCADIA,0350013A,97,76,N,0,VBM PORTION,135,2,22,13,0,7,1,28,9,1,3,3,3
ARCADIA,0350013A,97,76,N,1231,TOTAL,260,5,37,38,1,8,2,54,18,6,6,9,10
ARCADIA,0350018A,98,76,N,1403,POLLING PLACE,134,0,20,20,0,5,0,15,18,7,2,4,7
ARCADIA,0350018A,98,76,N,0,VBM PORTION,242,2,32,35,0,3,1,29,14,13,3,16,11
ARCADIA,0350018A,98,76,N,1403,TOTAL,376,2,52,55,0,8,1,44,32,20,5,20,18
ARCADIA,0350023A,99,76,N,1456,POLLING PLACE,82,2,9,17,1,0,1,9,5,9,3,7,8
ARCADIA,0350023A,99,76,N,0,VBM PORTION,139,4,21,17,0,6,4,15,6,7,5,16,7
ARCADIA,0350023A,99,76,N,1456,TOTAL,221,6,30,34,1,6,5,24,11,16,8,23,15
ARCADIA,0350024A,100,76,N,1485,POLLING PLACE,80,3,5,13,0,2,2,11,4,7,4,5,5
ARCADIA,0350024A,100,76,N,0,VBM PORTION,134,2,11,24,0,3,2,8,8,12,9,11,13
ARCADIA,0350024A,100,76,N,1485,TOTAL,214,5,16,37,0,5,4,19,12,19,13,16,18
ARCADIA,0350029B,101,76,N,1373,POLLING PLACE,120,2,11,25,1,5,1,22,9,9,2,8,5
ARCADIA,0350029B,101,76,N,0,VBM PORTION,140,3,39,15,0,4,0,14,11,9,4,8,5
ARCADIA,0350029B,101,76,N,1373,TOTAL,260,5,50,40,1,9,1,36,20,18,6,16,10
ARCADIA,0350030A,102,76,N,1307,POLLING PLACE,74,3,11,6,1,4,0,8,7,1,4,9,5
ARCADIA,0350030A,102,76,N,0,VBM PORTION,116,4,9,10,2,3,3,7,3,11,7,23,8
ARCADIA,0350030A,102,76,N,1307,TOTAL,190,7,20,16,3,7,3,15,10,12,11,32,13
ARCADIA,0350035A,103,76,N,1078,POLLING PLACE,93,2,19,8,2,2,2,9,8,5,0,9,4
ARCADIA,0350035A,103,76,N,0,VBM PORTION,115,3,28,6,1,0,0,12,12,8,2,9,4
ARCADIA,0350035A,103,76,N,1078,TOTAL,208,5,47,14,3,2,2,21,20,13,2,18,8
ARCADIA,0350037A,104,76,N,1210,POLLING PLACE,91,0,9,19,0,5,0,9,9,7,2,8,7
ARCADIA,0350037A,104,76,N,0,VBM PORTION,110,0,29,14,0,4,0,10,6,6,6,9,6
ARCADIA,0350037A,104,76,N,1210,TOTAL,201,0,38,33,0,9,0,19,15,13,8,17,13
ARCADIA,0350038A,105,76,N,1246,POLLING PLACE,111,1,12,23,0,4,3,14,6,8,3,8,6
ARCADIA,0350038A,105,76,N,0,VBM PORTION,120,4,24,22,1,0,0,12,9,9,2,10,3
ARCADIA,0350038A,105,76,N,1246,TOTAL,231,5,36,45,1,4,3,26,15,17,5,18,9
ARCADIA,0350042A,106,76,N,1251,POLLING PLACE,70,2,15,3,1,1,3,4,6,3,1,11,7
ARCADIA,0350042A,106,76,N,0,VBM PORTION,67,0,14,6,0,3,0,5,5,3,3,8,1
ARCADIA,0350042A,106,76,N,1251,TOTAL,137,2,29,9,1,4,3,9,11,6,4,19,8
ARCADIA,0350043C,107,76,N,1204,POLLING PLACE,68,0,13,8,2,1,2,3,3,6,6,7,4
ARCADIA,0350043C,107,76,N,0,VBM PORTION,67,1,17,5,2,4,0,9,7,1,3,4,0
ARCADIA,0350043C,107,76,N,1204,TOTAL,135,1,30,13,4,5,2,12,10,7,9,11,4
ARCADIA,0350045B,108,76,N,1355,POLLING PLACE,88,1,15,12,1,3,1,6,10,4,4,5,4
ARCADIA,0350045B,108,76,N,0,VBM PORTION,146,2,25,22,0,2,1,17,11,4,4,12,9
ARCADIA,0350045B,108,76,N,1355,TOTAL,234,3,40,34,1,5,2,23,21,8,8,17,13
ARCADIA,0350048A,109,76,N,1098,POLLING PLACE,112,2,18,15,1,5,2,15,8,2,2,6,10
ARCADIA,0350048A,109,76,N,0,VBM PORTION,92,0,24,4,0,1,1,9,7,2,1,7,6
ARCADIA,0350048A,109,76,N,1098,TOTAL,204,2,42,19,1,6,3,24,15,4,3,13,16
ARCADIA,0350054A,110,76,N,1254,POLLING PLACE,135,4,14,23,2,6,0,26,12,3,7,8,10
ARCADIA,0350054A,110,76,N,0,VBM PORTION,152,1,24,16,1,0,1,10,9,11,3,17,9
ARCADIA,0350054A,110,76,N,1254,TOTAL,287,5,38,39,3,6,1,36,21,14,10,25,19
ARCADIA,0350058A,111,76,N,1346,POLLING PLACE,119,0,23,15,1,1,2,12,9,5,1,11,12
ARCADIA,0350058A,111,76,N,0,VBM PORTION,114,4,18,8,0,1,2,7,11,10,1,15,9
ARCADIA,0350058A,111,76,N,1346,TOTAL,233,4,41,23,1,2,4,19,20,15,2,26,21
ARCADIA,0350062B,112,76,N,1218,POLLING PLACE,81,1,10,15,2,2,1,9,10,3,5,7,3
ARCADIA,0350062B,112,76,N,0,VBM PORTION,115,3,19,13,0,2,2,14,4,3,5,15,5
ARCADIA,0350062B,112,76,N,1218,TOTAL,196,4,29,28,2,4,3,23,14,6,10,22,8
ARCADIA,0350079A,113,76,N,1247,POLLING PLACE,107,5,15,15,0,3,1,13,10,6,5,6,9
ARCADIA,0350079A,113,76,N,0,VBM PORTION,123,5,15,14,3,2,0,17,13,6,5,12,4
ARCADIA,0350079A,113,76,N,1247,TOTAL,230,10,30,29,3,5,1,30,23,12,10,18,13
ARCADIA,0350104A,114,76,N,1310,POLLING PLACE,114,1,22,22,1,5,0,9,7,7,5,9,8
ARCADIA,0350104A,114,76,N,0,VBM PORTION,127,2,16,10,3,5,0,15,10,2,4,8,15
ARCADIA,0350104A,114,76,N,1310,TOTAL,241,3,38,32,4,10,0,24,17,9,9,17,23
ARTESIA,0400001A,115,137,N,819,POLLING PLACE,86,1,4,6,1,2,27,7,7,13,0,2,3
ARTESIA,0400001A,115,137,N,0,VBM PORTION,27,1,3,3,0,1,3,2,1,9,0,1,0
ARTESIA,0400001A,115,137,N,819,TOTAL,113,2,7,9,1,3,30,9,8,22,0,3,3
ARTESIA,0400002A,116,137,N,1182,POLLING PLACE,78,1,14,12,2,2,13,5,5,6,0,3,9
ARTESIA,0400002A,116,137,N,0,VBM PORTION,137,4,11,9,1,8,10,17,10,13,3,10,13
ARTESIA,0400002A,116,137,N,1182,TOTAL,215,5,25,21,3,10,23,22,15,19,3,13,22
ARTESIA,0400004A,117,137,N,1004,POLLING PLACE,89,3,4,7,0,5,6,8,4,5,4,3,1
ARTESIA,0400004A,117,137,N,0,VBM PORTION,66,3,7,11,1,1,5,3,4,5,0,3,8
ARTESIA,0400004A,117,137,N,1004,TOTAL,155,6,11,18,1,6,11,11,8,10,4,6,9
ARTESIA,0400006A,118,137,N,1042,POLLING PLACE,77,2,4,9,1,7,12,6,4,6,4,4,3
ARTESIA,0400006A,118,137,N,0,VBM PORTION,66,0,8,4,0,2,8,2,5,3,5,6,7
ARTESIA,0400006A,118,137,N,1042,TOTAL,143,2,12,13,1,9,20,8,9,9,9,10,10
ARTESIA,0400007A,119,137,N,1049,POLLING PLACE,85,2,6,1,0,5,5,14,7,9,5,7,4
ARTESIA,0400007A,119,137,N,0,VBM PORTION,95,7,11,9,0,6,2,7,5,4,3,10,7
ARTESIA,0400007A,119,137,N,1049,TOTAL,180,9,17,10,0,11,7,21,12,13,8,17,11
ARTESIA,0400008A,120,137,N,1154,POLLING PLACE,81,1,14,8,0,13,3,7,4,4,3,1,3
ARTESIA,0400008A,120,137,N,0,VBM PORTION,102,0,15,2,0,14,8,6,8,1,4,16,5
ARTESIA,0400008A,120,137,N,1154,TOTAL,183,1,29,10,0,27,11,13,12,5,7,17,8
ARTESIA,0400010C,121,137,N,1140,POLLING PLACE,59,1,6,0,0,6,4,9,4,4,5,6,5
ARTESIA,0400010C,121,137,N,0,VBM PORTION,99,0,18,6,1,5,4,16,8,2,6,5,5
ARTESIA,0400010C,121,137,N,1140,TOTAL,158,1,24,6,1,11,8,25,12,6,11,11,10
ATHENS,0450001A,122,178,N,1221,POLLING PLACE,64,1,3,3,0,0,4,8,21,4,11,2,2
ATHENS,0450001A,122,178,N,0,VBM PORTION,60,0,0,3,2,4,0,13,14,3,6,3,4
ATHENS,0450001A,122,178,N,1221,TOTAL,124,1,3,6,2,4,4,21,35,7,17,5,6
ATHENS,0450002B,123,178,N,1263,POLLING PLACE,107,2,2,3,3,2,8,13,40,5,7,0,9
ATHENS,0450002B,123,178,N,0,VBM PORTION,53,3,4,4,1,0,3,6,11,2,6,4,1
ATHENS,0450002B,123,178,N,1263,TOTAL,160,5,6,7,4,2,11,19,51,7,13,4,10
ATHENS,0450004A,124,178,N,1271,POLLING PLACE,85,0,2,8,0,0,7,16,21,5,8,5,5
ATHENS,0450004A,124,178,N,0,VBM PORTION,65,0,3,5,1,4,1,3,12,5,13,2,3
ATHENS,0450004A,124,178,N,1271,TOTAL,150,0,5,13,1,4,8,19,33,10,21,7,8
ATHENS,0450007A,125,178,N,1111,POLLING PLACE,104,2,5,7,1,2,1,16,34,3,6,4,7
ATHENS,0450007A,125,178,N,0,VBM PORTION,58,0,7,2,0,2,2,9,9,2,5,4,4
ATHENS,0450007A,125,178,N,1111,TOTAL,162,2,12,9,1,4,3,25,43,5,11,8,11
ATHENS,0450008A,126,178,N,600,POLLING PLACE,69,2,2,2,0,0,0,17,24,5,7,1,5
ATHENS,0450008A,126,178,N,0,VBM PORTION,25,1,2,3,0,1,1,2,4,0,4,2,3
ATHENS,0450008A,126,178,N,600,TOTAL,94,3,4,5,0,1,1,19,28,5,11,3,8
AVALON,0500001A,127,187,N,496,POLLING PLACE,63,0,3,5,2,2,3,6,5,2,1,5,10
AVALON,0500001A,127,187,N,0,VBM PORTION,55,1,0,7,0,3,1,3,6,0,4,3,6
AVALON,0500001A,127,187,N,496,TOTAL,118,1,3,12,2,5,4,9,11,2,5,8,16
AVALON,0500003A,128,187,N,1234,POLLING PLACE,127,5,8,17,2,3,2,6,10,7,10,3,16
AVALON,0500003A,128,187,N,0,VBM PORTION,129,2,10,10,0,4,1,10,9,6,8,11,23
AVALON,0500003A,128,187,N,1234,TOTAL,256,7,18,27,2,7,3,16,19,13,18,14,39
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,1,7,3,1,5,6,21,7,9,3,1,4
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,3,3,5,0,6,10,13,6,9,5,1,4
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,4,10,8,1,11,16,34,13,18,8,2,8
AVOCADO HEIGHTS,0520002A,130,123,N,709,POLLING PLACE,51,0,3,3,1,3,5,10,2,12,3,2,2
AVOCADO HEIGHTS,0520002A,130,123,N,0,VBM PORTION,20,0,0,0,1,0,1,4,2,7,1,0,1
AVOCADO HEIGHTS,0520002A,130,123,N,709,TOTAL,71,0,3,3,2,3,6,14,4,19,4,2,3
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520004A,131,124,N,784,POLLING PLACE,97,5,1,5,0,11,10,10,11,14,0,7,7
AVOCADO HEIGHTS,0520004A,131,124,N,0,VBM PORTION,70,1,2,2,0,3,1,17,10,11,3,0,3
AVOCADO HEIGHTS,0520004A,131,124,N,784,TOTAL,167,6,3,7,0,14,11,27,21,25,3,7,10
AVOCADO HEIGHTS,0520005B,132,123,N,788,POLLING PLACE,55,0,3,7,0,12,3,6,3,9,3,2,1
AVOCADO HEIGHTS,0520005B,132,123,N,0,VBM PORTION,25,1,8,1,0,2,0,4,3,0,0,3,0
AVOCADO HEIGHTS,0520005B,132,123,N,788,TOTAL,80,1,11,8,0,14,3,10,6,9,3,5,1
AVOCADO HEIGHTS,0520007A,133,124,N,525,POLLING PLACE,19,0,0,2,0,2,0,5,0,2,0,2,4
AVOCADO HEIGHTS,0520007A,133,124,N,0,VBM PORTION,19,0,0,1,1,4,0,2,6,4,1,0,0
AVOCADO HEIGHTS,0520007A,133,124,N,525,TOTAL,38,0,0,3,1,6,0,7,6,6,1,2,4
AVOCADO HEIGHTS,0520008A,134,123,N,866,POLLING PLACE,67,2,1,10,1,6,5,4,7,5,4,1,5
AVOCADO HEIGHTS,0520008A,134,123,N,0,VBM PORTION,30,2,2,2,1,4,0,3,0,9,0,0,2
AVOCADO HEIGHTS,0520008A,134,123,N,866,TOTAL,97,4,3,12,2,10,5,7,7,14,4,1,7
AVOCADO HEIGHTS,0520009A,135,123,N,759,POLLING PLACE,63,0,4,2,0,12,6,3,2,6,1,6,7
AVOCADO HEIGHTS,0520009A,135,123,N,0,VBM PORTION,55,6,5,4,0,4,1,10,0,7,1,2,4
AVOCADO HEIGHTS,0520009A,135,123,N,759,TOTAL,118,6,9,6,0,16,7,13,2,13,2,8,11
AVOCADO HEIGHTS,0520010A,136,123,N,757,POLLING PLACE,50,0,3,2,0,3,4,2,6,17,3,1,3
AVOCADO HEIGHTS,0520010A,136,123,N,0,VBM PORTION,44,0,2,1,0,0,3,8,3,13,0,4,1
AVOCADO HEIGHTS,0520010A,136,123,N,757,TOTAL,94,0,5,3,0,3,7,10,9,30,3,5,4
AVOCADO HEIGHTS,0520012A,137,123,N,484,POLLING PLACE,48,1,2,3,0,1,3,5,2,7,1,4,7
AVOCADO HEIGHTS,0520012A,137,123,N,0,VBM PORTION,30,1,1,1,0,3,3,15,1,0,1,0,2
AVOCADO HEIGHTS,0520012A,137,123,N,484,TOTAL,78,2,3,4,0,4,6,20,3,7,2,4,9
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,VBM PORTION,0,0,0,0,0,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,POLLING PLACE,21,0,2,2,1,3,1,2,1,2,3,1,0
AVOCADO HEIGHTS,0520017A,138,123,N,0,VBM PORTION,19,0,1,4,0,2,1,2,0,3,0,2,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,TOTAL,40,0,3,6,1,5,2,4,1,5,3,3,0
AZUSA,0550001A,139,66,N,624,POLLING PLACE,26,2,0,1,1,0,1,4,1,4,4,4,2
AZUSA,0550001A,139,66,N,0,VBM PORTION,22,0,6,0,0,1,0,0,0,2,2,5,2
AZUSA,0550001A,139,66,N,624,TOTAL,48,2,6,1,1,1,1,4,1,6,6,9,4
AZUSA,0550002A,140,66,N,790,POLLING PLACE,56,1,6,4,0,2,0,4,7,8,3,4,5
AZUSA,0550002A,140,66,N,0,VBM PORTION,32,0,1,1,1,0,2,1,2,5,5,5,2
AZUSA,0550002A,140,66,N,790,TOTAL,88,1,7,5,1,2,2,5,9,13,8,9,7
AZUSA,0550008A,141,66,N,1080,POLLING PLACE,95,1,6,7,1,1,5,15,7,29,5,2,4
AZUSA,0550008A,141,66,N,0,VBM PORTION,52,4,4,7,1,0,0,2,2,17,0,5,4
AZUSA,0550008A,141,66,N,1080,TOTAL,147,5,10,14,2,1,5,17,9,46,5,7,8
AZUSA,0550009A,142,66,N,1205,POLLING PLACE,88,3,4,4,0,0,11,8,7,23,3,2,8
AZUSA,0550009A,142,66,N,0,VBM PORTION,58,6,1,3,0,2,5,11,3,12,1,2,2
AZUSA,0550009A,142,66,N,1205,TOTAL,146,9,5,7,0,2,16,19,10,35,4,4,10
AZUSA,0550010B,143,66,N,818,POLLING PLACE,27,0,0,0,0,0,3,4,2,9,0,5,1
AZUSA,0550010B,143,66,N,0,VBM PORTION,25,0,2,4,0,0,1,2,3,5,3,1,2
