SALE_YEAR,COUNTY_CODE,GUN_TYPE,LAST_STATUS,REC_TYPE,SUM(CNT)
2014,33,HANDGUN,APPROVED,CRIS,2124
2014,33,HANDGUN,APPROVED,DROS,30875
2014,33,HANDGUN,DENIED,CRIS,104
2014,33,HANDGUN,DENIED,DROS,464
2014,33,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2014,33,LONGGUN,APPROVED,CRIS,1162
2014,33,LONGGUN,APPROVED,DROS,27752
2014,33,LONGGUN,DENIED,CRIS,117
2014,33,LONGGUN,DENIED,DROS,291
2014,33,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,7
2014,34,HANDGUN,APPROVED,CRIS,1387
2014,34,HANDGUN,APPROVED,DROS,25590
2014,34,HANDGUN,DENIED,CRIS,47
2014,34,HANDGUN,DENIED,DROS,279
2014,34,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,34,LONGGUN,APPROVED,CRIS,936
2014,34,LONGGUN,APPROVED,DROS,17982
2014,34,LONGGUN,DENIED,CRIS,52
2014,34,LONGGUN,DENIED,DROS,113
2014,35,HANDGUN,APPROVED,CRIS,63
2014,35,HANDGUN,APPROVED,DROS,804
2014,35,HANDGUN,DENIED,CRIS,2
2014,35,HANDGUN,DENIED,DROS,7
2014,35,LONGGUN,APPROVED,CRIS,72
2014,35,LONGGUN,APPROVED,DROS,998
2014,35,LONGGUN,DENIED,CRIS,1
2014,35,LONGGUN,DENIED,DROS,9
2014,36,HANDGUN,APPROVED,CRIS,1678
2014,36,HANDGUN,APPROVED,DROS,29502
2014,36,HANDGUN,DENIED,CRIS,104
2014,36,HANDGUN,DENIED,DROS,467
2014,36,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,36,LONGGUN,APPROVED,CRIS,1111
2014,36,LONGGUN,APPROVED,DROS,26137
2014,36,LONGGUN,DENIED,CRIS,54
2014,36,LONGGUN,DENIED,DROS,294
2014,36,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2014,37,HANDGUN,APPROVED,CRIS,2782
2014,37,HANDGUN,APPROVED,DROS,37054
2014,37,HANDGUN,DENIED,CRIS,101
2014,37,HANDGUN,DENIED,DROS,431
2014,37,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2014,37,LONGGUN,APPROVED,CRIS,1873
2014,37,LONGGUN,APPROVED,DROS,32042
2014,37,LONGGUN,DENIED,CRIS,75
2014,37,LONGGUN,DENIED,DROS,222
2014,38,HANDGUN,APPROVED,CRIS,337
2014,38,HANDGUN,APPROVED,DROS,4610
2014,38,HANDGUN,DENIED,CRIS,4
2014,38,HANDGUN,DENIED,DROS,54
2014,38,LONGGUN,APPROVED,CRIS,196
2014,38,LONGGUN,APPROVED,DROS,3361
2014,38,LONGGUN,DENIED,DROS,21
2014,39,HANDGUN,APPROVED,CRIS,604
2014,39,HANDGUN,APPROVED,DROS,13627
2014,39,HANDGUN,DENIED,CRIS,18
2014,39,HANDGUN,DENIED,DROS,193
2014,39,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,39,LONGGUN,APPROVED,CRIS,260
2014,39,LONGGUN,APPROVED,DROS,9568
2014,39,LONGGUN,DENIED,CRIS,5
2014,39,LONGGUN,DENIED,DROS,113
2014,4,HANDGUN,APPROVED,CRIS,304
2014,4,HANDGUN,APPROVED,DROS,5533
2014,4,HANDGUN,DENIED,CRIS,7
2014,4,HANDGUN,DENIED,DROS,63
2014,4,LONGGUN,APPROVED,CRIS,202
2014,4,LONGGUN,APPROVED,DROS,6145
2014,4,LONGGUN,DENIED,CRIS,7
2014,4,LONGGUN,DENIED,DROS,46
2014,40,HANDGUN,APPROVED,CRIS,305
2014,40,HANDGUN,APPROVED,DROS,4559
2014,40,HANDGUN,DENIED,CRIS,1
2014,40,HANDGUN,DENIED,DROS,50
2014,40,LONGGUN,APPROVED,CRIS,190
2014,40,LONGGUN,APPROVED,DROS,5347
2014,40,LONGGUN,DENIED,DROS,46
2014,41,HANDGUN,APPROVED,CRIS,418
2014,41,HANDGUN,APPROVED,DROS,7774
2014,41,HANDGUN,DENIED,CRIS,23
2014,41,HANDGUN,DENIED,DROS,109
2014,41,LONGGUN,APPROVED,CRIS,321
2014,41,LONGGUN,APPROVED,DROS,5972
2014,41,LONGGUN,DENIED,CRIS,37
2014,41,LONGGUN,DENIED,DROS,46
2014,42,HANDGUN,APPROVED,CRIS,233
2014,42,HANDGUN,APPROVED,DROS,4585
2014,42,HANDGUN,DENIED,CRIS,3
2014,42,HANDGUN,DENIED,DROS,51
2014,42,LONGGUN,APPROVED,CRIS,235
2014,42,LONGGUN,APPROVED,DROS,4663
2014,42,LONGGUN,DENIED,CRIS,2
2014,42,LONGGUN,DENIED,DROS,29
2014,43,HANDGUN,APPROVED,CRIS,898
2014,43,HANDGUN,APPROVED,DROS,16257
2014,43,HANDGUN,DENIED,CRIS,24
2014,43,HANDGUN,DENIED,DROS,159
2014,43,LONGGUN,APPROVED,CRIS,567
2014,43,LONGGUN,APPROVED,DROS,13276
2014,43,LONGGUN,DENIED,CRIS,35
2014,43,LONGGUN,DENIED,DROS,86
2014,44,HANDGUN,APPROVED,CRIS,173
2014,44,HANDGUN,APPROVED,DROS,2582
2014,44,HANDGUN,DENIED,DROS,41
2014,44,LONGGUN,APPROVED,CRIS,109
2014,44,LONGGUN,APPROVED,DROS,2798
2014,44,LONGGUN,DENIED,CRIS,2
2014,44,LONGGUN,DENIED,DROS,24
2014,45,HANDGUN,APPROVED,CRIS,375
2014,45,HANDGUN,APPROVED,DROS,7326
2014,45,HANDGUN,DENIED,CRIS,19
2014,45,HANDGUN,DENIED,DROS,91
2014,45,LONGGUN,APPROVED,CRIS,285
2014,45,LONGGUN,APPROVED,DROS,6666
2014,45,LONGGUN,DENIED,CRIS,26
2014,45,LONGGUN,DENIED,DROS,55
2014,46,HANDGUN,APPROVED,CRIS,2
2014,46,HANDGUN,APPROVED,DROS,65
2014,46,LONGGUN,APPROVED,CRIS,9
2014,46,LONGGUN,APPROVED,DROS,76
2014,47,HANDGUN,APPROVED,CRIS,128
2014,47,HANDGUN,APPROVED,DROS,1030
2014,47,HANDGUN,DENIED,CRIS,2
2014,47,HANDGUN,DENIED,DROS,15
2014,47,LONGGUN,APPROVED,CRIS,90
2014,47,LONGGUN,APPROVED,DROS,1364
2014,47,LONGGUN,DENIED,DROS,13
2014,48,HANDGUN,APPROVED,CRIS,491
2014,48,HANDGUN,APPROVED,DROS,8462
2014,48,HANDGUN,DENIED,CRIS,25
2014,48,HANDGUN,DENIED,DROS,130
2014,48,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,48,LONGGUN,APPROVED,CRIS,271
2014,48,LONGGUN,APPROVED,DROS,6141
2014,48,LONGGUN,DENIED,CRIS,52
2014,48,LONGGUN,DENIED,DROS,53
2014,49,HANDGUN,APPROVED,CRIS,336
2014,49,HANDGUN,APPROVED,DROS,6015
2014,49,HANDGUN,DENIED,CRIS,7
2014,49,HANDGUN,DENIED,DROS,73
2014,49,LONGGUN,APPROVED,CRIS,330
2014,49,LONGGUN,APPROVED,DROS,7013
2014,49,LONGGUN,DENIED,CRIS,20
2014,49,LONGGUN,DENIED,DROS,49
2014,5,HANDGUN,APPROVED,CRIS,131
2014,5,HANDGUN,APPROVED,DROS,1677
2014,5,HANDGUN,DENIED,DROS,15
2014,5,LONGGUN,APPROVED,CRIS,52
2014,5,LONGGUN,APPROVED,DROS,1486
2014,5,LONGGUN,DENIED,CRIS,1
2014,5,LONGGUN,DENIED,DROS,6
2014,50,HANDGUN,APPROVED,CRIS,569
2014,50,HANDGUN,APPROVED,DROS,11745
2014,50,HANDGUN,DENIED,CRIS,17
2014,50,HANDGUN,DENIED,DROS,165
2014,50,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,50,LONGGUN,APPROVED,CRIS,427
2014,50,LONGGUN,APPROVED,DROS,8659
2014,50,LONGGUN,DENIED,CRIS,22
2014,50,LONGGUN,DENIED,DROS,70
2014,51,HANDGUN,APPROVED,CRIS,152
2014,51,HANDGUN,APPROVED,DROS,2293
2014,51,HANDGUN,DENIED,CRIS,2
2014,51,HANDGUN,DENIED,DROS,29
2014,51,LONGGUN,APPROVED,CRIS,100
2014,51,LONGGUN,APPROVED,DROS,2307
2014,51,LONGGUN,DENIED,CRIS,10
2014,51,LONGGUN,DENIED,DROS,20
2014,52,HANDGUN,APPROVED,CRIS,126
2014,52,HANDGUN,APPROVED,DROS,1604
2014,52,HANDGUN,DENIED,CRIS,1
2014,52,HANDGUN,DENIED,DROS,17
2014,52,LONGGUN,APPROVED,CRIS,88
2014,52,LONGGUN,APPROVED,DROS,1889
2014,52,LONGGUN,DENIED,DROS,13
2014,53,HANDGUN,APPROVED,CRIS,16
2014,53,HANDGUN,APPROVED,DROS,434
2014,53,HANDGUN,DENIED,CRIS,4
2014,53,HANDGUN,DENIED,DROS,6
2014,53,LONGGUN,APPROVED,CRIS,27
2014,53,LONGGUN,APPROVED,DROS,547
2014,53,LONGGUN,DENIED,DROS,8
2014,54,HANDGUN,APPROVED,CRIS,444
2014,54,HANDGUN,APPROVED,DROS,9730
2014,54,HANDGUN,DENIED,CRIS,6
2014,54,HANDGUN,DENIED,DROS,124
2014,54,LONGGUN,APPROVED,CRIS,219
2014,54,LONGGUN,APPROVED,DROS,6880
2014,54,LONGGUN,DENIED,CRIS,4
2014,54,LONGGUN,DENIED,DROS,58
2014,54,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,55,HANDGUN,APPROVED,CRIS,79
2014,55,HANDGUN,APPROVED,DROS,1410
2014,55,HANDGUN,DENIED,CRIS,1
2014,55,HANDGUN,DENIED,DROS,18
2014,55,LONGGUN,APPROVED,CRIS,61
2014,55,LONGGUN,APPROVED,DROS,1448
2014,55,LONGGUN,DENIED,DROS,13
2014,56,HANDGUN,APPROVED,CRIS,845
2014,56,HANDGUN,APPROVED,DROS,13765
2014,56,HANDGUN,DENIED,CRIS,16
2014,56,HANDGUN,DENIED,DROS,134
2014,56,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,56,LONGGUN,APPROVED,CRIS,429
2014,56,LONGGUN,APPROVED,DROS,10647
2014,56,LONGGUN,DENIED,CRIS,18
2014,56,LONGGUN,DENIED,DROS,71
2014,57,HANDGUN,APPROVED,CRIS,176
2014,57,HANDGUN,APPROVED,DROS,2360
2014,57,HANDGUN,DENIED,CRIS,7
2014,57,HANDGUN,DENIED,DROS,29
2014,57,LONGGUN,APPROVED,CRIS,156
2014,57,LONGGUN,APPROVED,DROS,2475
2014,57,LONGGUN,DENIED,CRIS,8
2014,57,LONGGUN,DENIED,DROS,15
2014,58,HANDGUN,APPROVED,CRIS,112
2014,58,HANDGUN,APPROVED,DROS,1818
2014,58,HANDGUN,DENIED,CRIS,1
2014,58,HANDGUN,DENIED,DROS,17
2014,58,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,58,LONGGUN,APPROVED,CRIS,113
2014,58,LONGGUN,APPROVED,DROS,1913
2014,58,LONGGUN,DENIED,DROS,17
2014,6,HANDGUN,APPROVED,CRIS,27
2014,6,HANDGUN,APPROVED,DROS,413
2014,6,HANDGUN,DENIED,DROS,3
2014,6,LONGGUN,APPROVED,CRIS,5
2014,6,LONGGUN,APPROVED,DROS,774
2014,6,LONGGUN,DENIED,DROS,3
2014,7,HANDGUN,APPROVED,CRIS,826
2014,7,HANDGUN,APPROVED,DROS,14538
2014,7,HANDGUN,DENIED,CRIS,36
2014,7,HANDGUN,DENIED,DROS,207
2014,7,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2014,7,LONGGUN,APPROVED,CRIS,522
2014,7,LONGGUN,APPROVED,DROS,11641
2014,7,LONGGUN,DENIED,CRIS,31
2014,7,LONGGUN,DENIED,DROS,119
2014,7,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2014,8,HANDGUN,APPROVED,CRIS,46
2014,8,HANDGUN,APPROVED,DROS,597
2014,8,HANDGUN,DENIED,CRIS,1
2014,8,HANDGUN,DENIED,DROS,10
2014,8,LONGGUN,APPROVED,CRIS,23
2014,8,LONGGUN,APPROVED,DROS,783
2014,8,LONGGUN,DENIED,CRIS,4
2014,8,LONGGUN,DENIED,DROS,13
2014,9,HANDGUN,APPROVED,CRIS,441
2014,9,HANDGUN,APPROVED,DROS,5115
2014,9,HANDGUN,DENIED,CRIS,20
2014,9,HANDGUN,DENIED,DROS,51
2014,9,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,5
2014,9,LONGGUN,APPROVED,CRIS,274
2014,9,LONGGUN,APPROVED,DROS,4282
2014,9,LONGGUN,DENIED,CRIS,36
2014,9,LONGGUN,DENIED,DROS,27
2014,9,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,1,HANDGUN,APPROVED,CRIS,731
2015,1,HANDGUN,APPROVED,DROS,12175
2015,1,HANDGUN,DENIED,CRIS,25
2015,1,HANDGUN,DENIED,DROS,180
2015,1,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,13
2015,1,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,18
2015,1,LONGGUN,APPROVED,CRIS,476
2015,1,LONGGUN,APPROVED,DROS,9677
2015,1,LONGGUN,DENIED,CRIS,27
2015,1,LONGGUN,DENIED,DROS,82
2015,1,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,7
2015,1,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,13
2015,10,HANDGUN,APPROVED,CRIS,764
2015,10,HANDGUN,APPROVED,DROS,14940
2015,10,HANDGUN,DENIED,CRIS,13
2015,10,HANDGUN,DENIED,DROS,205
2015,10,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,6
2015,10,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,18
2015,10,LONGGUN,APPROVED,CRIS,558
2015,10,LONGGUN,APPROVED,DROS,11449
2015,10,LONGGUN,DENIED,CRIS,11
2015,10,LONGGUN,DENIED,DROS,84
2015,10,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,11
2015,10,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,15
2015,11,HANDGUN,APPROVED,CRIS,32
2015,11,HANDGUN,APPROVED,DROS,630
2015,11,HANDGUN,DENIED,CRIS,5
2015,11,HANDGUN,DENIED,DROS,9
2015,11,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,11,LONGGUN,APPROVED,CRIS,48
2015,11,LONGGUN,APPROVED,DROS,941
2015,11,LONGGUN,DENIED,CRIS,11
2015,11,LONGGUN,DENIED,DROS,3
2015,11,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,11,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,12,HANDGUN,APPROVED,CRIS,198
2015,12,HANDGUN,APPROVED,DROS,3095
2015,12,HANDGUN,DENIED,CRIS,4
2015,12,HANDGUN,DENIED,DROS,36
2015,12,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,6
2015,12,LONGGUN,APPROVED,CRIS,261
2015,12,LONGGUN,APPROVED,DROS,4080
2015,12,LONGGUN,DENIED,CRIS,7
2015,12,LONGGUN,DENIED,DROS,69
2015,12,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,12,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,17
2015,13,HANDGUN,APPROVED,CRIS,73
2015,13,HANDGUN,APPROVED,DROS,1239
2015,13,HANDGUN,DENIED,DROS,7
2015,13,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,13,LONGGUN,APPROVED,CRIS,31
2015,13,LONGGUN,APPROVED,DROS,1257
2015,13,LONGGUN,DENIED,CRIS,3
2015,13,LONGGUN,DENIED,DROS,5
2015,13,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,14,HANDGUN,APPROVED,CRIS,12
2015,14,HANDGUN,APPROVED,DROS,410
2015,14,HANDGUN,DENIED,DROS,6
2015,14,LONGGUN,APPROVED,CRIS,16
2015,14,LONGGUN,APPROVED,DROS,529
2015,14,LONGGUN,DENIED,DROS,6
2015,14,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,15,HANDGUN,APPROVED,CRIS,1103
2015,15,HANDGUN,APPROVED,DROS,17043
2015,15,HANDGUN,DENIED,CRIS,25
2015,15,HANDGUN,DENIED,DROS,250
2015,15,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,20
2015,15,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,35
2015,15,LONGGUN,APPROVED,CRIS,778
2015,15,LONGGUN,APPROVED,DROS,14088
2015,15,LONGGUN,DENIED,CRIS,22
2015,15,LONGGUN,DENIED,DROS,162
2015,15,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,46
2015,15,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,34
2015,16,HANDGUN,APPROVED,CRIS,153
2015,16,HANDGUN,APPROVED,DROS,2781
2015,16,HANDGUN,DENIED,CRIS,3
2015,16,HANDGUN,DENIED,DROS,26
2015,16,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,3
2015,16,LONGGUN,APPROVED,CRIS,121
2015,16,LONGGUN,APPROVED,DROS,2279
2015,16,LONGGUN,DENIED,CRIS,9
2015,16,LONGGUN,DENIED,DROS,16
2015,16,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,16,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,11
2015,17,HANDGUN,APPROVED,CRIS,50
2015,17,HANDGUN,APPROVED,DROS,1177
2015,17,HANDGUN,DENIED,CRIS,3
2015,17,HANDGUN,DENIED,DROS,15
2015,17,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,17,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,3
2015,17,LONGGUN,APPROVED,CRIS,65
2015,17,LONGGUN,APPROVED,DROS,1284
2015,17,LONGGUN,DENIED,CRIS,3
2015,17,LONGGUN,DENIED,DROS,14
2015,17,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,5
2015,18,HANDGUN,APPROVED,CRIS,65
2015,18,HANDGUN,APPROVED,DROS,1258
2015,18,HANDGUN,DENIED,CRIS,1
2015,18,HANDGUN,DENIED,DROS,12
2015,18,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,18,LONGGUN,APPROVED,CRIS,75
2015,18,LONGGUN,APPROVED,DROS,1392
2015,18,LONGGUN,DENIED,CRIS,5
2015,18,LONGGUN,DENIED,DROS,12
2015,18,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,5
2015,19,HANDGUN,APPROVED,CRIS,4713
2015,19,HANDGUN,APPROVED,DROS,75302
2015,19,HANDGUN,DENIED,CRIS,240
2015,19,HANDGUN,DENIED,DROS,1403
2015,19,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,68
2015,19,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,186
2015,19,LONGGUN,APPROVED,CRIS,3224
2015,19,LONGGUN,APPROVED,DROS,57074
2015,19,LONGGUN,DENIED,CRIS,172
2015,19,LONGGUN,DENIED,DROS,652
2015,19,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,12
2015,19,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,112
2015,2,HANDGUN,APPROVED,CRIS,1
2015,2,HANDGUN,APPROVED,DROS,17
2015,2,HANDGUN,DENIED,DROS,1
2015,2,LONGGUN,APPROVED,DROS,20
2015,20,HANDGUN,APPROVED,CRIS,214
2015,20,HANDGUN,APPROVED,DROS,2987
2015,20,HANDGUN,DENIED,CRIS,5
2015,20,HANDGUN,DENIED,DROS,42
2015,20,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,20,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,6
2015,20,LONGGUN,APPROVED,CRIS,110
2015,20,LONGGUN,APPROVED,DROS,2373
2015,20,LONGGUN,DENIED,CRIS,5
2015,20,LONGGUN,DENIED,DROS,18
2015,20,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2015,20,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,3
2015,21,HANDGUN,APPROVED,CRIS,164
2015,21,HANDGUN,APPROVED,DROS,1788
2015,21,HANDGUN,DENIED,CRIS,1
2015,21,HANDGUN,DENIED,DROS,23
2015,21,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,21,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,21,LONGGUN,APPROVED,CRIS,152
2015,21,LONGGUN,APPROVED,DROS,1601
2015,21,LONGGUN,DENIED,DROS,10
2015,21,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,7
2015,21,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,7
2015,22,HANDGUN,APPROVED,CRIS,23
2015,22,HANDGUN,APPROVED,DROS,667
2015,22,HANDGUN,DENIED,CRIS,5
2015,22,HANDGUN,DENIED,DROS,12
2015,22,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,22,LONGGUN,APPROVED,CRIS,33
2015,22,LONGGUN,APPROVED,DROS,569
2015,22,LONGGUN,DENIED,DROS,2
2015,23,HANDGUN,APPROVED,CRIS,87
2015,23,HANDGUN,APPROVED,DROS,1827
2015,23,HANDGUN,DENIED,CRIS,2
2015,23,HANDGUN,DENIED,DROS,35
2015,23,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,23,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,23,LONGGUN,APPROVED,CRIS,121
2015,23,LONGGUN,APPROVED,DROS,1917
2015,23,LONGGUN,DENIED,CRIS,16
2015,23,LONGGUN,DENIED,DROS,22
2015,23,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,16
2015,23,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,15
2015,24,HANDGUN,APPROVED,CRIS,162
2015,24,HANDGUN,APPROVED,DROS,4448
2015,24,HANDGUN,DENIED,CRIS,12
2015,24,HANDGUN,DENIED,DROS,74
2015,24,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,24,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,13
2015,24,LONGGUN,APPROVED,CRIS,188
2015,24,LONGGUN,APPROVED,DROS,3897
2015,24,LONGGUN,DENIED,CRIS,15
2015,24,LONGGUN,DENIED,DROS,32
2015,24,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,24,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,10
2015,25,HANDGUN,APPROVED,CRIS,24
2015,25,HANDGUN,APPROVED,DROS,222
2015,25,HANDGUN,DENIED,CRIS,4
2015,25,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,25,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,25,LONGGUN,APPROVED,CRIS,26
2015,25,LONGGUN,APPROVED,DROS,383
2015,25,LONGGUN,DENIED,CRIS,10
2015,25,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,8
2015,26,HANDGUN,APPROVED,CRIS,17
2015,26,HANDGUN,APPROVED,DROS,151
2015,26,HANDGUN,DENIED,DROS,1
2015,26,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,6
2015,26,LONGGUN,APPROVED,CRIS,12
2015,26,LONGGUN,APPROVED,DROS,238
2015,26,LONGGUN,DENIED,DROS,3
2015,26,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,2
2015,27,HANDGUN,APPROVED,CRIS,325
2015,27,HANDGUN,APPROVED,DROS,3518
2015,27,HANDGUN,DENIED,CRIS,3
2015,27,HANDGUN,DENIED,DROS,39
2015,27,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,3
2015,27,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,6
2015,27,LONGGUN,APPROVED,CRIS,246
2015,27,LONGGUN,APPROVED,DROS,3494
2015,27,LONGGUN,DENIED,CRIS,15
2015,27,LONGGUN,DENIED,DROS,22
2015,27,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2015,27,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,5
2015,28,HANDGUN,APPROVED,CRIS,140
2015,28,HANDGUN,APPROVED,DROS,2081
2015,28,HANDGUN,DENIED,CRIS,6
2015,28,HANDGUN,DENIED,DROS,23
2015,28,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,28,LONGGUN,APPROVED,CRIS,175
2015,28,LONGGUN,APPROVED,DROS,2115
2015,28,LONGGUN,DENIED,CRIS,5
2015,28,LONGGUN,DENIED,DROS,9
2015,28,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,29,HANDGUN,APPROVED,CRIS,158
2015,29,HANDGUN,APPROVED,DROS,2402
2015,29,HANDGUN,DENIED,CRIS,16
2015,29,HANDGUN,DENIED,DROS,34
2015,29,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,4
2015,29,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,6
2015,29,LONGGUN,APPROVED,CRIS,157
2015,29,LONGGUN,APPROVED,DROS,1938
2015,29,LONGGUN,DENIED,CRIS,13
2015,29,LONGGUN,DENIED,DROS,19
2015,29,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,29,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,4
2015,3,HANDGUN,APPROVED,CRIS,60
2015,3,HANDGUN,APPROVED,DROS,1024
2015,3,HANDGUN,DENIED,CRIS,3
2015,3,HANDGUN,DENIED,DROS,11
2015,3,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,1
2015,3,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,2
2015,3,LONGGUN,APPROVED,CRIS,21
2015,3,LONGGUN,APPROVED,DROS,989
2015,3,LONGGUN,DENIED,CRIS,1
2015,3,LONGGUN,DENIED,DROS,5
2015,3,LONGGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,1
2015,30,HANDGUN,APPROVED,CRIS,2411
2015,30,HANDGUN,APPROVED,DROS,36946
2015,30,HANDGUN,DENIED,CRIS,63
2015,30,HANDGUN,DENIED,DROS,509
2015,30,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",CRIS,23
2015,30,HANDGUN,"PENDING (NEW, DMV REJECT, DELAY...)",DROS,51
2015,30,LONGGUN,APPROVED,CRIS,1239
2015,30,LONGGUN,APPROVED,DROS,26447
2015,30,LONGGUN,DENIED,CRIS,69
2015,30,LONGGUN,DENIED,DROS,197
