LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,BOBBY SHRIVER,SHEILA KUEHL,
LOS ANGELES,9000750A,3427,98,N,,VBM PORTION,43,14,20,
LOS ANGELES,9000750A,3427,98,N,854,TOTAL,167,67,78,
LOS ANGELES,9000751B,3428,124,N,1345,POLLING PLACE,213,83,100,
LOS ANGELES,9000751B,3428,124,N,,VBM PORTION,104,37,58,
LOS ANGELES,9000751B,3428,124,N,1345,TOTAL,317,120,158,
LOS ANGELES,9000752A,3429,98,N,1173,POLLING PLACE,310,67,205,
LOS ANGELES,9000752A,3429,98,N,,VBM PORTION,107,36,56,
LOS ANGELES,9000752A,3429,98,N,1173,TOTAL,417,103,261,
LOS ANGELES,9000753A,3430,98,N,1174,POLLING PLACE,311,76,179,
LOS ANGELES,9000753A,3430,98,N,,VBM PORTION,59,17,32,
LOS ANGELES,9000753A,3430,98,N,1174,TOTAL,370,93,211,
LOS ANGELES,9000755A,3431,115,N,985,POLLING PLACE,151,78,56,
LOS ANGELES,9000755A,3431,115,N,,VBM PORTION,59,29,21,
LOS ANGELES,9000755A,3431,115,N,985,TOTAL,210,107,77,
LOS ANGELES,9000758A,3432,102,N,1165,POLLING PLACE,248,96,121,
LOS ANGELES,9000758A,3432,102,N,,VBM PORTION,57,19,33,
LOS ANGELES,9000758A,3432,102,N,1165,TOTAL,305,115,154,
LOS ANGELES,9000773B,3435,124,N,1282,POLLING PLACE,253,98,124,
LOS ANGELES,9000773B,3435,124,N,,VBM PORTION,95,34,39,
LOS ANGELES,9000773B,3435,124,N,1282,TOTAL,348,132,163,
LOS ANGELES,9000777B,3437,126,N,1078,POLLING PLACE,250,95,123,
LOS ANGELES,9000777B,3437,126,N,,VBM PORTION,98,42,34,
LOS ANGELES,9000777B,3437,126,N,1078,TOTAL,348,137,157,
LOS ANGELES,9000780C,3439,113,N,1384,POLLING PLACE,194,82,88,
LOS ANGELES,9000780C,3439,113,N,,VBM PORTION,89,30,45,
LOS ANGELES,9000780C,3439,113,N,1384,TOTAL,283,112,133,
LOS ANGELES,9000782A,3440,179,N,697,POLLING PLACE,61,27,24,
LOS ANGELES,9000782A,3440,179,N,,VBM PORTION,35,13,17,
LOS ANGELES,9000782A,3440,179,N,697,TOTAL,96,40,41,
LOS ANGELES,9000784A,3441,98,N,915,POLLING PLACE,93,46,29,
LOS ANGELES,9000784A,3441,98,N,,VBM PORTION,22,9,7,
LOS ANGELES,9000784A,3441,98,N,915,TOTAL,115,55,36,
LOS ANGELES,9000799A,3446,125,N,1269,POLLING PLACE,260,104,120,
LOS ANGELES,9000799A,3446,125,N,,VBM PORTION,138,62,58,
LOS ANGELES,9000799A,3446,125,N,1269,TOTAL,398,166,178,
LOS ANGELES,9000801C,3448,115,N,442,POLLING PLACE,67,26,29,
LOS ANGELES,9000801C,3448,115,N,,VBM PORTION,38,16,17,
LOS ANGELES,9000801C,3448,115,N,442,TOTAL,105,42,46,
LOS ANGELES,9000804A,3450,115,N,1246,POLLING PLACE,179,78,75,
LOS ANGELES,9000804A,3450,115,N,,VBM PORTION,70,29,30,
LOS ANGELES,9000804A,3450,115,N,1246,TOTAL,249,107,105,
LOS ANGELES,9000805A,3451,121,N,1042,POLLING PLACE,182,58,91,
LOS ANGELES,9000805A,3451,121,N,,VBM PORTION,39,9,22,
LOS ANGELES,9000805A,3451,121,N,1042,TOTAL,221,67,113,
LOS ANGELES,9000810A,6278,189,Y,,POLLING PLACE,,,,
LOS ANGELES,9000810A,6278,189,Y,,VBM PORTION,,,,
LOS ANGELES,9000810A,6278,189,Y,,TOTAL,,,,
LOS ANGELES,9000831B,3460,115,N,1053,POLLING PLACE,160,82,44,
LOS ANGELES,9000831B,3460,115,N,,VBM PORTION,86,30,38,
LOS ANGELES,9000831B,3460,115,N,1053,TOTAL,246,112,82,
LOS ANGELES,9000836A,6279,70,Y,67,POLLING PLACE,,,,
LOS ANGELES,9000836A,6279,70,Y,,VBM PORTION,5,2,,
LOS ANGELES,9000836A,6279,70,Y,67,TOTAL,5,2,,
LOS ANGELES,9000837B,3464,109,N,1050,POLLING PLACE,132,61,55,
LOS ANGELES,9000837B,3464,109,N,,VBM PORTION,74,23,41,
LOS ANGELES,9000837B,3464,109,N,1050,TOTAL,206,84,96,
LOS ANGELES,9000841A,3465,125,N,493,POLLING PLACE,119,45,52,
LOS ANGELES,9000841A,3465,125,N,,VBM PORTION,35,16,12,
LOS ANGELES,9000841A,3465,125,N,493,TOTAL,154,61,64,
LOS ANGELES,9000844A,3468,98,N,1212,POLLING PLACE,163,48,83,
LOS ANGELES,9000844A,3468,98,N,,VBM PORTION,78,35,36,
LOS ANGELES,9000844A,3468,98,N,1212,TOTAL,241,83,119,
LOS ANGELES,9000852A,3470,98,N,924,POLLING PLACE,239,65,122,
LOS ANGELES,9000852A,3470,98,N,,VBM PORTION,63,16,37,
LOS ANGELES,9000852A,3470,98,N,924,TOTAL,302,81,159,
LOS ANGELES,9000874A,3475,98,N,1038,POLLING PLACE,215,68,110,
LOS ANGELES,9000874A,3475,98,N,,VBM PORTION,45,15,16,
LOS ANGELES,9000874A,3475,98,N,1038,TOTAL,260,83,126,
LOS ANGELES,9000879A,3476,102,N,981,POLLING PLACE,292,90,151,
LOS ANGELES,9000879A,3476,102,N,,VBM PORTION,76,24,38,
LOS ANGELES,9000879A,3476,102,N,981,TOTAL,368,114,189,
LOS ANGELES,9000894A,3482,98,N,1169,POLLING PLACE,174,51,95,
LOS ANGELES,9000894A,3482,98,N,,VBM PORTION,40,7,25,
LOS ANGELES,9000894A,3482,98,N,1169,TOTAL,214,58,120,
LOS ANGELES,9000920A,3495,109,N,1018,POLLING PLACE,216,105,82,
LOS ANGELES,9000920A,3495,109,N,,VBM PORTION,69,33,26,
LOS ANGELES,9000920A,3495,109,N,1018,TOTAL,285,138,108,
LOS ANGELES,9000951A,3507,127,N,856,POLLING PLACE,166,45,91,
LOS ANGELES,9000951A,3507,127,N,,VBM PORTION,75,28,35,
LOS ANGELES,9000951A,3507,127,N,856,TOTAL,241,73,126,
LOS ANGELES,9000956A,3509,127,N,876,POLLING PLACE,147,52,79,
LOS ANGELES,9000956A,3509,127,N,,VBM PORTION,100,38,46,
LOS ANGELES,9000956A,3509,127,N,876,TOTAL,247,90,125,
LOS ANGELES,9000964A,3511,98,N,713,POLLING PLACE,128,51,48,
LOS ANGELES,9000964A,3511,98,N,,VBM PORTION,24,7,16,
LOS ANGELES,9000964A,3511,98,N,713,TOTAL,152,58,64,
LOS ANGELES,9000988C,3519,125,N,1182,POLLING PLACE,210,88,100,
LOS ANGELES,9000988C,3519,125,N,,VBM PORTION,86,38,36,
LOS ANGELES,9000988C,3519,125,N,1182,TOTAL,296,126,136,
LOS ANGELES,9000990A,3521,125,N,1245,POLLING PLACE,222,76,108,
LOS ANGELES,9000990A,3521,125,N,,VBM PORTION,76,27,34,
LOS ANGELES,9000990A,3521,125,N,1245,TOTAL,298,103,142,
LOS ANGELES,9000998A,3524,55,N,939,POLLING PLACE,115,54,49,
LOS ANGELES,9000998A,3524,55,N,,VBM PORTION,44,22,17,
LOS ANGELES,9000998A,3524,55,N,939,TOTAL,159,76,66,
LOS ANGELES,9001002B,3529,125,N,1151,POLLING PLACE,243,81,126,
LOS ANGELES,9001002B,3529,125,N,,VBM PORTION,94,41,34,
LOS ANGELES,9001002B,3529,125,N,1151,TOTAL,337,122,160,
LOS ANGELES,9001015D,3535,125,N,1113,POLLING PLACE,209,94,85,
LOS ANGELES,9001015D,3535,125,N,,VBM PORTION,89,28,44,
LOS ANGELES,9001015D,3535,125,N,1113,TOTAL,298,122,129,
LOS ANGELES,9001016A,3536,125,N,1058,POLLING PLACE,209,85,99,
LOS ANGELES,9001016A,3536,125,N,,VBM PORTION,57,18,27,
LOS ANGELES,9001016A,3536,125,N,1058,TOTAL,266,103,126,
LOS ANGELES,9001019A,3537,115,N,733,POLLING PLACE,123,51,52,
LOS ANGELES,9001019A,3537,115,N,,VBM PORTION,62,25,24,
LOS ANGELES,9001019A,3537,115,N,733,TOTAL,185,76,76,
LOS ANGELES,9001019B,3538,115,N,630,POLLING PLACE,143,68,56,
LOS ANGELES,9001019B,3538,115,N,,VBM PORTION,81,39,31,
LOS ANGELES,9001019B,3538,115,N,630,TOTAL,224,107,87,
LOS ANGELES,9001021A,3539,115,N,1194,POLLING PLACE,281,117,124,
LOS ANGELES,9001021A,3539,115,N,,VBM PORTION,116,47,51,
LOS ANGELES,9001021A,3539,115,N,1194,TOTAL,397,164,175,
LOS ANGELES,9001027A,3543,115,N,552,POLLING PLACE,114,54,48,
LOS ANGELES,9001027A,3543,115,N,,VBM PORTION,75,25,33,
LOS ANGELES,9001027A,3543,115,N,552,TOTAL,189,79,81,
LOS ANGELES,9001036B,3546,115,N,950,POLLING PLACE,170,62,84,
LOS ANGELES,9001036B,3546,115,N,,VBM PORTION,131,70,41,
LOS ANGELES,9001036B,3546,115,N,950,TOTAL,301,132,125,
LOS ANGELES,9001037A,3547,115,N,738,POLLING PLACE,189,74,80,
LOS ANGELES,9001037A,3547,115,N,,VBM PORTION,80,38,31,
LOS ANGELES,9001037A,3547,115,N,738,TOTAL,269,112,111,
LOS ANGELES,9001037B,3548,115,N,869,POLLING PLACE,171,67,71,
LOS ANGELES,9001037B,3548,115,N,,VBM PORTION,95,39,28,
LOS ANGELES,9001037B,3548,115,N,869,TOTAL,266,106,99,
LOS ANGELES,9001039A,3549,115,N,1335,POLLING PLACE,343,138,155,
LOS ANGELES,9001039A,3549,115,N,,VBM PORTION,146,59,47,
LOS ANGELES,9001039A,3549,115,N,1335,TOTAL,489,197,202,
LOS ANGELES,9001041A,3550,115,N,621,POLLING PLACE,178,61,90,
LOS ANGELES,9001041A,3550,115,N,,VBM PORTION,65,19,35,
LOS ANGELES,9001041A,3550,115,N,621,TOTAL,243,80,125,
LOS ANGELES,9001044A,3552,115,N,1096,POLLING PLACE,244,101,98,
LOS ANGELES,9001044A,3552,115,N,,VBM PORTION,126,49,48,
LOS ANGELES,9001044A,3552,115,N,1096,TOTAL,370,150,146,
LOS ANGELES,9001049A,3556,115,N,861,POLLING PLACE,151,70,52,
LOS ANGELES,9001049A,3556,115,N,,VBM PORTION,95,41,43,
LOS ANGELES,9001049A,3556,115,N,861,TOTAL,246,111,95,
LOS ANGELES,9001050A,3557,55,N,1139,POLLING PLACE,156,59,69,
LOS ANGELES,9001050A,3557,55,N,,VBM PORTION,47,23,21,
LOS ANGELES,9001050A,3557,55,N,1139,TOTAL,203,82,90,
LOS ANGELES,9001052C,3558,125,N,1138,POLLING PLACE,302,114,156,
LOS ANGELES,9001052C,3558,125,N,,VBM PORTION,84,21,37,
LOS ANGELES,9001052C,3558,125,N,1138,TOTAL,386,135,193,
LOS ANGELES,9001060A,3560,115,N,841,POLLING PLACE,214,86,91,
LOS ANGELES,9001060A,3560,115,N,,VBM PORTION,83,41,29,
LOS ANGELES,9001060A,3560,115,N,841,TOTAL,297,127,120,
LOS ANGELES,9001063A,3562,125,N,1137,POLLING PLACE,186,60,95,
LOS ANGELES,9001063A,3562,125,N,,VBM PORTION,89,29,39,
LOS ANGELES,9001063A,3562,125,N,1137,TOTAL,275,89,134,
LOS ANGELES,9001064A,3563,121,N,955,POLLING PLACE,151,61,74,
LOS ANGELES,9001064A,3563,121,N,,VBM PORTION,25,11,11,
LOS ANGELES,9001064A,3563,121,N,955,TOTAL,176,72,85,
LOS ANGELES,9001065A,3564,55,N,872,POLLING PLACE,146,59,70,
LOS ANGELES,9001065A,3564,55,N,,VBM PORTION,45,12,24,
LOS ANGELES,9001065A,3564,55,N,872,TOTAL,191,71,94,
LOS ANGELES,9001070A,3566,115,N,799,POLLING PLACE,131,60,34,
LOS ANGELES,9001070A,3566,115,N,,VBM PORTION,107,45,31,
LOS ANGELES,9001070A,3566,115,N,799,TOTAL,238,105,65,
LOS ANGELES,9001073A,3567,115,N,507,POLLING PLACE,82,31,40,
LOS ANGELES,9001073A,3567,115,N,,VBM PORTION,83,30,35,
LOS ANGELES,9001073A,3567,115,N,507,TOTAL,165,61,75,
LOS ANGELES,9001073B,3568,115,N,1035,POLLING PLACE,202,85,66,
LOS ANGELES,9001073B,3568,115,N,,VBM PORTION,163,80,59,
LOS ANGELES,9001073B,3568,115,N,1035,TOTAL,365,165,125,
LOS ANGELES,9001074A,3569,115,N,991,POLLING PLACE,208,93,83,
LOS ANGELES,9001074A,3569,115,N,,VBM PORTION,140,45,68,
LOS ANGELES,9001074A,3569,115,N,991,TOTAL,348,138,151,
LOS ANGELES,9001077A,3570,55,N,1063,POLLING PLACE,163,62,81,
LOS ANGELES,9001077A,3570,55,N,,VBM PORTION,33,11,17,
LOS ANGELES,9001077A,3570,55,N,1063,TOTAL,196,73,98,
LOS ANGELES,9001080A,3571,125,N,1200,POLLING PLACE,286,113,128,
LOS ANGELES,9001080A,3571,125,N,,VBM PORTION,163,50,78,
LOS ANGELES,9001080A,3571,125,N,1200,TOTAL,449,163,206,
LOS ANGELES,9001083A,3573,125,N,823,POLLING PLACE,192,79,88,
LOS ANGELES,9001083A,3573,125,N,,VBM PORTION,64,24,27,
LOS ANGELES,9001083A,3573,125,N,823,TOTAL,256,103,115,
LOS ANGELES,9001084A,3574,125,N,1105,POLLING PLACE,185,67,74,
LOS ANGELES,9001084A,3574,125,N,,VBM PORTION,73,28,27,
LOS ANGELES,9001084A,3574,125,N,1105,TOTAL,258,95,101,
LOS ANGELES,9001085B,3575,125,N,1007,POLLING PLACE,200,76,86,
LOS ANGELES,9001085B,3575,125,N,,VBM PORTION,87,30,33,
LOS ANGELES,9001085B,3575,125,N,1007,TOTAL,287,106,119,
LOS ANGELES,9001090A,3577,115,N,1078,POLLING PLACE,203,96,76,
LOS ANGELES,9001090A,3577,115,N,,VBM PORTION,93,33,42,
LOS ANGELES,9001090A,3577,115,N,1078,TOTAL,296,129,118,
LOS ANGELES,9001091B,3578,115,N,1089,POLLING PLACE,234,103,94,
LOS ANGELES,9001091B,3578,115,N,,VBM PORTION,114,43,50,
LOS ANGELES,9001091B,3578,115,N,1089,TOTAL,348,146,144,
LOS ANGELES,9001092A,3579,125,N,1099,POLLING PLACE,165,60,86,
LOS ANGELES,9001092A,3579,125,N,,VBM PORTION,72,32,22,
LOS ANGELES,9001092A,3579,125,N,1099,TOTAL,237,92,108,
LOS ANGELES,9001094C,3580,125,N,1117,POLLING PLACE,272,97,140,
LOS ANGELES,9001094C,3580,125,N,,VBM PORTION,97,40,40,
LOS ANGELES,9001094C,3580,125,N,1117,TOTAL,369,137,180,
LOS ANGELES,9001095A,3581,125,N,1206,POLLING PLACE,251,101,109,
LOS ANGELES,9001095A,3581,125,N,,VBM PORTION,127,50,56,
LOS ANGELES,9001095A,3581,125,N,1206,TOTAL,378,151,165,
LOS ANGELES,9001099A,3584,125,N,556,POLLING PLACE,107,48,44,
LOS ANGELES,9001099A,3584,125,N,,VBM PORTION,66,25,32,
LOS ANGELES,9001099A,3584,125,N,556,TOTAL,173,73,76,
LOS ANGELES,9001100A,3585,183,N,717,POLLING PLACE,214,92,91,
LOS ANGELES,9001100A,3585,183,N,,VBM PORTION,69,33,24,
LOS ANGELES,9001100A,3585,183,N,717,TOTAL,283,125,115,
LOS ANGELES,9001103A,3586,125,N,1075,POLLING PLACE,215,85,93,
LOS ANGELES,9001103A,3586,125,N,,VBM PORTION,159,50,82,
LOS ANGELES,9001103A,3586,125,N,1075,TOTAL,374,135,175,
LOS ANGELES,9001109A,3588,125,N,1349,POLLING PLACE,246,84,139,
LOS ANGELES,9001109A,3588,125,N,,VBM PORTION,166,66,53,
LOS ANGELES,9001109A,3588,125,N,1349,TOTAL,412,150,192,
LOS ANGELES,9001113A,3590,125,N,1069,POLLING PLACE,232,96,103,
LOS ANGELES,9001113A,3590,125,N,,VBM PORTION,91,38,38,
LOS ANGELES,9001113A,3590,125,N,1069,TOTAL,323,134,141,
LOS ANGELES,9001120A,3592,125,N,1205,POLLING PLACE,205,74,104,
LOS ANGELES,9001120A,3592,125,N,,VBM PORTION,81,32,28,
LOS ANGELES,9001120A,3592,125,N,1205,TOTAL,286,106,132,
LOS ANGELES,9001122A,3593,125,N,873,POLLING PLACE,207,88,91,
LOS ANGELES,9001122A,3593,125,N,,VBM PORTION,93,34,45,
LOS ANGELES,9001122A,3593,125,N,873,TOTAL,300,122,136,
LOS ANGELES,9001126A,3594,125,N,1295,POLLING PLACE,270,105,129,
LOS ANGELES,9001126A,3594,125,N,,VBM PORTION,106,43,42,
LOS ANGELES,9001126A,3594,125,N,1295,TOTAL,376,148,171,
LOS ANGELES,9001133A,3597,125,N,576,POLLING PLACE,177,71,84,
LOS ANGELES,9001133A,3597,125,N,,VBM PORTION,58,17,28,
LOS ANGELES,9001133A,3597,125,N,576,TOTAL,235,88,112,
LOS ANGELES,9001134A,3598,125,N,1082,POLLING PLACE,311,117,156,
LOS ANGELES,9001134A,3598,125,N,,VBM PORTION,139,44,67,
LOS ANGELES,9001134A,3598,125,N,1082,TOTAL,450,161,223,
LOS ANGELES,9001135A,3599,183,N,337,POLLING PLACE,60,21,32,
LOS ANGELES,9001135A,3599,183,N,,VBM PORTION,53,15,26,
LOS ANGELES,9001135A,3599,183,N,337,TOTAL,113,36,58,
LOS ANGELES,9001135B,6280,184,Y,,POLLING PLACE,,,,
LOS ANGELES,9001135B,6280,184,Y,,VBM PORTION,,,,
LOS ANGELES,9001135B,6280,184,Y,,TOTAL,,,,
LOS ANGELES,9001152A,3602,125,N,1223,POLLING PLACE,227,93,100,
LOS ANGELES,9001152A,3602,125,N,,VBM PORTION,61,24,26,
LOS ANGELES,9001152A,3602,125,N,1223,TOTAL,288,117,126,
LOS ANGELES,9001157A,3603,125,N,965,POLLING PLACE,233,92,102,
LOS ANGELES,9001157A,3603,125,N,,VBM PORTION,66,26,29,
LOS ANGELES,9001157A,3603,125,N,965,TOTAL,299,118,131,
LOS ANGELES,9001158A,3604,125,N,1144,POLLING PLACE,216,81,102,
LOS ANGELES,9001158A,3604,125,N,,VBM PORTION,76,30,26,
LOS ANGELES,9001158A,3604,125,N,1144,TOTAL,292,111,128,
LOS ANGELES,9001164A,3606,125,N,906,POLLING PLACE,325,96,168,
LOS ANGELES,9001164A,3606,125,N,,VBM PORTION,67,22,37,
LOS ANGELES,9001164A,3606,125,N,906,TOTAL,392,118,205,
LOS ANGELES,9001167A,3608,125,N,1033,POLLING PLACE,160,45,71,
LOS ANGELES,9001167A,3608,125,N,,VBM PORTION,64,25,25,
LOS ANGELES,9001167A,3608,125,N,1033,TOTAL,224,70,96,
LOS ANGELES,9001173A,3610,125,N,1264,POLLING PLACE,215,70,105,
LOS ANGELES,9001173A,3610,125,N,,VBM PORTION,105,40,38,
LOS ANGELES,9001173A,3610,125,N,1264,TOTAL,320,110,143,
LOS ANGELES,9001174A,3611,125,N,725,POLLING PLACE,173,49,86,
LOS ANGELES,9001174A,3611,125,N,,VBM PORTION,114,27,70,
LOS ANGELES,9001174A,3611,125,N,725,TOTAL,287,76,156,
LOS ANGELES,9001176B,3613,125,N,1110,POLLING PLACE,280,92,151,
LOS ANGELES,9001176B,3613,125,N,,VBM PORTION,97,33,47,
LOS ANGELES,9001176B,3613,125,N,1110,TOTAL,377,125,198,
LOS ANGELES,9001177D,3614,125,N,641,POLLING PLACE,120,45,67,
LOS ANGELES,9001177D,3614,125,N,,VBM PORTION,86,45,35,
LOS ANGELES,9001177D,3614,125,N,641,TOTAL,206,90,102,
LOS ANGELES,9001178A,3615,125,N,937,POLLING PLACE,193,67,102,
LOS ANGELES,9001178A,3615,125,N,,VBM PORTION,87,24,43,
LOS ANGELES,9001178A,3615,125,N,937,TOTAL,280,91,145,
LOS ANGELES,9001180A,3616,127,N,927,POLLING PLACE,223,83,107,
LOS ANGELES,9001180A,3616,127,N,,VBM PORTION,61,16,31,
LOS ANGELES,9001180A,3616,127,N,927,TOTAL,284,99,138,
LOS ANGELES,9001184A,3618,100,N,977,POLLING PLACE,210,93,91,
LOS ANGELES,9001184A,3618,100,N,,VBM PORTION,115,34,65,
LOS ANGELES,9001184A,3618,100,N,977,TOTAL,325,127,156,
LOS ANGELES,9001187A,3619,125,N,1357,POLLING PLACE,291,132,126,
LOS ANGELES,9001187A,3619,125,N,,VBM PORTION,155,61,66,
LOS ANGELES,9001187A,3619,125,N,1357,TOTAL,446,193,192,
LOS ANGELES,9001190C,3622,183,N,1031,POLLING PLACE,200,66,102,
LOS ANGELES,9001190C,3622,183,N,,VBM PORTION,105,47,31,
LOS ANGELES,9001190C,3622,183,N,1031,TOTAL,305,113,133,
LOS ANGELES,9001191A,3623,100,N,1172,POLLING PLACE,305,90,164,
LOS ANGELES,9001191A,3623,100,N,,VBM PORTION,86,32,34,
LOS ANGELES,9001191A,3623,100,N,1172,TOTAL,391,122,198,
LOS ANGELES,9001195A,3624,179,N,926,POLLING PLACE,189,69,87,
LOS ANGELES,9001195A,3624,179,N,,VBM PORTION,43,8,29,
LOS ANGELES,9001195A,3624,179,N,926,TOTAL,232,77,116,
LOS ANGELES,9001196A,3625,179,N,1245,POLLING PLACE,220,64,125,
LOS ANGELES,9001196A,3625,179,N,,VBM PORTION,61,17,34,
LOS ANGELES,9001196A,3625,179,N,1245,TOTAL,281,81,159,
LOS ANGELES,9001200A,3626,127,N,639,POLLING PLACE,169,56,87,
LOS ANGELES,9001200A,3626,127,N,,VBM PORTION,55,19,27,
LOS ANGELES,9001200A,3626,127,N,639,TOTAL,224,75,114,
LOS ANGELES,9001203A,3627,127,N,1230,POLLING PLACE,295,103,160,
LOS ANGELES,9001203A,3627,127,N,,VBM PORTION,122,43,58,
LOS ANGELES,9001203A,3627,127,N,1230,TOTAL,417,146,218,
LOS ANGELES,9001207A,3628,127,N,929,POLLING PLACE,251,89,127,
LOS ANGELES,9001207A,3628,127,N,,VBM PORTION,103,32,49,
LOS ANGELES,9001207A,3628,127,N,929,TOTAL,354,121,176,
LOS ANGELES,9001212A,3630,183,N,1069,POLLING PLACE,359,106,197,
LOS ANGELES,9001212A,3630,183,N,,VBM PORTION,84,35,28,
LOS ANGELES,9001212A,3630,183,N,1069,TOTAL,443,141,225,
LOS ANGELES,9001218A,3631,183,N,618,POLLING PLACE,138,60,45,
LOS ANGELES,9001218A,3631,183,N,,VBM PORTION,72,30,29,
LOS ANGELES,9001218A,3631,183,N,618,TOTAL,210,90,74,
LOS ANGELES,9001219A,3632,183,N,760,POLLING PLACE,168,72,53,
LOS ANGELES,9001219A,3632,183,N,,VBM PORTION,93,40,38,
LOS ANGELES,9001219A,3632,183,N,760,TOTAL,261,112,91,
LOS ANGELES,9001220C,3633,222,N,989,POLLING PLACE,221,68,125,
LOS ANGELES,9001220C,3633,222,N,,VBM PORTION,93,24,44,
LOS ANGELES,9001220C,3633,222,N,989,TOTAL,314,92,169,
LOS ANGELES,9001224C,3634,179,N,801,POLLING PLACE,141,48,76,
LOS ANGELES,9001224C,3634,179,N,,VBM PORTION,110,42,47,
LOS ANGELES,9001224C,3634,179,N,801,TOTAL,251,90,123,
LOS ANGELES,9001226A,3635,179,N,1040,POLLING PLACE,210,74,102,
LOS ANGELES,9001226A,3635,179,N,,VBM PORTION,100,36,43,
LOS ANGELES,9001226A,3635,179,N,1040,TOTAL,310,110,145,
LOS ANGELES,9001231A,3636,179,N,893,POLLING PLACE,173,68,77,
LOS ANGELES,9001231A,3636,179,N,,VBM PORTION,117,58,38,
LOS ANGELES,9001231A,3636,179,N,893,TOTAL,290,126,115,
LOS ANGELES,9001232A,3637,98,N,1271,POLLING PLACE,166,47,96,
LOS ANGELES,9001232A,3637,98,N,,VBM PORTION,93,34,39,
LOS ANGELES,9001232A,3637,98,N,1271,TOTAL,259,81,135,
LOS ANGELES,9001233A,3638,179,N,1184,POLLING PLACE,277,77,160,
LOS ANGELES,9001233A,3638,179,N,,VBM PORTION,84,32,44,
LOS ANGELES,9001233A,3638,179,N,1184,TOTAL,361,109,204,
LOS ANGELES,9001235A,3639,127,N,617,POLLING PLACE,103,22,66,
LOS ANGELES,9001235A,3639,127,N,,VBM PORTION,77,35,25,
LOS ANGELES,9001235A,3639,127,N,617,TOTAL,180,57,91,
LOS ANGELES,9001243A,3640,320,N,755,POLLING PLACE,151,50,72,
LOS ANGELES,9001243A,3640,320,N,,VBM PORTION,36,9,18,
LOS ANGELES,9001243A,3640,320,N,755,TOTAL,187,59,90,
LOS ANGELES,9001244A,3641,320,N,758,POLLING PLACE,161,59,72,
LOS ANGELES,9001244A,3641,320,N,,VBM PORTION,44,13,20,
LOS ANGELES,9001244A,3641,320,N,758,TOTAL,205,72,92,
LOS ANGELES,9001249A,3643,226,N,925,POLLING PLACE,221,79,110,
LOS ANGELES,9001249A,3643,226,N,,VBM PORTION,88,28,51,
LOS ANGELES,9001249A,3643,226,N,925,TOTAL,309,107,161,
LOS ANGELES,9001250A,3644,226,N,1133,POLLING PLACE,212,79,103,
LOS ANGELES,9001250A,3644,226,N,,VBM PORTION,79,31,37,
LOS ANGELES,9001250A,3644,226,N,1133,TOTAL,291,110,140,
LOS ANGELES,9001253A,3645,226,N,1202,POLLING PLACE,231,79,126,
LOS ANGELES,9001253A,3645,226,N,,VBM PORTION,142,46,70,
LOS ANGELES,9001253A,3645,226,N,1202,TOTAL,373,125,196,
LOS ANGELES,9001256A,3646,226,N,1459,POLLING PLACE,294,130,128,
LOS ANGELES,9001256A,3646,226,N,,VBM PORTION,159,70,55,
LOS ANGELES,9001256A,3646,226,N,1459,TOTAL,453,200,183,
LOS ANGELES,9001257B,3647,226,N,1097,POLLING PLACE,209,77,97,
LOS ANGELES,9001257B,3647,226,N,,VBM PORTION,118,36,57,
LOS ANGELES,9001257B,3647,226,N,1097,TOTAL,327,113,154,
LOS ANGELES,9001262A,3648,220,N,1126,POLLING PLACE,184,78,78,
LOS ANGELES,9001262A,3648,220,N,,VBM PORTION,159,70,60,
LOS ANGELES,9001262A,3648,220,N,1126,TOTAL,343,148,138,
LOS ANGELES,9001271A,3649,222,N,1159,POLLING PLACE,150,54,68,
LOS ANGELES,9001271A,3649,222,N,,VBM PORTION,96,31,50,
LOS ANGELES,9001271A,3649,222,N,1159,TOTAL,246,85,118,
LOS ANGELES,9001272A,3650,226,N,1287,POLLING PLACE,216,71,110,
LOS ANGELES,9001272A,3650,226,N,,VBM PORTION,115,39,55,
LOS ANGELES,9001272A,3650,226,N,1287,TOTAL,331,110,165,
LOS ANGELES,9001274A,3651,222,N,1254,POLLING PLACE,229,74,104,
LOS ANGELES,9001274A,3651,222,N,,VBM PORTION,93,37,32,
LOS ANGELES,9001274A,3651,222,N,1254,TOTAL,322,111,136,
LOS ANGELES,9001278A,3652,222,N,1017,POLLING PLACE,240,84,129,
LOS ANGELES,9001278A,3652,222,N,,VBM PORTION,116,50,53,
LOS ANGELES,9001278A,3652,222,N,1017,TOTAL,356,134,182,
LOS ANGELES,9001279A,3653,222,N,1173,POLLING PLACE,222,82,96,
LOS ANGELES,9001279A,3653,222,N,,VBM PORTION,109,45,34,
LOS ANGELES,9001279A,3653,222,N,1173,TOTAL,331,127,130,
LOS ANGELES,9001281C,3654,222,N,1217,POLLING PLACE,215,63,110,
LOS ANGELES,9001281C,3654,222,N,,VBM PORTION,71,33,26,
LOS ANGELES,9001281C,3654,222,N,1217,TOTAL,286,96,136,
LOS ANGELES,9001283B,3655,222,N,1343,POLLING PLACE,236,97,117,
LOS ANGELES,9001283B,3655,222,N,,VBM PORTION,122,45,59,
LOS ANGELES,9001283B,3655,222,N,1343,TOTAL,358,142,176,
LOS ANGELES,9001283C,6281,223,Y,16,POLLING PLACE,,,,
