LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
ARTESIA,0400004A,117,137,N,0,VBM PORTION,66,31,14
ARTESIA,0400004A,117,137,N,1004,TOTAL,155,71,30
ARTESIA,0400006A,118,137,N,1042,POLLING PLACE,77,41,26
ARTESIA,0400006A,118,137,N,0,VBM PORTION,66,39,15
ARTESIA,0400006A,118,137,N,1042,TOTAL,143,80,41
ARTESIA,0400007A,119,137,N,1049,POLLING PLACE,85,41,30
ARTESIA,0400007A,119,137,N,0,VBM PORTION,95,39,38
ARTESIA,0400007A,119,137,N,1049,TOTAL,180,80,68
ARTESIA,0400008A,120,137,N,1154,POLLING PLACE,81,45,19
ARTESIA,0400008A,120,137,N,0,VBM PORTION,102,48,30
ARTESIA,0400008A,120,137,N,1154,TOTAL,183,93,49
ARTESIA,0400010C,121,137,N,1140,POLLING PLACE,59,33,21
ARTESIA,0400010C,121,137,N,0,VBM PORTION,99,41,33
ARTESIA,0400010C,121,137,N,1140,TOTAL,158,74,54
ATHENS,0450001A,122,178,N,1221,POLLING PLACE,64,39,16
ATHENS,0450001A,122,178,N,0,VBM PORTION,60,38,5
ATHENS,0450001A,122,178,N,1221,TOTAL,124,77,21
ATHENS,0450002B,123,178,N,1263,POLLING PLACE,107,83,10
ATHENS,0450002B,123,178,N,0,VBM PORTION,53,36,6
ATHENS,0450002B,123,178,N,1263,TOTAL,160,119,16
ATHENS,0450004A,124,178,N,1271,POLLING PLACE,85,56,18
ATHENS,0450004A,124,178,N,0,VBM PORTION,65,44,11
ATHENS,0450004A,124,178,N,1271,TOTAL,150,100,29
ATHENS,0450007A,125,178,N,1111,POLLING PLACE,104,67,24
ATHENS,0450007A,125,178,N,0,VBM PORTION,58,37,9
ATHENS,0450007A,125,178,N,1111,TOTAL,162,104,33
ATHENS,0450008A,126,178,N,600,POLLING PLACE,69,59,7
ATHENS,0450008A,126,178,N,0,VBM PORTION,25,16,5
ATHENS,0450008A,126,178,N,600,TOTAL,94,75,12
AVALON,0500001A,127,187,N,496,POLLING PLACE,63,28,32
AVALON,0500001A,127,187,N,0,VBM PORTION,55,25,17
AVALON,0500001A,127,187,N,496,TOTAL,118,53,49
AVALON,0500003A,128,187,N,1234,POLLING PLACE,127,59,52
AVALON,0500003A,128,187,N,0,VBM PORTION,129,62,44
AVALON,0500003A,128,187,N,1234,TOTAL,256,121,96
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,45,29
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,39,21
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,84,50
AVOCADO HEIGHTS,0520002A,130,123,N,709,POLLING PLACE,51,32,18
AVOCADO HEIGHTS,0520002A,130,123,N,0,VBM PORTION,20,10,7
AVOCADO HEIGHTS,0520002A,130,123,N,709,TOTAL,71,42,25
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,POLLING PLACE,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,VBM PORTION,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,TOTAL,0,0,0
AVOCADO HEIGHTS,0520004A,131,124,N,784,POLLING PLACE,97,58,29
AVOCADO HEIGHTS,0520004A,131,124,N,0,VBM PORTION,70,32,25
AVOCADO HEIGHTS,0520004A,131,124,N,784,TOTAL,167,90,54
AVOCADO HEIGHTS,0520005B,132,123,N,788,POLLING PLACE,55,31,15
AVOCADO HEIGHTS,0520005B,132,123,N,0,VBM PORTION,25,15,7
AVOCADO HEIGHTS,0520005B,132,123,N,788,TOTAL,80,46,22
AVOCADO HEIGHTS,0520007A,133,124,N,525,POLLING PLACE,19,12,5
AVOCADO HEIGHTS,0520007A,133,124,N,0,VBM PORTION,19,8,10
AVOCADO HEIGHTS,0520007A,133,124,N,525,TOTAL,38,20,15
AVOCADO HEIGHTS,0520008A,134,123,N,866,POLLING PLACE,67,40,16
AVOCADO HEIGHTS,0520008A,134,123,N,0,VBM PORTION,30,16,9
AVOCADO HEIGHTS,0520008A,134,123,N,866,TOTAL,97,56,25
AVOCADO HEIGHTS,0520009A,135,123,N,759,POLLING PLACE,63,30,25
AVOCADO HEIGHTS,0520009A,135,123,N,0,VBM PORTION,55,24,19
AVOCADO HEIGHTS,0520009A,135,123,N,759,TOTAL,118,54,44
AVOCADO HEIGHTS,0520010A,136,123,N,757,POLLING PLACE,50,20,24
AVOCADO HEIGHTS,0520010A,136,123,N,0,VBM PORTION,44,23,16
AVOCADO HEIGHTS,0520010A,136,123,N,757,TOTAL,94,43,40
AVOCADO HEIGHTS,0520012A,137,123,N,484,POLLING PLACE,48,39,6
AVOCADO HEIGHTS,0520012A,137,123,N,0,VBM PORTION,30,21,6
AVOCADO HEIGHTS,0520012A,137,123,N,484,TOTAL,78,60,12
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,POLLING PLACE,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,VBM PORTION,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,TOTAL,0,0,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,POLLING PLACE,21,10,10
AVOCADO HEIGHTS,0520017A,138,123,N,0,VBM PORTION,19,11,5
AVOCADO HEIGHTS,0520017A,138,123,N,582,TOTAL,40,21,15
AZUSA,0550001A,139,66,N,624,POLLING PLACE,26,8,10
AZUSA,0550001A,139,66,N,0,VBM PORTION,22,14,8
AZUSA,0550001A,139,66,N,624,TOTAL,48,22,18
AZUSA,0550002A,140,66,N,790,POLLING PLACE,56,29,17
AZUSA,0550002A,140,66,N,0,VBM PORTION,32,15,10
AZUSA,0550002A,140,66,N,790,TOTAL,88,44,27
AZUSA,0550008A,141,66,N,1080,POLLING PLACE,95,47,38
AZUSA,0550008A,141,66,N,0,VBM PORTION,52,31,14
AZUSA,0550008A,141,66,N,1080,TOTAL,147,78,52
AZUSA,0550009A,142,66,N,1205,POLLING PLACE,88,49,29
AZUSA,0550009A,142,66,N,0,VBM PORTION,58,31,12
AZUSA,0550009A,142,66,N,1205,TOTAL,146,80,41
AZUSA,0550010B,143,66,N,818,POLLING PLACE,27,19,4
AZUSA,0550010B,143,66,N,0,VBM PORTION,25,11,10
AZUSA,0550010B,143,66,N,818,TOTAL,52,30,14
AZUSA,0550011A,144,66,N,796,POLLING PLACE,57,32,21
AZUSA,0550011A,144,66,N,0,VBM PORTION,99,52,38
AZUSA,0550011A,144,66,N,796,TOTAL,156,84,59
AZUSA,0550012A,145,66,N,630,POLLING PLACE,35,18,10
AZUSA,0550012A,145,66,N,0,VBM PORTION,16,9,7
AZUSA,0550012A,145,66,N,630,TOTAL,51,27,17
AZUSA,0550012B,146,66,N,939,POLLING PLACE,82,50,19
AZUSA,0550012B,146,66,N,0,VBM PORTION,45,24,18
AZUSA,0550012B,146,66,N,939,TOTAL,127,74,37
AZUSA,0550023F,147,66,N,451,POLLING PLACE,24,14,8
AZUSA,0550023F,147,66,N,0,VBM PORTION,31,17,11
AZUSA,0550023F,147,66,N,451,TOTAL,55,31,19
AZUSA,0550025A,148,66,N,1185,POLLING PLACE,77,43,22
AZUSA,0550025A,148,66,N,0,VBM PORTION,59,36,12
AZUSA,0550025A,148,66,N,1185,TOTAL,136,79,34
AZUSA,0550025B,149,66,N,510,POLLING PLACE,25,11,9
AZUSA,0550025B,149,66,N,0,VBM PORTION,24,16,5
AZUSA,0550025B,149,66,N,510,TOTAL,49,27,14
AZUSA,0550073A,150,66,N,884,POLLING PLACE,63,33,18
AZUSA,0550073A,150,66,N,0,VBM PORTION,67,31,26
AZUSA,0550073A,150,66,N,884,TOTAL,130,64,44
AZUSA,0550074A,151,66,N,1181,POLLING PLACE,75,41,22
AZUSA,0550074A,151,66,N,0,VBM PORTION,73,32,22
AZUSA,0550074A,151,66,N,1181,TOTAL,148,73,44
AZUSA,0550076A,152,66,N,673,POLLING PLACE,42,25,12
AZUSA,0550076A,152,66,N,0,VBM PORTION,28,19,4
AZUSA,0550076A,152,66,N,673,TOTAL,70,44,16
AZUSA,0550078A,153,66,N,1268,POLLING PLACE,77,47,19
AZUSA,0550078A,153,66,N,0,VBM PORTION,54,32,16
AZUSA,0550078A,153,66,N,1268,TOTAL,131,79,35
AZUSA,0550079A,154,66,N,852,POLLING PLACE,60,44,13
AZUSA,0550079A,154,66,N,0,VBM PORTION,137,72,34
AZUSA,0550079A,154,66,N,852,TOTAL,197,116,47
AZUSA,0550080A,155,66,N,1246,POLLING PLACE,116,57,40
AZUSA,0550080A,155,66,N,0,VBM PORTION,93,41,36
AZUSA,0550080A,155,66,N,1246,TOTAL,209,98,76
AZUSA,0550081A,156,66,N,793,POLLING PLACE,60,27,27
AZUSA,0550081A,156,66,N,0,VBM PORTION,88,52,25
AZUSA,0550081A,156,66,N,793,TOTAL,148,79,52
AZUSA,0550084B,157,66,N,927,POLLING PLACE,75,39,25
AZUSA,0550084B,157,66,N,0,VBM PORTION,72,40,24
AZUSA,0550084B,157,66,N,927,TOTAL,147,79,49
AZUSA,0550085A,158,66,N,959,POLLING PLACE,73,42,26
AZUSA,0550085A,158,66,N,0,VBM PORTION,78,44,21
AZUSA,0550085A,158,66,N,959,TOTAL,151,86,47
AZUSA,0550086A,159,66,N,631,POLLING PLACE,75,28,27
AZUSA,0550086A,159,66,N,0,VBM PORTION,46,25,16
AZUSA,0550086A,159,66,N,631,TOTAL,121,53,43
BALDWIN PARK,0600001A,160,66,N,1066,POLLING PLACE,53,33,14
BALDWIN PARK,0600001A,160,66,N,0,VBM PORTION,35,12,15
BALDWIN PARK,0600001A,160,66,N,1066,TOTAL,88,45,29
BALDWIN PARK,0600002A,161,66,N,1150,POLLING PLACE,52,33,8
BALDWIN PARK,0600002A,161,66,N,0,VBM PORTION,50,34,14
BALDWIN PARK,0600002A,161,66,N,1150,TOTAL,102,67,22
BALDWIN PARK,0600006A,162,66,N,1109,POLLING PLACE,76,44,16
BALDWIN PARK,0600006A,162,66,N,0,VBM PORTION,42,26,10
BALDWIN PARK,0600006A,162,66,N,1109,TOTAL,118,70,26
BALDWIN PARK,0600007A,163,66,N,904,POLLING PLACE,49,33,10
BALDWIN PARK,0600007A,163,66,N,0,VBM PORTION,45,25,11
BALDWIN PARK,0600007A,163,66,N,904,TOTAL,94,58,21
BALDWIN PARK,0600008A,164,66,N,1061,POLLING PLACE,84,42,33
BALDWIN PARK,0600008A,164,66,N,0,VBM PORTION,54,29,15
BALDWIN PARK,0600008A,164,66,N,1061,TOTAL,138,71,48
BALDWIN PARK,0600009A,165,66,N,1176,POLLING PLACE,57,37,14
BALDWIN PARK,0600009A,165,66,N,0,VBM PORTION,43,27,10
BALDWIN PARK,0600009A,165,66,N,1176,TOTAL,100,64,24
BALDWIN PARK,0600010A,166,66,N,1008,POLLING PLACE,75,48,17
BALDWIN PARK,0600010A,166,66,N,0,VBM PORTION,56,31,18
BALDWIN PARK,0600010A,166,66,N,1008,TOTAL,131,79,35
BALDWIN PARK,0600012A,167,66,N,1214,POLLING PLACE,60,29,22
BALDWIN PARK,0600012A,167,66,N,0,VBM PORTION,52,35,11
BALDWIN PARK,0600012A,167,66,N,1214,TOTAL,112,64,33
BALDWIN PARK,0600013A,168,66,N,1224,POLLING PLACE,76,46,20
BALDWIN PARK,0600013A,168,66,N,0,VBM PORTION,75,50,16
BALDWIN PARK,0600013A,168,66,N,1224,TOTAL,151,96,36
BALDWIN PARK,0600014A,169,66,N,1227,POLLING PLACE,78,50,20
BALDWIN PARK,0600014A,169,66,N,0,VBM PORTION,72,49,15
BALDWIN PARK,0600014A,169,66,N,1227,TOTAL,150,99,35
BALDWIN PARK,0600016A,170,66,N,1135,POLLING PLACE,61,30,20
BALDWIN PARK,0600016A,170,66,N,0,VBM PORTION,67,37,19
BALDWIN PARK,0600016A,170,66,N,1135,TOTAL,128,67,39
BALDWIN PARK,0600017A,171,66,N,505,POLLING PLACE,29,13,10
BALDWIN PARK,0600017A,171,66,N,0,VBM PORTION,31,17,7
BALDWIN PARK,0600017A,171,66,N,505,TOTAL,60,30,17
BALDWIN PARK,0600019A,172,66,N,1233,POLLING PLACE,81,52,23
BALDWIN PARK,0600019A,172,66,N,0,VBM PORTION,60,35,14
BALDWIN PARK,0600019A,172,66,N,1233,TOTAL,141,87,37
BALDWIN PARK,0600020A,173,66,N,1200,POLLING PLACE,67,38,19
BALDWIN PARK,0600020A,173,66,N,0,VBM PORTION,45,26,11
BALDWIN PARK,0600020A,173,66,N,1200,TOTAL,112,64,30
BALDWIN PARK,0600021B,174,66,N,841,POLLING PLACE,34,23,11
BALDWIN PARK,0600021B,174,66,N,0,VBM PORTION,36,20,6
BALDWIN PARK,0600021B,174,66,N,841,TOTAL,70,43,17
BALDWIN PARK,0600024E,175,66,N,1235,POLLING PLACE,59,36,18
BALDWIN PARK,0600024E,175,66,N,0,VBM PORTION,80,42,28
BALDWIN PARK,0600024E,175,66,N,1235,TOTAL,139,78,46
BALDWIN PARK,0600025A,176,66,N,750,POLLING PLACE,36,18,13
BALDWIN PARK,0600025A,176,66,N,0,VBM PORTION,26,11,13
BALDWIN PARK,0600025A,176,66,N,750,TOTAL,62,29,26
BALDWIN PARK,0600026A,177,66,N,964,POLLING PLACE,60,31,18
BALDWIN PARK,0600026A,177,66,N,0,VBM PORTION,37,15,15
BALDWIN PARK,0600026A,177,66,N,964,TOTAL,97,46,33
BALDWIN PARK,0600027A,178,66,N,1197,POLLING PLACE,75,43,22
BALDWIN PARK,0600027A,178,66,N,0,VBM PORTION,58,38,10
BALDWIN PARK,0600027A,178,66,N,1197,TOTAL,133,81,32
BALDWIN PARK,0600028A,179,66,N,998,POLLING PLACE,53,36,10
BALDWIN PARK,0600028A,179,66,N,0,VBM PORTION,42,22,14
BALDWIN PARK,0600028A,179,66,N,998,TOTAL,95,58,24
BALDWIN PARK,0600029A,180,66,N,1143,POLLING PLACE,51,28,15
BALDWIN PARK,0600029A,180,66,N,0,VBM PORTION,43,22,9
BALDWIN PARK,0600029A,180,66,N,1143,TOTAL,94,50,24
BALDWIN PARK,0600030A,181,66,N,784,POLLING PLACE,49,33,8
BALDWIN PARK,0600030A,181,66,N,0,VBM PORTION,42,19,14
BALDWIN PARK,0600030A,181,66,N,784,TOTAL,91,52,22
BALDWIN PARK,0600034A,182,66,N,1028,POLLING PLACE,41,25,11
BALDWIN PARK,0600034A,182,66,N,0,VBM PORTION,31,22,5
BALDWIN PARK,0600034A,182,66,N,1028,TOTAL,72,47,16
BALDWIN PARK,0600035A,183,66,N,1131,POLLING PLACE,73,47,18
BALDWIN PARK,0600035A,183,66,N,0,VBM PORTION,42,24,14
BALDWIN PARK,0600035A,183,66,N,1131,TOTAL,115,71,32
BALDWIN PARK,0600036A,184,66,N,962,POLLING PLACE,60,40,17
BALDWIN PARK,0600036A,184,66,N,0,VBM PORTION,56,28,18
BALDWIN PARK,0600036A,184,66,N,962,TOTAL,116,68,35
BALDWIN PARK,0600037A,185,66,N,1173,POLLING PLACE,66,41,18
BALDWIN PARK,0600037A,185,66,N,0,VBM PORTION,50,23,16
BALDWIN PARK,0600037A,185,66,N,1173,TOTAL,116,64,34
BALDWIN PARK,0600041B,186,66,N,1028,POLLING PLACE,59,35,14
BALDWIN PARK,0600041B,186,66,N,0,VBM PORTION,44,24,13
BALDWIN PARK,0600041B,186,66,N,1028,TOTAL,103,59,27
BALDWIN PARK,0600052B,187,66,N,1072,POLLING PLACE,70,40,22
BALDWIN PARK,0600052B,187,66,N,0,VBM PORTION,21,9,9
BALDWIN PARK,0600052B,187,66,N,1072,TOTAL,91,49,31
BASSETT,0670005A,188,66,N,784,POLLING PLACE,53,30,14
BASSETT,0670005A,188,66,N,0,VBM PORTION,33,22,9
BASSETT,0670005A,188,66,N,784,TOTAL,86,52,23
BASSETT,0670006A,189,66,N,1076,POLLING PLACE,45,32,8
BASSETT,0670006A,189,66,N,0,VBM PORTION,41,24,10
BASSETT,0670006A,189,66,N,1076,TOTAL,86,56,18
BASSETT,0670010A,190,66,N,751,POLLING PLACE,41,23,14
BASSETT,0670010A,190,66,N,0,VBM PORTION,34,23,8
BASSETT,0670010A,190,66,N,751,TOTAL,75,46,22
BASSETT,0670141A,191,66,N,1152,POLLING PLACE,82,44,30
BASSETT,0670141A,191,66,N,0,VBM PORTION,42,19,19
BASSETT,0670141A,191,66,N,1152,TOTAL,124,63,49
BASSETT,0670142A,192,66,N,626,POLLING PLACE,42,25,13
BASSETT,0670142A,192,66,N,0,VBM PORTION,28,21,5
BASSETT,0670142A,192,66,N,626,TOTAL,70,46,18
BASSETT,0670143A,193,66,N,1026,POLLING PLACE,95,58,28
BASSETT,0670143A,193,66,N,0,VBM PORTION,40,19,13
BASSETT,0670143A,193,66,N,1026,TOTAL,135,77,41
BASSETT,0670144A,194,66,N,991,POLLING PLACE,80,58,13
BASSETT,0670144A,194,66,N,0,VBM PORTION,49,27,14
BASSETT,0670144A,194,66,N,991,TOTAL,129,85,27
BELL,0700001A,195,164,N,1018,POLLING PLACE,63,39,14
BELL,0700001A,195,164,N,0,VBM PORTION,30,19,8
BELL,0700001A,195,164,N,1018,TOTAL,93,58,22
BELL,0700002A,196,164,N,1028,POLLING PLACE,56,38,12
BELL,0700002A,196,164,N,0,VBM PORTION,21,13,7
BELL,0700002A,196,164,N,1028,TOTAL,77,51,19
BELL,0700005A,197,164,N,1201,POLLING PLACE,50,28,14
BELL,0700005A,197,164,N,0,VBM PORTION,42,22,17
BELL,0700005A,197,164,N,1201,TOTAL,92,50,31
BELL,0700007B,198,164,N,1209,POLLING PLACE,77,45,21
BELL,0700007B,198,164,N,0,VBM PORTION,44,25,14
BELL,0700007B,198,164,N,1209,TOTAL,121,70,35
BELL,0700008A,199,164,N,1154,POLLING PLACE,70,40,21
BELL,0700008A,199,164,N,0,VBM PORTION,27,12,14
BELL,0700008A,199,164,N,1154,TOTAL,97,52,35
BELL,0700010A,200,164,N,1237,POLLING PLACE,71,48,12
BELL,0700010A,200,164,N,0,VBM PORTION,42,22,15
BELL,0700010A,200,164,N,1237,TOTAL,113,70,27
BELL,0700011A,201,164,N,1221,POLLING PLACE,59,42,14
BELL,0700011A,201,164,N,0,VBM PORTION,41,17,17
BELL,0700011A,201,164,N,1221,TOTAL,100,59,31
BELL,0700013A,202,164,N,1063,POLLING PLACE,62,34,17
BELL,0700013A,202,164,N,0,VBM PORTION,52,26,13
BELL,0700013A,202,164,N,1063,TOTAL,114,60,30
BELL,0700017A,203,164,N,946,POLLING PLACE,46,27,9
BELL,0700017A,203,164,N,0,VBM PORTION,20,9,5
BELL,0700017A,203,164,N,946,TOTAL,66,36,14
BELL,0700018A,204,164,N,1098,POLLING PLACE,64,31,21
BELL,0700018A,204,164,N,0,VBM PORTION,28,7,16
BELL,0700018A,204,164,N,1098,TOTAL,92,38,37
BELLFLOWER,0750006A,205,139,N,881,POLLING PLACE,32,16,9
BELLFLOWER,0750006A,205,139,N,0,VBM PORTION,66,37,23
BELLFLOWER,0750006A,205,139,N,881,TOTAL,98,53,32
BELLFLOWER,0750009A,206,139,N,1116,POLLING PLACE,62,47,10
BELLFLOWER,0750009A,206,139,N,0,VBM PORTION,66,34,28
BELLFLOWER,0750009A,206,139,N,1116,TOTAL,128,81,38
BELLFLOWER,0750010A,207,139,N,1076,POLLING PLACE,55,39,11
BELLFLOWER,0750010A,207,139,N,0,VBM PORTION,36,21,9
BELLFLOWER,0750010A,207,139,N,1076,TOTAL,91,60,20
BELLFLOWER,0750011A,208,139,N,1082,POLLING PLACE,97,52,30
BELLFLOWER,0750011A,208,139,N,0,VBM PORTION,63,22,28
BELLFLOWER,0750011A,208,139,N,1082,TOTAL,160,74,58
BELLFLOWER,0750012A,209,137,N,603,POLLING PLACE,25,19,4
BELLFLOWER,0750012A,209,137,N,0,VBM PORTION,27,17,6
BELLFLOWER,0750012A,209,137,N,603,TOTAL,52,36,10
BELLFLOWER,0750012D,210,137,N,942,POLLING PLACE,26,18,6
BELLFLOWER,0750012D,210,137,N,0,VBM PORTION,20,7,8
BELLFLOWER,0750012D,210,137,N,942,TOTAL,46,25,14
BELLFLOWER,0750014A,211,139,N,1050,POLLING PLACE,61,35,18
BELLFLOWER,0750014A,211,139,N,0,VBM PORTION,51,26,15
BELLFLOWER,0750014A,211,139,N,1050,TOTAL,112,61,33
BELLFLOWER,0750016A,212,139,N,1224,POLLING PLACE,63,38,20
BELLFLOWER,0750016A,212,139,N,0,VBM PORTION,77,33,32
BELLFLOWER,0750016A,212,139,N,1224,TOTAL,140,71,52
BELLFLOWER,0750017B,213,139,N,1266,POLLING PLACE,41,24,11
BELLFLOWER,0750017B,213,139,N,0,VBM PORTION,43,23,16
BELLFLOWER,0750017B,213,139,N,1266,TOTAL,84,47,27
BELLFLOWER,0750019A,214,139,N,1161,POLLING PLACE,65,43,16
BELLFLOWER,0750019A,214,139,N,0,VBM PORTION,65,40,10
BELLFLOWER,0750019A,214,139,N,1161,TOTAL,130,83,26
BELLFLOWER,0750021A,215,139,N,856,POLLING PLACE,59,30,17
BELLFLOWER,0750021A,215,139,N,0,VBM PORTION,59,29,22
BELLFLOWER,0750021A,215,139,N,856,TOTAL,118,59,39
BELLFLOWER,0750022A,216,137,N,1054,POLLING PLACE,103,47,50
BELLFLOWER,0750022A,216,137,N,0,VBM PORTION,84,49,21
BELLFLOWER,0750022A,216,137,N,1054,TOTAL,187,96,71
BELLFLOWER,0750024A,217,139,N,1096,POLLING PLACE,64,29,30
BELLFLOWER,0750024A,217,139,N,0,VBM PORTION,59,33,16
BELLFLOWER,0750024A,217,139,N,1096,TOTAL,123,62,46
BELLFLOWER,0750025A,218,139,N,607,POLLING PLACE,37,21,16
BELLFLOWER,0750025A,218,139,N,0,VBM PORTION,60,35,14
BELLFLOWER,0750025A,218,139,N,607,TOTAL,97,56,30
BELLFLOWER,0750027A,219,137,N,1088,POLLING PLACE,70,44,21
BELLFLOWER,0750027A,219,137,N,0,VBM PORTION,72,36,23
BELLFLOWER,0750027A,219,137,N,1088,TOTAL,142,80,44
BELLFLOWER,0750028A,220,139,N,1236,POLLING PLACE,81,54,23
BELLFLOWER,0750028A,220,139,N,0,VBM PORTION,70,28,29
BELLFLOWER,0750028A,220,139,N,1236,TOTAL,151,82,52
BELLFLOWER,0750029C,221,137,N,857,POLLING PLACE,46,32,12
BELLFLOWER,0750029C,221,137,N,0,VBM PORTION,44,21,17
BELLFLOWER,0750029C,221,137,N,857,TOTAL,90,53,29
BELLFLOWER,0750030A,222,137,N,1124,POLLING PLACE,84,41,32
BELLFLOWER,0750030A,222,137,N,0,VBM PORTION,66,32,25
BELLFLOWER,0750030A,222,137,N,1124,TOTAL,150,73,57
BELLFLOWER,0750031C,223,137,N,958,POLLING PLACE,53,29,20
BELLFLOWER,0750031C,223,137,N,0,VBM PORTION,56,34,15
BELLFLOWER,0750031C,223,137,N,958,TOTAL,109,63,35
BELLFLOWER,0750032A,224,137,N,873,POLLING PLACE,48,33,12
BELLFLOWER,0750032A,224,137,N,0,VBM PORTION,28,16,10
BELLFLOWER,0750032A,224,137,N,873,TOTAL,76,49,22
BELLFLOWER,0750032C,225,137,N,742,POLLING PLACE,33,24,7
BELLFLOWER,0750032C,225,137,N,0,VBM PORTION,36,22,12
BELLFLOWER,0750032C,225,137,N,742,TOTAL,69,46,19
BELLFLOWER,0750033A,226,137,N,997,POLLING PLACE,76,41,25
BELLFLOWER,0750033A,226,137,N,0,VBM PORTION,54,27,17
BELLFLOWER,0750033A,226,137,N,997,TOTAL,130,68,42
BELLFLOWER,0750034A,227,137,N,934,POLLING PLACE,71,43,26
BELLFLOWER,0750034A,227,137,N,0,VBM PORTION,75,44,16
BELLFLOWER,0750034A,227,137,N,934,TOTAL,146,87,42
BELLFLOWER,0750035A,228,137,N,921,POLLING PLACE,51,34,10
BELLFLOWER,0750035A,228,137,N,0,VBM PORTION,76,45,16
BELLFLOWER,0750035A,228,137,N,921,TOTAL,127,79,26
BELLFLOWER,0750036A,229,137,N,1025,POLLING PLACE,36,26,7
BELLFLOWER,0750036A,229,137,N,0,VBM PORTION,32,16,10
BELLFLOWER,0750036A,229,137,N,1025,TOTAL,68,42,17
BELLFLOWER,0750037B,230,139,N,597,POLLING PLACE,44,21,18
BELLFLOWER,0750037B,230,139,N,0,VBM PORTION,31,14,15
BELLFLOWER,0750037B,230,139,N,597,TOTAL,75,35,33
BELLFLOWER,0750040A,231,137,N,1078,POLLING PLACE,54,34,14
BELLFLOWER,0750040A,231,137,N,0,VBM PORTION,37,19,9
BELLFLOWER,0750040A,231,137,N,1078,TOTAL,91,53,23
BELLFLOWER,0750040D,232,137,N,906,POLLING PLACE,49,29,12
BELLFLOWER,0750040D,232,137,N,0,VBM PORTION,28,12,6
BELLFLOWER,0750040D,232,137,N,906,TOTAL,77,41,18
BELLFLOWER,0750041A,233,137,N,1058,POLLING PLACE,86,52,26
BELLFLOWER,0750041A,233,137,N,0,VBM PORTION,73,39,25
BELLFLOWER,0750041A,233,137,N,1058,TOTAL,159,91,51
BELLFLOWER,0750042A,234,139,N,1215,POLLING PLACE,84,42,29
BELLFLOWER,0750042A,234,139,N,0,VBM PORTION,61,29,20
BELLFLOWER,0750042A,234,139,N,1215,TOTAL,145,71,49
BELLFLOWER,0750043A,235,137,N,764,POLLING PLACE,91,46,39
BELLFLOWER,0750043A,235,137,N,0,VBM PORTION,71,34,26
BELLFLOWER,0750043A,235,137,N,764,TOTAL,162,80,65
BELLFLOWER,0750044A,236,139,N,984,POLLING PLACE,74,41,23
BELLFLOWER,0750044A,236,139,N,0,VBM PORTION,55,26,23
BELLFLOWER,0750044A,236,139,N,984,TOTAL,129,67,46
BELLFLOWER,0750045A,237,139,N,739,POLLING PLACE,58,30,24
BELLFLOWER,0750045A,237,139,N,0,VBM PORTION,42,19,19
BELLFLOWER,0750045A,237,139,N,739,TOTAL,100,49,43
BELLFLOWER,0750048A,238,137,N,1060,POLLING PLACE,86,52,22
BELLFLOWER,0750048A,238,137,N,0,VBM PORTION,80,53,19
BELLFLOWER,0750048A,238,137,N,1060,TOTAL,166,105,41
BELLFLOWER,0750054B,239,137,N,1194,POLLING PLACE,34,24,4
BELLFLOWER,0750054B,239,137,N,0,VBM PORTION,55,34,13
BELLFLOWER,0750054B,239,137,N,1194,TOTAL,89,58,17
BELL GARDENS,0800001A,240,136,N,1120,POLLING PLACE,43,21,15
BELL GARDENS,0800001A,240,136,N,0,VBM PORTION,28,16,12
BELL GARDENS,0800001A,240,136,N,1120,TOTAL,71,37,27
BELL GARDENS,0800002A,241,136,N,1022,POLLING PLACE,47,28,14
BELL GARDENS,0800002A,241,136,N,0,VBM PORTION,21,14,4
BELL GARDENS,0800002A,241,136,N,1022,TOTAL,68,42,18
BELL GARDENS,0800003A,242,136,N,1038,POLLING PLACE,44,33,6
BELL GARDENS,0800003A,242,136,N,0,VBM PORTION,25,11,12
BELL GARDENS,0800003A,242,136,N,1038,TOTAL,69,44,18
BELL GARDENS,0800004A,243,136,N,1210,POLLING PLACE,44,26,11
BELL GARDENS,0800004A,243,136,N,0,VBM PORTION,25,16,4
BELL GARDENS,0800004A,243,136,N,1210,TOTAL,69,42,15
BELL GARDENS,0800005A,244,136,N,1133,POLLING PLACE,34,12,10
BELL GARDENS,0800005A,244,136,N,0,VBM PORTION,23,10,9
BELL GARDENS,0800005A,244,136,N,1133,TOTAL,57,22,19
BELL GARDENS,0800006A,245,136,N,970,POLLING PLACE,49,22,19
BELL GARDENS,0800006A,245,136,N,0,VBM PORTION,24,19,3
BELL GARDENS,0800006A,245,136,N,970,TOTAL,73,41,22
