LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,HELEN KIM,ALISON M ESTRADA
ARTESIA,0400002A,116,137,N,1182,TOTAL,215,79,94
ARTESIA,0400004A,117,137,N,1004,POLLING PLACE,89,30,31
ARTESIA,0400004A,117,137,N,0,VBM PORTION,66,27,28
ARTESIA,0400004A,117,137,N,1004,TOTAL,155,57,59
ARTESIA,0400006A,118,137,N,1042,POLLING PLACE,77,21,38
ARTESIA,0400006A,118,137,N,0,VBM PORTION,66,28,24
ARTESIA,0400006A,118,137,N,1042,TOTAL,143,49,62
ARTESIA,0400007A,119,137,N,1049,POLLING PLACE,85,30,35
ARTESIA,0400007A,119,137,N,0,VBM PORTION,95,37,29
ARTESIA,0400007A,119,137,N,1049,TOTAL,180,67,64
ARTESIA,0400008A,120,137,N,1154,POLLING PLACE,81,24,35
ARTESIA,0400008A,120,137,N,0,VBM PORTION,102,24,55
ARTESIA,0400008A,120,137,N,1154,TOTAL,183,48,90
ARTESIA,0400010C,121,137,N,1140,POLLING PLACE,59,29,15
ARTESIA,0400010C,121,137,N,0,VBM PORTION,99,34,45
ARTESIA,0400010C,121,137,N,1140,TOTAL,158,63,60
ATHENS,0450001A,122,178,N,1221,POLLING PLACE,64,22,33
ATHENS,0450001A,122,178,N,0,VBM PORTION,60,23,28
ATHENS,0450001A,122,178,N,1221,TOTAL,124,45,61
ATHENS,0450002B,123,178,N,1263,POLLING PLACE,107,27,57
ATHENS,0450002B,123,178,N,0,VBM PORTION,53,14,30
ATHENS,0450002B,123,178,N,1263,TOTAL,160,41,87
ATHENS,0450004A,124,178,N,1271,POLLING PLACE,85,24,50
ATHENS,0450004A,124,178,N,0,VBM PORTION,65,17,34
ATHENS,0450004A,124,178,N,1271,TOTAL,150,41,84
ATHENS,0450007A,125,178,N,1111,POLLING PLACE,104,43,48
ATHENS,0450007A,125,178,N,0,VBM PORTION,58,20,29
ATHENS,0450007A,125,178,N,1111,TOTAL,162,63,77
ATHENS,0450008A,126,178,N,600,POLLING PLACE,69,20,41
ATHENS,0450008A,126,178,N,0,VBM PORTION,25,11,11
ATHENS,0450008A,126,178,N,600,TOTAL,94,31,52
AVALON,0500001A,127,187,N,496,POLLING PLACE,63,17,28
AVALON,0500001A,127,187,N,0,VBM PORTION,55,8,22
AVALON,0500001A,127,187,N,496,TOTAL,118,25,50
AVALON,0500003A,128,187,N,1234,POLLING PLACE,127,35,55
AVALON,0500003A,128,187,N,0,VBM PORTION,129,39,57
AVALON,0500003A,128,187,N,1234,TOTAL,256,74,112
AVOCADO HEIGHTS,0520001A,129,123,N,1083,POLLING PLACE,80,27,43
AVOCADO HEIGHTS,0520001A,129,123,N,0,VBM PORTION,75,19,40
AVOCADO HEIGHTS,0520001A,129,123,N,1083,TOTAL,155,46,83
AVOCADO HEIGHTS,0520002A,130,123,N,709,POLLING PLACE,51,10,36
AVOCADO HEIGHTS,0520002A,130,123,N,0,VBM PORTION,20,9,8
AVOCADO HEIGHTS,0520002A,130,123,N,709,TOTAL,71,19,44
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,POLLING PLACE,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,VBM PORTION,0,0,0
AVOCADO HEIGHTS,0520003A,6015,126,Y,0,TOTAL,0,0,0
AVOCADO HEIGHTS,0520004A,131,124,N,784,POLLING PLACE,97,23,57
AVOCADO HEIGHTS,0520004A,131,124,N,0,VBM PORTION,70,18,37
AVOCADO HEIGHTS,0520004A,131,124,N,784,TOTAL,167,41,94
AVOCADO HEIGHTS,0520005B,132,123,N,788,POLLING PLACE,55,19,29
AVOCADO HEIGHTS,0520005B,132,123,N,0,VBM PORTION,25,13,9
AVOCADO HEIGHTS,0520005B,132,123,N,788,TOTAL,80,32,38
AVOCADO HEIGHTS,0520007A,133,124,N,525,POLLING PLACE,19,4,12
AVOCADO HEIGHTS,0520007A,133,124,N,0,VBM PORTION,19,7,7
AVOCADO HEIGHTS,0520007A,133,124,N,525,TOTAL,38,11,19
AVOCADO HEIGHTS,0520008A,134,123,N,866,POLLING PLACE,67,10,36
AVOCADO HEIGHTS,0520008A,134,123,N,0,VBM PORTION,30,8,19
AVOCADO HEIGHTS,0520008A,134,123,N,866,TOTAL,97,18,55
AVOCADO HEIGHTS,0520009A,135,123,N,759,POLLING PLACE,63,22,27
AVOCADO HEIGHTS,0520009A,135,123,N,0,VBM PORTION,55,16,29
AVOCADO HEIGHTS,0520009A,135,123,N,759,TOTAL,118,38,56
AVOCADO HEIGHTS,0520010A,136,123,N,757,POLLING PLACE,50,11,29
AVOCADO HEIGHTS,0520010A,136,123,N,0,VBM PORTION,44,7,33
AVOCADO HEIGHTS,0520010A,136,123,N,757,TOTAL,94,18,62
AVOCADO HEIGHTS,0520012A,137,123,N,484,POLLING PLACE,48,8,28
AVOCADO HEIGHTS,0520012A,137,123,N,0,VBM PORTION,30,6,20
AVOCADO HEIGHTS,0520012A,137,123,N,484,TOTAL,78,14,48
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,POLLING PLACE,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,VBM PORTION,0,0,0
AVOCADO HEIGHTS,0520016A,6016,123,Y,0,TOTAL,0,0,0
AVOCADO HEIGHTS,0520017A,138,123,N,582,POLLING PLACE,21,5,13
AVOCADO HEIGHTS,0520017A,138,123,N,0,VBM PORTION,19,6,6
AVOCADO HEIGHTS,0520017A,138,123,N,582,TOTAL,40,11,19
AZUSA,0550001A,139,66,N,624,POLLING PLACE,26,10,13
AZUSA,0550001A,139,66,N,0,VBM PORTION,22,8,8
AZUSA,0550001A,139,66,N,624,TOTAL,48,18,21
AZUSA,0550002A,140,66,N,790,POLLING PLACE,56,20,23
AZUSA,0550002A,140,66,N,0,VBM PORTION,32,16,11
AZUSA,0550002A,140,66,N,790,TOTAL,88,36,34
AZUSA,0550008A,141,66,N,1080,POLLING PLACE,95,27,49
AZUSA,0550008A,141,66,N,0,VBM PORTION,52,26,20
AZUSA,0550008A,141,66,N,1080,TOTAL,147,53,69
AZUSA,0550009A,142,66,N,1205,POLLING PLACE,88,27,48
AZUSA,0550009A,142,66,N,0,VBM PORTION,58,17,30
AZUSA,0550009A,142,66,N,1205,TOTAL,146,44,78
AZUSA,0550010B,143,66,N,818,POLLING PLACE,27,11,12
AZUSA,0550010B,143,66,N,0,VBM PORTION,25,9,13
AZUSA,0550010B,143,66,N,818,TOTAL,52,20,25
AZUSA,0550011A,144,66,N,796,POLLING PLACE,57,19,25
AZUSA,0550011A,144,66,N,0,VBM PORTION,99,30,51
AZUSA,0550011A,144,66,N,796,TOTAL,156,49,76
AZUSA,0550012A,145,66,N,630,POLLING PLACE,35,13,14
AZUSA,0550012A,145,66,N,0,VBM PORTION,16,7,8
AZUSA,0550012A,145,66,N,630,TOTAL,51,20,22
AZUSA,0550012B,146,66,N,939,POLLING PLACE,82,27,40
AZUSA,0550012B,146,66,N,0,VBM PORTION,45,19,19
AZUSA,0550012B,146,66,N,939,TOTAL,127,46,59
AZUSA,0550023F,147,66,N,451,POLLING PLACE,24,5,13
AZUSA,0550023F,147,66,N,0,VBM PORTION,31,18,9
AZUSA,0550023F,147,66,N,451,TOTAL,55,23,22
AZUSA,0550025A,148,66,N,1185,POLLING PLACE,77,37,29
AZUSA,0550025A,148,66,N,0,VBM PORTION,59,17,32
AZUSA,0550025A,148,66,N,1185,TOTAL,136,54,61
AZUSA,0550025B,149,66,N,510,POLLING PLACE,25,6,12
AZUSA,0550025B,149,66,N,0,VBM PORTION,24,5,15
AZUSA,0550025B,149,66,N,510,TOTAL,49,11,27
AZUSA,0550073A,150,66,N,884,POLLING PLACE,63,16,33
AZUSA,0550073A,150,66,N,0,VBM PORTION,67,12,42
AZUSA,0550073A,150,66,N,884,TOTAL,130,28,75
AZUSA,0550074A,151,66,N,1181,POLLING PLACE,75,12,46
AZUSA,0550074A,151,66,N,0,VBM PORTION,73,26,26
AZUSA,0550074A,151,66,N,1181,TOTAL,148,38,72
AZUSA,0550076A,152,66,N,673,POLLING PLACE,42,11,21
AZUSA,0550076A,152,66,N,0,VBM PORTION,28,7,15
AZUSA,0550076A,152,66,N,673,TOTAL,70,18,36
AZUSA,0550078A,153,66,N,1268,POLLING PLACE,77,21,41
AZUSA,0550078A,153,66,N,0,VBM PORTION,54,23,24
AZUSA,0550078A,153,66,N,1268,TOTAL,131,44,65
AZUSA,0550079A,154,66,N,852,POLLING PLACE,60,20,33
AZUSA,0550079A,154,66,N,0,VBM PORTION,137,44,61
AZUSA,0550079A,154,66,N,852,TOTAL,197,64,94
AZUSA,0550080A,155,66,N,1246,POLLING PLACE,116,47,45
AZUSA,0550080A,155,66,N,0,VBM PORTION,93,31,40
AZUSA,0550080A,155,66,N,1246,TOTAL,209,78,85
AZUSA,0550081A,156,66,N,793,POLLING PLACE,60,21,19
AZUSA,0550081A,156,66,N,0,VBM PORTION,88,24,43
AZUSA,0550081A,156,66,N,793,TOTAL,148,45,62
AZUSA,0550084B,157,66,N,927,POLLING PLACE,75,26,27
AZUSA,0550084B,157,66,N,0,VBM PORTION,72,20,38
AZUSA,0550084B,157,66,N,927,TOTAL,147,46,65
AZUSA,0550085A,158,66,N,959,POLLING PLACE,73,36,27
AZUSA,0550085A,158,66,N,0,VBM PORTION,78,24,39
AZUSA,0550085A,158,66,N,959,TOTAL,151,60,66
AZUSA,0550086A,159,66,N,631,POLLING PLACE,75,28,31
AZUSA,0550086A,159,66,N,0,VBM PORTION,46,15,23
AZUSA,0550086A,159,66,N,631,TOTAL,121,43,54
BALDWIN PARK,0600001A,160,66,N,1066,POLLING PLACE,53,18,26
BALDWIN PARK,0600001A,160,66,N,0,VBM PORTION,35,14,18
BALDWIN PARK,0600001A,160,66,N,1066,TOTAL,88,32,44
BALDWIN PARK,0600002A,161,66,N,1150,POLLING PLACE,52,21,19
BALDWIN PARK,0600002A,161,66,N,0,VBM PORTION,50,14,32
BALDWIN PARK,0600002A,161,66,N,1150,TOTAL,102,35,51
BALDWIN PARK,0600006A,162,66,N,1109,POLLING PLACE,76,23,40
BALDWIN PARK,0600006A,162,66,N,0,VBM PORTION,42,12,20
BALDWIN PARK,0600006A,162,66,N,1109,TOTAL,118,35,60
BALDWIN PARK,0600007A,163,66,N,904,POLLING PLACE,49,14,27
BALDWIN PARK,0600007A,163,66,N,0,VBM PORTION,45,23,14
BALDWIN PARK,0600007A,163,66,N,904,TOTAL,94,37,41
BALDWIN PARK,0600008A,164,66,N,1061,POLLING PLACE,84,26,43
BALDWIN PARK,0600008A,164,66,N,0,VBM PORTION,54,18,23
BALDWIN PARK,0600008A,164,66,N,1061,TOTAL,138,44,66
BALDWIN PARK,0600009A,165,66,N,1176,POLLING PLACE,57,21,27
BALDWIN PARK,0600009A,165,66,N,0,VBM PORTION,43,20,19
BALDWIN PARK,0600009A,165,66,N,1176,TOTAL,100,41,46
BALDWIN PARK,0600010A,166,66,N,1008,POLLING PLACE,75,21,34
BALDWIN PARK,0600010A,166,66,N,0,VBM PORTION,56,16,30
BALDWIN PARK,0600010A,166,66,N,1008,TOTAL,131,37,64
BALDWIN PARK,0600012A,167,66,N,1214,POLLING PLACE,60,27,22
BALDWIN PARK,0600012A,167,66,N,0,VBM PORTION,52,24,20
BALDWIN PARK,0600012A,167,66,N,1214,TOTAL,112,51,42
BALDWIN PARK,0600013A,168,66,N,1224,POLLING PLACE,76,26,41
BALDWIN PARK,0600013A,168,66,N,0,VBM PORTION,75,30,37
BALDWIN PARK,0600013A,168,66,N,1224,TOTAL,151,56,78
BALDWIN PARK,0600014A,169,66,N,1227,POLLING PLACE,78,30,40
BALDWIN PARK,0600014A,169,66,N,0,VBM PORTION,72,19,44
BALDWIN PARK,0600014A,169,66,N,1227,TOTAL,150,49,84
BALDWIN PARK,0600016A,170,66,N,1135,POLLING PLACE,61,19,29
BALDWIN PARK,0600016A,170,66,N,0,VBM PORTION,67,28,28
BALDWIN PARK,0600016A,170,66,N,1135,TOTAL,128,47,57
BALDWIN PARK,0600017A,171,66,N,505,POLLING PLACE,29,7,18
BALDWIN PARK,0600017A,171,66,N,0,VBM PORTION,31,18,8
BALDWIN PARK,0600017A,171,66,N,505,TOTAL,60,25,26
BALDWIN PARK,0600019A,172,66,N,1233,POLLING PLACE,81,35,37
BALDWIN PARK,0600019A,172,66,N,0,VBM PORTION,60,23,23
BALDWIN PARK,0600019A,172,66,N,1233,TOTAL,141,58,60
BALDWIN PARK,0600020A,173,66,N,1200,POLLING PLACE,67,22,35
BALDWIN PARK,0600020A,173,66,N,0,VBM PORTION,45,13,25
BALDWIN PARK,0600020A,173,66,N,1200,TOTAL,112,35,60
BALDWIN PARK,0600021B,174,66,N,841,POLLING PLACE,34,15,13
BALDWIN PARK,0600021B,174,66,N,0,VBM PORTION,36,7,18
BALDWIN PARK,0600021B,174,66,N,841,TOTAL,70,22,31
BALDWIN PARK,0600024E,175,66,N,1235,POLLING PLACE,59,26,26
BALDWIN PARK,0600024E,175,66,N,0,VBM PORTION,80,34,38
BALDWIN PARK,0600024E,175,66,N,1235,TOTAL,139,60,64
BALDWIN PARK,0600025A,176,66,N,750,POLLING PLACE,36,15,13
BALDWIN PARK,0600025A,176,66,N,0,VBM PORTION,26,12,11
BALDWIN PARK,0600025A,176,66,N,750,TOTAL,62,27,24
BALDWIN PARK,0600026A,177,66,N,964,POLLING PLACE,60,17,33
BALDWIN PARK,0600026A,177,66,N,0,VBM PORTION,37,14,17
BALDWIN PARK,0600026A,177,66,N,964,TOTAL,97,31,50
BALDWIN PARK,0600027A,178,66,N,1197,POLLING PLACE,75,24,44
BALDWIN PARK,0600027A,178,66,N,0,VBM PORTION,58,25,25
BALDWIN PARK,0600027A,178,66,N,1197,TOTAL,133,49,69
BALDWIN PARK,0600028A,179,66,N,998,POLLING PLACE,53,14,30
BALDWIN PARK,0600028A,179,66,N,0,VBM PORTION,42,10,27
BALDWIN PARK,0600028A,179,66,N,998,TOTAL,95,24,57
BALDWIN PARK,0600029A,180,66,N,1143,POLLING PLACE,51,17,29
BALDWIN PARK,0600029A,180,66,N,0,VBM PORTION,43,17,19
BALDWIN PARK,0600029A,180,66,N,1143,TOTAL,94,34,48
BALDWIN PARK,0600030A,181,66,N,784,POLLING PLACE,49,15,23
BALDWIN PARK,0600030A,181,66,N,0,VBM PORTION,42,19,10
BALDWIN PARK,0600030A,181,66,N,784,TOTAL,91,34,33
BALDWIN PARK,0600034A,182,66,N,1028,POLLING PLACE,41,12,23
BALDWIN PARK,0600034A,182,66,N,0,VBM PORTION,31,6,20
BALDWIN PARK,0600034A,182,66,N,1028,TOTAL,72,18,43
BALDWIN PARK,0600035A,183,66,N,1131,POLLING PLACE,73,22,34
BALDWIN PARK,0600035A,183,66,N,0,VBM PORTION,42,10,30
BALDWIN PARK,0600035A,183,66,N,1131,TOTAL,115,32,64
BALDWIN PARK,0600036A,184,66,N,962,POLLING PLACE,60,28,26
BALDWIN PARK,0600036A,184,66,N,0,VBM PORTION,56,19,26
BALDWIN PARK,0600036A,184,66,N,962,TOTAL,116,47,52
BALDWIN PARK,0600037A,185,66,N,1173,POLLING PLACE,66,19,38
BALDWIN PARK,0600037A,185,66,N,0,VBM PORTION,50,15,30
BALDWIN PARK,0600037A,185,66,N,1173,TOTAL,116,34,68
BALDWIN PARK,0600041B,186,66,N,1028,POLLING PLACE,59,22,16
BALDWIN PARK,0600041B,186,66,N,0,VBM PORTION,44,17,20
BALDWIN PARK,0600041B,186,66,N,1028,TOTAL,103,39,36
BALDWIN PARK,0600052B,187,66,N,1072,POLLING PLACE,70,19,41
BALDWIN PARK,0600052B,187,66,N,0,VBM PORTION,21,5,14
BALDWIN PARK,0600052B,187,66,N,1072,TOTAL,91,24,55
BASSETT,0670005A,188,66,N,784,POLLING PLACE,53,14,29
BASSETT,0670005A,188,66,N,0,VBM PORTION,33,5,28
BASSETT,0670005A,188,66,N,784,TOTAL,86,19,57
BASSETT,0670006A,189,66,N,1076,POLLING PLACE,45,15,21
BASSETT,0670006A,189,66,N,0,VBM PORTION,41,20,14
BASSETT,0670006A,189,66,N,1076,TOTAL,86,35,35
BASSETT,0670010A,190,66,N,751,POLLING PLACE,41,10,22
BASSETT,0670010A,190,66,N,0,VBM PORTION,34,11,18
BASSETT,0670010A,190,66,N,751,TOTAL,75,21,40
BASSETT,0670141A,191,66,N,1152,POLLING PLACE,82,36,33
BASSETT,0670141A,191,66,N,0,VBM PORTION,42,13,21
BASSETT,0670141A,191,66,N,1152,TOTAL,124,49,54
BASSETT,0670142A,192,66,N,626,POLLING PLACE,42,13,19
BASSETT,0670142A,192,66,N,0,VBM PORTION,28,19,7
BASSETT,0670142A,192,66,N,626,TOTAL,70,32,26
BASSETT,0670143A,193,66,N,1026,POLLING PLACE,95,28,52
BASSETT,0670143A,193,66,N,0,VBM PORTION,40,12,16
BASSETT,0670143A,193,66,N,1026,TOTAL,135,40,68
BASSETT,0670144A,194,66,N,991,POLLING PLACE,80,27,42
BASSETT,0670144A,194,66,N,0,VBM PORTION,49,17,22
BASSETT,0670144A,194,66,N,991,TOTAL,129,44,64
BELL,0700001A,195,164,N,1018,POLLING PLACE,63,16,42
BELL,0700001A,195,164,N,0,VBM PORTION,30,7,20
BELL,0700001A,195,164,N,1018,TOTAL,93,23,62
BELL,0700002A,196,164,N,1028,POLLING PLACE,56,20,33
BELL,0700002A,196,164,N,0,VBM PORTION,21,5,12
BELL,0700002A,196,164,N,1028,TOTAL,77,25,45
BELL,0700005A,197,164,N,1201,POLLING PLACE,50,27,19
BELL,0700005A,197,164,N,0,VBM PORTION,42,15,22
BELL,0700005A,197,164,N,1201,TOTAL,92,42,41
BELL,0700007B,198,164,N,1209,POLLING PLACE,77,23,40
BELL,0700007B,198,164,N,0,VBM PORTION,44,9,31
BELL,0700007B,198,164,N,1209,TOTAL,121,32,71
BELL,0700008A,199,164,N,1154,POLLING PLACE,70,17,42
BELL,0700008A,199,164,N,0,VBM PORTION,27,6,17
BELL,0700008A,199,164,N,1154,TOTAL,97,23,59
BELL,0700010A,200,164,N,1237,POLLING PLACE,71,34,27
BELL,0700010A,200,164,N,0,VBM PORTION,42,10,26
BELL,0700010A,200,164,N,1237,TOTAL,113,44,53
BELL,0700011A,201,164,N,1221,POLLING PLACE,59,15,33
BELL,0700011A,201,164,N,0,VBM PORTION,41,15,20
BELL,0700011A,201,164,N,1221,TOTAL,100,30,53
BELL,0700013A,202,164,N,1063,POLLING PLACE,62,23,30
BELL,0700013A,202,164,N,0,VBM PORTION,52,9,28
BELL,0700013A,202,164,N,1063,TOTAL,114,32,58
BELL,0700017A,203,164,N,946,POLLING PLACE,46,12,24
BELL,0700017A,203,164,N,0,VBM PORTION,20,3,10
BELL,0700017A,203,164,N,946,TOTAL,66,15,34
BELL,0700018A,204,164,N,1098,POLLING PLACE,64,14,37
BELL,0700018A,204,164,N,0,VBM PORTION,28,6,13
BELL,0700018A,204,164,N,1098,TOTAL,92,20,50
BELLFLOWER,0750006A,205,139,N,881,POLLING PLACE,32,16,8
BELLFLOWER,0750006A,205,139,N,0,VBM PORTION,66,18,34
BELLFLOWER,0750006A,205,139,N,881,TOTAL,98,34,42
BELLFLOWER,0750009A,206,139,N,1116,POLLING PLACE,62,22,25
BELLFLOWER,0750009A,206,139,N,0,VBM PORTION,66,19,30
BELLFLOWER,0750009A,206,139,N,1116,TOTAL,128,41,55
BELLFLOWER,0750010A,207,139,N,1076,POLLING PLACE,55,19,29
BELLFLOWER,0750010A,207,139,N,0,VBM PORTION,36,14,17
BELLFLOWER,0750010A,207,139,N,1076,TOTAL,91,33,46
BELLFLOWER,0750011A,208,139,N,1082,POLLING PLACE,97,28,41
BELLFLOWER,0750011A,208,139,N,0,VBM PORTION,63,30,21
BELLFLOWER,0750011A,208,139,N,1082,TOTAL,160,58,62
BELLFLOWER,0750012A,209,137,N,603,POLLING PLACE,25,9,11
BELLFLOWER,0750012A,209,137,N,0,VBM PORTION,27,14,12
BELLFLOWER,0750012A,209,137,N,603,TOTAL,52,23,23
BELLFLOWER,0750012D,210,137,N,942,POLLING PLACE,26,10,12
BELLFLOWER,0750012D,210,137,N,0,VBM PORTION,20,8,12
BELLFLOWER,0750012D,210,137,N,942,TOTAL,46,18,24
BELLFLOWER,0750014A,211,139,N,1050,POLLING PLACE,61,23,30
BELLFLOWER,0750014A,211,139,N,0,VBM PORTION,51,16,25
BELLFLOWER,0750014A,211,139,N,1050,TOTAL,112,39,55
BELLFLOWER,0750016A,212,139,N,1224,POLLING PLACE,63,25,27
BELLFLOWER,0750016A,212,139,N,0,VBM PORTION,77,15,50
BELLFLOWER,0750016A,212,139,N,1224,TOTAL,140,40,77
BELLFLOWER,0750017B,213,139,N,1266,POLLING PLACE,41,17,20
BELLFLOWER,0750017B,213,139,N,0,VBM PORTION,43,20,18
BELLFLOWER,0750017B,213,139,N,1266,TOTAL,84,37,38
BELLFLOWER,0750019A,214,139,N,1161,POLLING PLACE,65,26,25
BELLFLOWER,0750019A,214,139,N,0,VBM PORTION,65,18,32
BELLFLOWER,0750019A,214,139,N,1161,TOTAL,130,44,57
BELLFLOWER,0750021A,215,139,N,856,POLLING PLACE,59,22,23
BELLFLOWER,0750021A,215,139,N,0,VBM PORTION,59,17,24
BELLFLOWER,0750021A,215,139,N,856,TOTAL,118,39,47
BELLFLOWER,0750022A,216,137,N,1054,POLLING PLACE,103,37,47
BELLFLOWER,0750022A,216,137,N,0,VBM PORTION,84,24,39
BELLFLOWER,0750022A,216,137,N,1054,TOTAL,187,61,86
BELLFLOWER,0750024A,217,139,N,1096,POLLING PLACE,64,31,26
BELLFLOWER,0750024A,217,139,N,0,VBM PORTION,59,29,22
BELLFLOWER,0750024A,217,139,N,1096,TOTAL,123,60,48
BELLFLOWER,0750025A,218,139,N,607,POLLING PLACE,37,23,9
BELLFLOWER,0750025A,218,139,N,0,VBM PORTION,60,18,25
BELLFLOWER,0750025A,218,139,N,607,TOTAL,97,41,34
BELLFLOWER,0750027A,219,137,N,1088,POLLING PLACE,70,35,26
BELLFLOWER,0750027A,219,137,N,0,VBM PORTION,72,28,24
BELLFLOWER,0750027A,219,137,N,1088,TOTAL,142,63,50
BELLFLOWER,0750028A,220,139,N,1236,POLLING PLACE,81,43,31
BELLFLOWER,0750028A,220,139,N,0,VBM PORTION,70,26,31
BELLFLOWER,0750028A,220,139,N,1236,TOTAL,151,69,62
BELLFLOWER,0750029C,221,137,N,857,POLLING PLACE,46,8,29
BELLFLOWER,0750029C,221,137,N,0,VBM PORTION,44,13,22
BELLFLOWER,0750029C,221,137,N,857,TOTAL,90,21,51
BELLFLOWER,0750030A,222,137,N,1124,POLLING PLACE,84,28,39
BELLFLOWER,0750030A,222,137,N,0,VBM PORTION,66,25,28
BELLFLOWER,0750030A,222,137,N,1124,TOTAL,150,53,67
BELLFLOWER,0750031C,223,137,N,958,POLLING PLACE,53,19,26
BELLFLOWER,0750031C,223,137,N,0,VBM PORTION,56,23,26
BELLFLOWER,0750031C,223,137,N,958,TOTAL,109,42,52
BELLFLOWER,0750032A,224,137,N,873,POLLING PLACE,48,24,19
BELLFLOWER,0750032A,224,137,N,0,VBM PORTION,28,13,11
BELLFLOWER,0750032A,224,137,N,873,TOTAL,76,37,30
BELLFLOWER,0750032C,225,137,N,742,POLLING PLACE,33,10,21
BELLFLOWER,0750032C,225,137,N,0,VBM PORTION,36,12,20
BELLFLOWER,0750032C,225,137,N,742,TOTAL,69,22,41
BELLFLOWER,0750033A,226,137,N,997,POLLING PLACE,76,29,30
BELLFLOWER,0750033A,226,137,N,0,VBM PORTION,54,14,26
BELLFLOWER,0750033A,226,137,N,997,TOTAL,130,43,56
BELLFLOWER,0750034A,227,137,N,934,POLLING PLACE,71,34,27
BELLFLOWER,0750034A,227,137,N,0,VBM PORTION,75,25,29
BELLFLOWER,0750034A,227,137,N,934,TOTAL,146,59,56
BELLFLOWER,0750035A,228,137,N,921,POLLING PLACE,51,19,17
BELLFLOWER,0750035A,228,137,N,0,VBM PORTION,76,30,31
BELLFLOWER,0750035A,228,137,N,921,TOTAL,127,49,48
BELLFLOWER,0750036A,229,137,N,1025,POLLING PLACE,36,14,13
BELLFLOWER,0750036A,229,137,N,0,VBM PORTION,32,11,14
BELLFLOWER,0750036A,229,137,N,1025,TOTAL,68,25,27
BELLFLOWER,0750037B,230,139,N,597,POLLING PLACE,44,9,24
BELLFLOWER,0750037B,230,139,N,0,VBM PORTION,31,8,18
BELLFLOWER,0750037B,230,139,N,597,TOTAL,75,17,42
BELLFLOWER,0750040A,231,137,N,1078,POLLING PLACE,54,24,23
BELLFLOWER,0750040A,231,137,N,0,VBM PORTION,37,17,14
BELLFLOWER,0750040A,231,137,N,1078,TOTAL,91,41,37
BELLFLOWER,0750040D,232,137,N,906,POLLING PLACE,49,18,20
BELLFLOWER,0750040D,232,137,N,0,VBM PORTION,28,7,13
BELLFLOWER,0750040D,232,137,N,906,TOTAL,77,25,33
BELLFLOWER,0750041A,233,137,N,1058,POLLING PLACE,86,33,39
BELLFLOWER,0750041A,233,137,N,0,VBM PORTION,73,23,31
BELLFLOWER,0750041A,233,137,N,1058,TOTAL,159,56,70
BELLFLOWER,0750042A,234,139,N,1215,POLLING PLACE,84,45,20
BELLFLOWER,0750042A,234,139,N,0,VBM PORTION,61,20,23
BELLFLOWER,0750042A,234,139,N,1215,TOTAL,145,65,43
BELLFLOWER,0750043A,235,137,N,764,POLLING PLACE,91,34,34
BELLFLOWER,0750043A,235,137,N,0,VBM PORTION,71,36,22
BELLFLOWER,0750043A,235,137,N,764,TOTAL,162,70,56
BELLFLOWER,0750044A,236,139,N,984,POLLING PLACE,74,28,33
BELLFLOWER,0750044A,236,139,N,0,VBM PORTION,55,11,32
BELLFLOWER,0750044A,236,139,N,984,TOTAL,129,39,65
BELLFLOWER,0750045A,237,139,N,739,POLLING PLACE,58,20,23
BELLFLOWER,0750045A,237,139,N,0,VBM PORTION,42,22,14
BELLFLOWER,0750045A,237,139,N,739,TOTAL,100,42,37
BELLFLOWER,0750048A,238,137,N,1060,POLLING PLACE,86,34,33
BELLFLOWER,0750048A,238,137,N,0,VBM PORTION,80,27,42
BELLFLOWER,0750048A,238,137,N,1060,TOTAL,166,61,75
BELLFLOWER,0750054B,239,137,N,1194,POLLING PLACE,34,15,15
BELLFLOWER,0750054B,239,137,N,0,VBM PORTION,55,23,23
BELLFLOWER,0750054B,239,137,N,1194,TOTAL,89,38,38
BELL GARDENS,0800001A,240,136,N,1120,POLLING PLACE,43,13,20
BELL GARDENS,0800001A,240,136,N,0,VBM PORTION,28,9,18
BELL GARDENS,0800001A,240,136,N,1120,TOTAL,71,22,38
BELL GARDENS,0800002A,241,136,N,1022,POLLING PLACE,47,17,26
BELL GARDENS,0800002A,241,136,N,0,VBM PORTION,21,7,8
BELL GARDENS,0800002A,241,136,N,1022,TOTAL,68,24,34
BELL GARDENS,0800003A,242,136,N,1038,POLLING PLACE,44,18,19
BELL GARDENS,0800003A,242,136,N,0,VBM PORTION,25,4,18
BELL GARDENS,0800003A,242,136,N,1038,TOTAL,69,22,37
BELL GARDENS,0800004A,243,136,N,1210,POLLING PLACE,44,13,21
BELL GARDENS,0800004A,243,136,N,0,VBM PORTION,25,1,21
BELL GARDENS,0800004A,243,136,N,1210,TOTAL,69,14,42
BELL GARDENS,0800005A,244,136,N,1133,POLLING PLACE,34,5,14
BELL GARDENS,0800005A,244,136,N,0,VBM PORTION,23,2,15
BELL GARDENS,0800005A,244,136,N,1133,TOTAL,57,7,29
BELL GARDENS,0800006A,245,136,N,970,POLLING PLACE,49,11,27
