,id,california,name,url,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
799,32395,,J.R. SIMPLOT COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32395.html,,,,,,,true,WA,1.0,,,
800,39009,,J5 INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39009.html,,,,,,,,,,true,MI,1.0
801,9045,,JACKSON PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_9045.html,,,,,,,true,MI,25.0,,,
802,32630,,JAG OPERATING LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32630.html,,,,,,,true,LA,4.0,true,LA,8.0
803,9175,,JAYHAWK PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_9175.html,,27.0,8.0,true,"KS,NE,OK,TX",1377.0,,,,,,
804,32457,,JDP RENEWABLES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32457.html,,,,,,,true,LA,2.0,,,
805,9200,,JEFFERSON - COCKE CO UTIL DIST,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_9200.html,,,,,,,true,TN,16.0,,,
806,878,,"JEFFERSON GAS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_878.html,,,,,,,true,KY,44.0,true,KY,18.0
807,31226,,JEFFERSON ISLAND STORAGE AND HUB LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31226.html,,,,,,,true,LA,34.0,,,
808,32316,,JENKINS BRICK COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32316.html,,,,,,,true,AL,2.0,,,
809,32050,,JIL OIL CORP.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32050.html,,,,,,,true,TX,1.0,,,
810,32282,,JO-CARROLL ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32282.html,,,,,,,true,IL,53.0,,,
811,18199,,JOHN H. HAYS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_18199.html,,,,,,,,,,true,TX,11.0
812,38886,,JOHNSTOWN REGIONAL ENERGY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38886.html,,,,,,,,,,true,PA,17.0
813,32317,,JORDAN BRICK COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32317.html,,,,,,,true,AL,7.0,,,
814,31967,,"JORDAN DEVELOPMENT COMPANY, L.L.C.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31967.html,,,,,,,,,,true,MI,19.0
815,32632,,"JP ENERGY MARKETING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32632.html,,1.0,,true,OK,115.0,,,,,,
816,10031,,K L C ENTERPRISES,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_10031.html,,,,,,,,,,true,KY,1.0
817,30910,,K O TRANSMISSION COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30910.html,,,,,,,true,KY,51.0,,,
818,32254,,"KAHUNA OPERATING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32254.html,,,,true,CO,15.0,true,OK,4.0,,,
819,30718,,KAISER-FRANCIS OIL COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30718.html,,,,,,,,,,true,TX,10.0
820,32596,,KAISER-FRONTIER MIDSTREAM LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32596.html,,,,,,,true,WY,11.0,,,
821,31855,,KANSAS CITY POWER & LIGHT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31855.html,,,,,,,true,KS,3.0,,,
822,31159,,KANSAS GAS SERVICE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31159.html,,,,,,,true,KS,1561.0,,,
823,10029,,KANSAS INDUSTRIAL ENERGY SUPPPLY CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_10029.html,,,,,,,true,KS,4.0,,,
824,3146,,KARBUHN OIL COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_3146.html,,,,,,,,,,true,TX,1.0
825,31705,,KATY STORAGE & TRANSPORTATION LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31705.html,,,,,,,true,TX,17.0,,,
826,31522,,KB PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31522.html,,13.0,4.0,,,,true,"OR,WA",19.0,,,
827,32078,,"KCS RESOURCES, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32078.html,,,,,,,,,,true,TX,1.0
828,10170,,KENTUCKY - WEST VIRGINIA GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_10170.html,,2.0,1.0,,,,true,KY,121.0,,,
829,30054,,KENTUCKY UTILITIES CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30054.html,,,,,,,true,KY,11.0,,,
830,31743,,"KEPCO OPERATING, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31743.html,,,,,,,,,,true,OK,2.0
831,30658,True,KERN OIL & REFINING CO.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30658.html,,,,true,CA,25.0,,,,,,
832,844,True,KERN RIVER GAS TRANSMISSION CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_844.html,,34.0,7.0,,,,true,"CA,NV,UT,WY",1417.0,,,
833,31586,,KERR-MCGEE GATHERING LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31586.html,,,,true,CO,1.0,true,CO,9.0,true,CO,78.0
834,31082,,KEY PIPELINE LIMITED,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31082.html,,4.0,2.0,true,WY,17.0,,,,,,
835,26054,,KEY WEST PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26054.html,,12.0,5.0,true,FL,7.0,,,,,,
836,32674,,"KEYROCK ENERGY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32674.html,,,,,,,true,IL,1.0,true,IL,10.0
837,11713,,KEYSPAN ENERGY DELIVERY - LONG ISLAND,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11713.html,,,,,,,true,NY,135.0,,,
838,1800,,KEYSPAN ENERGY DELIVERY - NY CITY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1800.html,,,,,,,true,NY,69.0,,,
839,31668,,KEYSTONE GAS CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31668.html,,,,,,,,,,true,OK,5.0
840,10250,,KIANTONE PIPELINE CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_10250.html,,21.0,7.0,true,"NY,PA",85.0,,,,,,
841,31841,,KIAWAH RESOURCES LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31841.html,,,,,,,,,,true,TX,6.0
842,32620,,"KILLAM OIL CO., LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32620.html,,,,,,,,,,true,TX,8.0
843,38947,,KINDER MORGAN ALTAMONT LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38947.html,,,,,,,,,,true,UT,2.0
844,31555,,KINDER MORGAN CO2 CO. LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31555.html,,15.0,5.0,true,"CO,NM,TX",1298.0,,,,,,
845,32258,,KINDER MORGAN COCHIN LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32258.html,,16.0,,true,"IA,IL,IN,MI,MN,NDOH",1244.0,,,,,,
846,32678,,KINDER MORGAN CRUDE AND CONDENSATE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32678.html,,,,true,TX,179.0,,,,,,
847,26041,,"KINDER MORGAN LIQUID TERMINALS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_26041.html,,37.0,8.0,true,"IL,LA,NJ,TX",54.0,,,,,,
848,32437,,KINDER MORGAN LOUISIANA PIPELINE LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32437.html,,3.0,,,,,true,LA,136.0,,,
849,31269,,KINDER MORGAN NORTH TEXAS PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31269.html,,2.0,,,,,true,TX,82.0,,,
850,4900,,KINDER MORGAN TEJAS PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_4900.html,,1.0,,,,,true,TX,2666.0,true,TX,13.0
851,31451,,KINDER MORGAN TEXAS PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31451.html,,1.0,,,,,true,TX,1850.0,true,TX,17.0
852,31957,,KINDER MORGAN WINK PIPELINE LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31957.html,,12.0,1.0,true,TX,456.0,,,,,,
853,32529,,KINDERHAWK FIELD SERVICES LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32529.html,,,,,,,,,,true,LA,27.0
854,38917,,KING-MURRAY OPERATING COMPANY LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38917.html,,,,,,,true,FL,2.0,,,
855,31894,,KISSIMMEE UTILITY AUTHORITY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31894.html,,,,,,,true,FL,7.0,,,
856,31092,,"KM FEEDERS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31092.html,,,,,,,true,KS,3.0,,,
857,13702,,KMI CASPER,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_13702.html,,2.0,1.0,,,,true,WY,784.0,,,
858,30930,,KNG ENERGY INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30930.html,,,,,,,true,OH,12.0,,,
859,32086,,"KNOX ENERGY COOPERATIVE ASSOCIATION, INC. C/O UTILITY PIPELI",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32086.html,,1.0,,,,,,,,true,OH,23.0
860,31982,,"KOCH NITROGEN COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31982.html,,3.0,2.0,true,IA,0.0,true,NE,5.0,,,
861,22855,,"KOCH PIPELINE COMPANY, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_22855.html,,48.0,4.0,true,"IA,IL,MN,MO,TX,WI",4072.0,true,TX,56.0,,,
862,10035,,"KPC PIPELINE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_10035.html,,14.0,7.0,,,,true,"KS,MO,OK",1106.0,,,
863,10346,,KUPARUK TRANSPORTATION CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_10346.html,,7.0,1.0,true,AK,37.0,,,,,,
864,31929,,L.E. JONES OPERATING INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31929.html,,,,,,,,,,true,OK,2.0
865,32498,,"L.O.G. ENERGY EXPLORATION, LTD.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32498.html,,,,,,,,,,true,TX,3.0
866,32539,,LA CROSSE COUNTY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32539.html,,,,,,,true,WI,2.0,,,
867,32243,,"LA STORAGE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32243.html,,2.0,,,,,true,LA,23.0,,,
868,11032,,LACLEDE GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11032.html,2.0,6.0,,true,"IL,MO",39.0,true,MO,231.0,,,
869,32527,,"LACY OPERATIONS, LTD",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32527.html,,,,,,,,,,true,TX,1.0
870,31895,,LAFARGE NORTH AMERICA,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31895.html,,,,,,,true,FL,6.0,,,
871,31212,,LAFAYETTE UTILITIES SYSTEMS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31212.html,,,,,,,true,LA,10.0,,,
872,872,,LAFITTE GAS PIPELINE,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_872.html,,,,,,,true,LA,12.0,,,
873,11080,,"LAGRANGE GAS DEPT, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11080.html,,,,,,,true,GA,10.0,,,
874,11104,,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11104.html,,,,,,,true,FL,10.0,,,
875,977,,"LAKIN, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_977.html,,,,,,,true,KS,1.0,,,
876,30792,,LAMAR OIL & GAS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30792.html,,,,true,TX,6.0,,,,true,TX,46.0
877,11175,,"LAMAR UTILITIES BOARD, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11175.html,,,,,,,true,CO,40.0,true,CO,31.0
878,32560,,LAMB WESTON/BSW,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32560.html,,,,,,,true,WA,4.0,,,
879,31848,,LANDFILL GAS PRODUCTION LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31848.html,,,,,,,true,TX,5.0,,,
880,11240,,"LAS CRUCES, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11240.html,,,,,,,true,NM,20.0,,,
881,11248,,LAS VEGAS NATURAL GAS SYSTEM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11248.html,,,,,,,true,NM,50.0,,,
882,32524,,"LASALLE PIPELINE, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32524.html,,,,,,,true,TX,53.0,,,
883,32550,,"LASER NORTHEAST GATHERING COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32550.html,,,,,,,,,,true,"NY,PA",43.0
884,11251,,LAUREL FUEL CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11251.html,,,,,,,true,MS,72.0,,,
885,11272,,LAVACA PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11272.html,,,,true,TX,53.0,true,TX,22.0,true,TX,79.0
886,978,,LAWRENCE PAPER CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_978.html,,,,,,,true,KS,1.0,,,
887,32095,,"LBC HOUSTON, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32095.html,,,,true,TX,9.0,,,,,,
888,32245,,LDH ENERGY HASTINGS LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32245.html,,,,true,TX,36.0,,,,,,
889,32246,,LDH ENERGY MONT BELVIEU L.P.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32246.html,,,,true,TX,102.0,,,,,,
890,32035,,LDH ENERGY PIPELINE L.P.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32035.html,,,,true,TX,1446.0,,,,,,
891,32452,,LEAF RIVER ENERGY CENTER LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32452.html,,7.0,1.0,,,,true,MS,75.0,,,
892,30786,,LEE 8 STORAGE PARTNERSHIP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30786.html,,3.0,,,,,true,MI,12.0,,,
893,11360,,"LEFORS GAS DEPT, CITY OF",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11360.html,,,,,,,true,TX,2.0,,,
894,38919,,LEGACY RESERVES OPERATING LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38919.html,,1.0,,true,WY,29.0,,,,,,
895,31836,,LEGACY RESOURCES CO LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31836.html,,,,,,,true,AL,4.0,,,
896,32542,,"LEGADO PERMIAN, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32542.html,,,,true,TX,3.0,,,,,,
897,32417,,LEGEND GATHERING LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32417.html,,,,,,,,,,true,TX,4.0
898,32337,,"LEGEND NATRUAL GAS III, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32337.html,,,,,,,,,,true,TX,1.0
899,32218,,"LEGEND NATURAL GAS II, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32218.html,,,,,,,,,,true,TX,4.0
900,32413,,"LEGEND NATURAL GAS IV, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32413.html,,,,,,,,,,true,TX,18.0
901,32650,,LEMM CORPORATION - OPERATIONS,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32650.html,,1.0,,true,TN,9.0,,,,,,
902,11384,,LENOX MUNICIPAL GAS SYSTEM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11384.html,,,,,,,true,IA,20.0,,,
903,32528,,"LGS RENEWABLES I, LC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32528.html,,,,,,,true,TX,33.0,,,
904,38906,,LIBERTY ENERGY (MID-STATES) CORP D/B/A LIBERTY UTILITIES - C,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38906.html,,,,,,,true,"IA,IL,MO",241.0,,,
905,32582,,"LIBERTY PIPELINE GROUP, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32582.html,,,,true,TX,87.0,,,,,,
906,32273,,"LIG GAS COMPANY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32273.html,,,,,,,true,TX,3.0,true,TX,2.0
907,38915,,"LINC GULF COAST PETROLEUM, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38915.html,,,,true,TX,25.0,,,,,,
908,32359,,LINCOLN ELECTRIC SYSTEM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32359.html,,,,,,,true,NE,6.0,,,
909,32280,,LINCOLN GENERATING FACILITY LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32280.html,,,,,,,true,IL,5.0,,,
910,31391,,"LINDE GAS NORTH AMERICA, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31391.html,,,,,,,true,"AL,OH,TX,UT",38.0,,,
911,11525,,LINDSEY & ELLIOTT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11525.html,,,,,,,,,,true,KY,100.0
912,32388,,"LINN OPERATING, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32388.html,,,,,,,true,KS,5.0,true,"KS,MI,TX",11.0
913,31806,True,"LINN WESTERN OPERATING, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31806.html,,4.0,2.0,true,CA,4.0,,,,true,CA,5.0
914,32300,,"LITTLE SIOUX CORN PROCESSORS, LLLP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32300.html,,,,,,,true,IA,1.0,,,
915,1035,,"LIVE OAK RESERVES, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_1035.html,,,,,,,,,,true,TX,8.0
916,31063,,LKL GATHERING INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31063.html,,,,,,,true,AR,1.0,,,
917,11613,,LLOG EXPLORATION CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11613.html,,,,,,,,,,true,TX,4.0
918,31735,,LOBO PIPELINE LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31735.html,,,,,,,true,TX,42.0,true,TX,1.0
919,32570,,LOCKHART POWER COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32570.html,,,,,,,true,SC,6.0,,,
920,11630,,LOCUST RIDGE GAS CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11630.html,,,,,,,,,,true,"LA,MS",31.0
921,31697,True,"LODI GAS STORAGE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31697.html,,,,,,,true,CA,45.0,,,
922,31673,,LONE STAR NGL REFINERY SERVICES LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31673.html,,,,true,LA,105.0,,,,,,
923,11730,,LONGHORN PIPELINE CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11730.html,,1.0,,,,,true,TX,1.0,,,
924,11733,,LOOP LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11733.html,,18.0,5.0,true,LA,113.0,,,,,,
925,11760,,LORIMOR MUNICIPAL GAS SYSTEM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11760.html,,,,,,,true,IA,4.0,,,
926,32402,,LOUIS DREYFUS COMMODITIES GRAND JUNCTION,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32402.html,,,,,,,true,IA,9.0,,,
927,39015,,"LOUISIANA ENERGY CONSULTANTS, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39015.html,,,,,,,,,,true,LA,3.0
928,31516,,"LOUISIANA GENERATING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31516.html,,,,,,,true,LA,18.0,,,
929,31813,,LOUISVILLE FIRE BRICK WORKS INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31813.html,,,,,,,true,KY,1.0,,,
930,11824,,LOUISVILLE GAS & ELECTRIC CO,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11824.html,,,,,,,true,"IN,KY",386.0,,,
931,31044,,LOWER VALLEY POWER & LIGHT INC.,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31044.html,,,,,,,true,WY,50.0,,,
932,31384,,LSP ENERGY LP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31384.html,,,,,,,true,MS,15.0,,,
933,32464,,LSP UNIVERSITY PARK LLC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32464.html,,,,,,,true,IL,1.0,,,
934,32514,,"LT GATHERING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32514.html,,,,,,,,,,true,TX,194.0
935,32303,,"LUBBOCK GAS GATHERING, LTD. LLP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32303.html,,,,,,,,,,true,TX,3.0
936,11885,,LUBBOCK POWER & LIGHT,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_11885.html,,,,,,,true,TX,6.0,,,
937,31490,,LUMEN ENERGY CORP,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31490.html,,,,,,,true,KS,2.0,true,KS,0.0
938,32297,,"LUMEN MIDSTREAM PARTNERSHIP, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32297.html,,,,true,OK,14.0,true,"KS,OK",14.0,,,
939,31917,,"LYNCHBURG GAS PRODUCERS, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31917.html,,,,,,,true,VA,1.0,,,
940,31259,,LYONDELL CHEMICAL WORLDWIDE INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31259.html,,,,,,,true,TX,2.0,,,
941,12264,,M G T C INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_12264.html,,,,,,,true,WY,250.0,,,
942,12059,,M H M PIPELINE CO INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_12059.html,,,,,,,,,,true,TX,2.0
943,12270,,M I G C INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_12270.html,,,,,,,true,WY,264.0,,,
944,31501,,"M-R VENTURES, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31501.html,,,,,,,true,MI,2.0,true,MI,1.0
945,32367,,"M2 FAIRPLAY, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32367.html,,,,,,,,,,true,TX,26.0
946,32486,,"M2 LOUISIANA GAS SERVICE, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32486.html,,,,,,,true,LA,6.0,true,LA,1.0
947,39003,,"M3 APPALACHIA GATHERING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_39003.html,,,,,,,,,,true,"PA,WV",4.0
948,32638,True,MACPHERSON OIL COMPANY,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32638.html,,2.0,,,,,true,CA,7.0,,,
949,32240,,MADILL GAS PROCESSING,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32240.html,,,,,,,,,,true,OK,2.0
950,12105,,"MAGELLAN AMMONIA PIPELINE, L.P.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_12105.html,,25.0,2.0,true,"IA,KS,MN,NE,OK,TX",1088.0,,,,,,
951,38912,,"MAGELLAN E&P; HOLDINGS, INC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_38912.html,,,,,,,,,,true,TX,5.0
952,22610,,"MAGELLAN PIPELINE COMPANY, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_22610.html,,178.0,39.0,true,"AR,CO,IA,IL,KS,MNMO,ND,NE,OK,SD,TXWI",9538.0,true,"KS,OK",3.0,,,
953,31579,,"MAGELLAN PIPELINES HOLDINGS, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31579.html,,2.0,1.0,true,"OK,TX",28.0,,,,,,
954,31580,,"MAGELLAN TERMINALS HOLDINGS, LP",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31580.html,,17.0,3.0,true,"CT,DE,LA,OK,TX",37.0,,,,,,
955,32352,,"MAGNOLIA GAS GATHERING, LLC",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32352.html,,,,,,,,,,true,TX,6.0
956,30065,,"MAGNUM GAS PIPELINE, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30065.html,,,,,,,,,,true,LA,12.0
957,32624,,MAGNUM HUNTER PRODUCTION INC,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_32624.html,,,,,,,true,"KY,TN",15.0,true,VA,4.0
958,31913,,"MAIN ENERGY, INC.",http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_31913.html,,,,,,,true,TX,23.0,,,
959,30969,,MAIN PASS OIL GATHERING SYSTEM,http://primis.phmsa.dot.gov/comm/reports/operator/OperatorReport_opid_30969.html,,1.0,,true,OC(B),97.0,,,,,,
