"retailer_id","name","orig_address","lat","lon","cnty","tract","GEOID"
"1016551","SMOKE SHOP","3034 W BULLARD AVE, FRESNO, CA 93711",36.8232628,-119.8452015,"Fresno County",42.14,"06019004214"
"444868","FOOD BOWL MARKET","3035 CEDAR ST, SAN DIEGO, CA 92102",32.7220495,-117.1289565,"San Diego County",44,"06073004400"
"686711","KEG ROOM","3035 ORO DAM BL, OROVILLE, CA 95966",39.512943,-121.539333,"Butte County",27,"06007002700"
"1005219","RAMCO PETROLEUM","30351 HWY 78, SANTA YSABEL, CA 92070",33.1094152,-116.6723816,"San Diego County",209.04,"06073020904"
"1028255","BARGAIN LIQUOR","3036 E 4TH ST, LONG BEACH, CA 90814",33.7715465,-118.1558784,"Los Angeles County",5768.02,"06037576802"
"542879","7-ELEVEN 2367-14280","3036 PORTOLA DR, SANTA CRUZ, CA 95062",36.9631006,-121.9729211,"Santa Cruz County",1216,"06087121600"
"1013099","VINTAGE FAIRE CHEVRON","3037 SISK RD, MODESTO, CA 95350",37.6832264,-121.0510363,"Stanislaus County",8.03,"06099000803"
"1022989","KENSINGTON SERVICE STATION","304 ARLINGTON AVE, KENSINGTON, CA 94707",37.9030548,-122.2783868,"Contra Costa County",3910,"06013391000"
"1035525","KENSINGTON EXXON","304 ARLINGTON AVE, KENSINGTON, CA 94707",37.9030548,-122.2783868,"Contra Costa County",3910,"06013391000"
"681300","7-ELEVEN 2133-18020","304 E AVENUE I, LANCASTER, CA 93534",34.7035982,-118.1256149,"Los Angeles County",9006.06,"06037900606"
"1035036","AZUSA ARCO","304 E FOOTHILL BLVD, AZUSA, CA 91702",34.1332798,-117.9046923,"Los Angeles County",4043.01,"06037404301"
"1030927","MAGIC BUZZ MINI MARKET & TOBACCO","304 E HOLT AVE, POMONA, CA 91767",34.0621934,-117.7456526,"Los Angeles County",4088,"06037408800"
"1032648","BOTTLE SHOP & COUNTRY WASHBOARD","304 N MAIN ST, ALTURAS, CA 96101",41.4863535,-120.5421535,"Modoc County",1,"06049000100"
"1031354","MY GOODS MARKET #5706","304 N VERMONT AV, LOS ANGELES, CA 90004",34.0765772,-118.2914097,"Los Angeles County",1927,"06037192700"
"1028816","EXPRESS MARKET","304 NORTHPARK BL, SAN BERNARDINO, CA 92407",34.1756765,-117.2895124,"San Bernardino County",45.05,"06071004505"
"1024212","BROADWAY OIL #24","304 S MAGNOLIA AVE, ANAHEIM, CA 92804",33.8281947,-117.9759634,"Orange County",870.01,"06059087001"
"693606","CIRCLE K 5705","304 S MAIN ST, CORONA, CA 92882",33.8780736,-117.5664282,"Riverside County",416,"06065041600"
"1023554","SUPER EXPRESS","304 SUNNYSIDE AV, CLOVIS, CA 93611",36.826269,-119.691284,"Fresno County",57.01,"06019005701"
"588325","REDWOOD SHOP","304 W 2ND ST, LOS ANGELES, CA 90012",34.0523208,-118.2472383,"Los Angeles County",2073.01,"06037207301"
"1002983","7 DAY FOOD STORE","304 W 7TH ST, SAN PEDRO, CA 90731",33.7379772,-118.2837514,"Los Angeles County",2962.2,"06037296220"
"1016802","BANH MI MY THO","304 W VALLEY BLVD, ALHAMBRA, CA 91803",34.0779524,-118.1260915,"Los Angeles County",4816.06,"06037481606"
"1017818","CIRCLE D FOOD STORE","3040 AUBURN BL, SACRAMENTO, CA 95821",38.633112,-121.3925458,"Sacramento County",61.01,"06067006101"
"1019814","CHRISTIES LIQUOR","3040 FOOTHILL BL, LA CRESCENTA, CA 91214",34.2274171,-118.2457815,"Los Angeles County",3005.01,"06037300501"
"1034869","CHRISTIES LIQUOR","3040 FOOTHILL BL, LA CRESCENTA, CA 91214",34.2274171,-118.2457815,"Los Angeles County",3005.01,"06037300501"
"1019332","MIDWAY WINE & SPIRITS","3040 MIDWAY DR, SAN DIEGO, CA 92110",32.750365,-117.2068059,"San Diego County",65,"06073006500"
"687777","RAJA LIQUOR","3040 PACIFIC AV, LIVERMORE, CA 94550",37.676852,-121.757998,"Alameda County",4515.01,"06001451501"
"683340","7-ELEVEN 2369-14113","3040 W BENJAMIN HOLT DR, STOCKTON, CA 95219",38.0042204,-121.3523337,"San Joaquin County",31.06,"06077003106"
"690324","RAY'S LIQUOR","3041 30 TH STREET, SAN DIEGO, CA 92104",32.737282,-117.128986,"San Diego County",43,"06073004300"
"1008467","PARK N SAVE MARKET","3041 RIO LINDA BL, SACRAMENTO, CA 95815",38.6229521,-121.4465391,"Sacramento County",66,"06067006600"
"679633","7-ELEVEN 1609-23009","3041 RIVER RD, OLYMPIC VALLEY, CA 96146",39.2063179,-120.1994349,"Placer County",220.14,"06061022014"
"419441","KEY MARKET LIQUOR","3041 S BRISTOL ST, SANTA ANA, CA 92704",33.7067598,-117.8850659,"Orange County",740.05,"06059074005"
"1021165","PRINCESSA LIQUORS","3043 E GAGE AVE, HUNTINGTON PARK, CA 90255",33.981128,-118.2143049,"Los Angeles County",5331.05,"06037533105"
"1010527","BEST CIGARETTES","3043 SAVIERS ROAD, OXNARD, CA 93033",34.171885,-119.17828,"Ventura County",41.01,"06111004101"
"1008430","TOMMY'S GAS & FOOD MART","3044 DEL MONTE BL, MARINA, CA 93933",36.6814081,-121.8050109,"Monterey County",142.01,"06053014201"
"1035865","MORNING STAR CONVENIENCE","3044 DEL MONTE BLVD, MARINA, CA 93933",36.6814081,-121.8050109,"Monterey County",142.01,"06053014201"
"1031043","7-ELEVEN 2136-39726","3044 FOOTHILL BLVD, LA CRESCENTA, CA 91214",34.2276244,-118.2462508,"Los Angeles County",3005.01,"06037300501"
"1024815","EASY MARKET","3045 SAN PABLO AVE, BERKELEY, CA 94702",37.8507276,-122.2859668,"Alameda County",4240.02,"06001424002"
"1031888","MAURICE'S CORNER","3046 24TH STREET, SAN FRANCISCO, CA 94110",37.752663,-122.4129315,"San Francisco County",229.01,"06075022901"
"528110","PIGGS LIQUOR","3046 MYERS ST, OROVILLE, CA 95966",39.5011216,-121.5488591,"Butte County",30.01,"06007003001"
"689966","VALERO GAS","3047 GLENDALE BL, LOS ANGELES, CA 90039",34.1161224,-118.2635158,"Los Angeles County",1883,"06037188300"
"684196","PLAZA CHEVRON SERVICE CENTER","3048 BRISTOL ST, COSTA MESA, CA 92626",33.6821436,-117.8851764,"Orange County",639.08,"06059063908"
"1017512","SAN RAMON SHELL","3048 CROW CANYON RD, SAN RAMON, CA 94583",37.7787144,-121.9720717,"Contra Costa County",3451.05,"06013345105"
"1014606","FOOD TOWN MARKET","3049 SACRAMENTO ST, BERKELEY, CA 94702",37.8516713,-122.2783924,"Alameda County",4240.01,"06001424001"
"1011806","CIGARETTE CITY NEWSPAPER","3049 TRAVIS BL, FAIRFIELD, CA 94533",38.2582598,-122.0656108,"Solano County",2523.05,"06095252305"
"1031161","WALMART #5600","30491 AVENIDA DE LAS FLORES, RANCHO SANTA MARGARITA, CA 92688",33.6407413,-117.6014824,"Orange County",320.54,"06059032054"
"1014392","DONUT STAR","305  W. ARBOR VITAE ST #A, INGLEWOOD, CA 90301",33.9530979,-118.3596364,"Los Angeles County",6012.12,"06037601212"
"1031645","ROYAL PALMS SPIRITS","305 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008",33.1582294,-117.3507058,"San Diego County",180,"06073018000"
"1037157","BIG PIG LIQUOR","305 CARLSBAD VILLAGE DR, CARLSBAD, CA 92008",33.1582294,-117.3507058,"San Diego County",180,"06073018000"
"1029595","CARMEN DR USA","305 CARMEN DR, CAMARILLO, CA 93010",34.2196289,-119.0511942,"Ventura County",55.02,"06111005502"
"1018698","VALLARTA SUPERMARKET #32","305 E OLIVE AV, PORTERVILLE, CA 93257",36.0643223,-119.0095652,"Tulare County",41.01,"06107004101"
"1017639","ARCO AM/PM","305 E REDLANDS BL, SAN BERNARDINO, CA 92408",34.0625293,-117.2780042,"San Bernardino County",73.03,"06071007303"
"1026765","K & S MARKET","305 N ASH ST, ESCONDIDO, CA 92027",33.1294233,-117.0665999,"San Diego County",202.02,"06073020202"
"1027174","CVS PHARMACY #3951","305 S HIGHWAY 101, SOLANA BEACH, CA 92075",32.9883768,-117.2717803,"San Diego County",173.04,"06073017304"
"676827","7-ELEVEN 2177-19202","305 S SN GABRIEL BL, SAN GABRIEL, CA 91776",34.0986899,-118.0913188,"Los Angeles County",4811.02,"06037481102"
"1027075","LA BODEGA MARKET #8","305 W ANAHEIM ST, LONG BEACH, CA 90813",33.7830824,-118.1955847,"Los Angeles County",5754.01,"06037575401"
"1028663","UNITED OIL #106","305 W ANAHEIM ST, WILMINGTON, CA 90744",33.7800798,-118.2651273,"Los Angeles County",2948.2,"06037294820"
"1018850","AM DONUT & YOGURT","305 W HUNTINGTON DR, MONROVIA, CA 91016",34.140641,-118.0055482,"Los Angeles County",4309.01,"06037430901"
"650028","RALPHS GROCERY #192","305 W IMPERIAL HWY, BREA, CA 92821",33.9189794,-117.9027363,"Orange County",15.03,"06059001503"
"1022047","T R OIL","3050 E THOUSAND OAKS BL, THOUSAND OAKS, CA 91362",34.1694836,-118.8370313,"Ventura County",71,"06111007100"
"1028399","LOS FELIZ CHEVRON","3050 LOS FELIZ BLVD, LOS ANGELES, CA 90039",34.1245128,-118.2657376,"Los Angeles County",1883,"06037188300"
"1027635","FATBOY'S DELI & SPIRITS","3050 UNIVERSITY AVE, SAN DIEGO, CA 92104",32.7486593,-117.1287636,"San Diego County",13,"06073001300"
"125486","TOOLEY OIL #77","3050 ZINFANDEL DR, RANCHO CORDOVA, CA 95670",38.5880113,-121.287665,"Sacramento County",90.08,"06067009008"
"690742","SAFEWAY 10-1968","3051 COUNTRYSIDE DR, TURLOCK, CA 95380",37.5193347,-120.8822293,"Stanislaus County",38.05,"06099003805"
"1030208","SCHOOL ST MARKET","3051 SCHOOL ST, OAKLAND, CA 94602",37.7941288,-122.2115197,"Alameda County",4066.01,"06001406601"
"1015688","SHOP N SAVE","3052 E BELMONT AVE, FRESNO, CA 93701",36.7501529,-119.7735108,"Fresno County",5.01,"06019000501"
"1005594","PIXIE DONUTS","3052 TEMPLE AVE, POMONA, CA 91766",34.0417982,-117.7985179,"Los Angeles County",4024.02,"06037402402"
"1035601","PIXIE DONUTS","3052 WEST TEMPLE AVE, POMONA, CA 91766",34.0417982,-117.7985179,"Los Angeles County",4024.02,"06037402402"
"1029712","FOODS CO #339","3053 E SHIELDS AVE, FRESNO, CA 93726",36.7810858,-119.7737423,"Fresno County",51,"06019005100"
"1027275","GSE 76 LOS FELIZ #2651962","3053 LOS FELIZ BL, LOS ANGELES, CA 90039",34.1252744,-118.2660763,"Los Angeles County",1881,"06037188100"
"1035855","ALBERTSONS 55-4706","30530 RANCHO CALIFORNIA RD, TEMECULA, CA 92591",33.510295,-117.1272289,"Riverside County",432.66,"06065043266"
"1025035","ALBERTSONS 55-6706","30530 RANCHO CALIFORNIA, TEMECULA, CA 92591",33.510295,-117.1272289,"Riverside County",432.66,"06065043266"
"1031071","CIRCLE K","30535 S HWY 79, TEMECULA, CA 92592",33.4753895,-117.1282729,"Riverside County",432.5,"06065043250"
"1020840","FOODS CO FUEL CENTER #339","3055 E SHIELDS AVE, FRESNO, CA 93726",36.7800093,-119.7733505,"Fresno County",51,"06019005100"
"1004160","GOLDEN MART","3055 S ARCHIBALD AV #C, ONTARIO, CA 91761",34.0178014,-117.5914064,"San Bernardino County",19.06,"06071001906"
"1033558","LA FLOR DE MAYO","3055 W 7TH ST STE D, LOS ANGELES, CA 90005",34.0600369,-118.29064,"Los Angeles County",2122.03,"06037212203"
"1036877","LA FLOR DE MAYO MARKET","3055 W 7TH ST STE D, LOS ANGELES, CA 90005",34.0600369,-118.29064,"Los Angeles County",2122.03,"06037212203"
"1017739","CVS PHARMACY #9183","3055 W FLORIDA AV, HEMET, CA 92545",33.7456213,-117.0044534,"Riverside County",435.03,"06065043503"
"1024173","MYONG MARKET","3055 WILSHIRE BLVD #120A, LOS ANGELES, CA 90010",34.0621711,-118.2880607,"Los Angeles County",2111.2,"06037211120"
"1027125","STEVE'S FILIPINO INDIAN MARKET","3056 DELMONTE BLVD SUITE 100, MARINA, CA 93933",36.68217,-121.8041911,"Monterey County",142.01,"06053014201"
"1028150","VARSITY LIQUOR","3057 E ASHLAN AVE, FRESNO, CA 93726",36.7945379,-119.7737042,"Fresno County",53.01,"06019005301"
"1019538","CIGARETTE MART","3057 N SAN FERNANDO RD, LOS ANGELES, CA 90065",34.1142938,-118.2450698,"Los Angeles County",1864.01,"06037186401"
"1024398","LA TAPATIA MEAT MARKET","3058 RANDOLPH ST, HUNTINGTON PARK, CA 90255",33.9840155,-118.2140332,"Los Angeles County",5331.05,"06037533105"
"1035927","LA TAPATIA MEAT MARKET","3058 RANDOLPH ST, HUNTINGTON PARK, CA 90255",33.9840155,-118.2140332,"Los Angeles County",5331.05,"06037533105"
"1031380","GEORGE'S SERVICE INC","306 E GARVEY AVE, MONTEREY PARK, CA 91755",34.0621349,-118.1186476,"Los Angeles County",4822.01,"06037482201"
"644282","UNCLE DON'S LIQUOR","306 E THOMPSON BL, VENTURA, CA 93001",34.2780708,-119.2959666,"Ventura County",24,"06111002400"
"1020464","CLEARWATER EXPRESS","306 NORTH MAIN ST, SALINAS, CA 93901",36.6822598,-121.6529406,"Monterey County",18.02,"06053001802"
"1023035","5-STAR LIQUOR & MARKET","306 S MT VERNON AV, SAN BERNARDINO, CA 92410",34.0962239,-117.3143633,"San Bernardino County",49,"06071004900"
"1013138","SANGHERA TRADING POST","306 SUTTER ST, JACKSON, CA 95642",38.3511821,-120.7753965,"Amador County",4.01,"06005000401"
"690878","RALPHS GROCERY #683","306 TWIN OAKS VALLEY RD, SAN MARCOS, CA 92078",33.1304366,-117.1669321,"San Diego County",200.26,"06073020026"
"531246","7-ELEVEN 2171-25041","306 W BASELINE, SAN BERNARDINO, CA 92410",34.121579,-117.2901817,"San Bernardino County",55,"06071005500"
"1004124","ESCONDIDO SMOKE SHOP","306 W EL NORTE PKWY #C, ESCONDIDO, CA 92026",33.1428862,-117.094371,"San Diego County",203.05,"06073020305"
"1022037","CARMEL VALLEY SHELL","3060 CARMEL VALLEY RD, SAN DIEGO, CA 92130",32.9335821,-117.2399587,"San Diego County",83.29,"06073008329"
"1034373","BOSS'S MARKET","3060 MARTIN LUTHER KING JR BLV, SACRAMENTO, CA 95817",38.5466126,-121.4649034,"Sacramento County",27,"06067002700"
"680460","HACIENDA SHELL","3060 S HACIENDA BL, HACIENDA HEIGHTS, CA 91745",33.9817347,-117.9724886,"Los Angeles County",4086.25,"06037408625"
"1031966","STATE SHELL","3060 STATE ST, SANTA BARBARA, CA 93105",34.4407345,-119.7306262,"Santa Barbara County",5.02,"06083000502"
"169046","RALEY'S #344","3061 ALAMO DR, VACAVILLE, CA 95687",38.3365965,-121.9547971,"Solano County",2529.08,"06095252908"
"645493","GEORGE'S LIQUOR","3061 N LINCOLN AV, ALTADENA, CA 91001",34.1981453,-118.1589972,"Los Angeles County",4603.02,"06037460302"
"1014460","TOPPER LIQUOR","3061 W 8TH ST, LOS ANGELES, CA 90005",34.0577505,-118.2936535,"Los Angeles County",2123.03,"06037212303"
"1011149","FRENCH VALLEY CHEVRON #8","30616 BENTON RD, WINCHESTER, CA 92596",33.5920138,-117.1241702,"Riverside County",432.42,"06065043242"
"1031094","WFG 80022","3063 S CRENSHAW BLVD, LOS ANGELES, CA 90016",34.0258456,-118.3354573,"Los Angeles County",2200,"06037220000"
"1018160","CVS PHARMACY #9920","30640 RANCHO CALIFORNIA, TEMECULA, CA 92591",33.5100971,-117.1256007,"Riverside County",432.66,"06065043266"
"1006993","SEAFOOD CITY SUPERMARKET","3065 MCKEE RD, SAN JOSE, CA 95127",37.3753004,-121.8370444,"Santa Clara County",5038.04,"06085503804"
"1014238","SILVER STAR LIQUOR","30651 THOUSAND OAKS #A, AGOURA HILLS, CA 91301",34.15514,-118.7885434,"Los Angeles County",8003.32,"06037800332"
"681421","FRUITVALE MOBIL","3066 FRUITVALE AV, OAKLAND, CA 94602",37.7954598,-122.2176814,"Alameda County",4066.02,"06001406602"
"1028486","TOWN & COUNTRY CIGARETTES","3066 MYERS ST, OROVILLE, CA 95966",39.5010466,-121.5487962,"Butte County",30.01,"06007003001"
"1024635","BRISTOL 76 GAS STATION","3067  S BRISTOL ST, COSTA MESA, CA 92626",33.6827163,-117.886271,"Orange County",639.08,"06059063908"
"1013978","PANAMEX TRAVEL","307 E JEFFERSON BLVD #312, LOS ANGELES, CA 90011",34.0171944,-118.2691859,"Los Angeles County",2267,"06037226700"
"1024235","LA BREA CHEVRON","307 N LA BREA AV, LOS ANGELES, CA 90036",34.0765254,-118.3443296,"Los Angeles County",2140,"06037214000"
"1031006","LA FIESTA MARKET","307 S MADERA, KERMAN, CA 93630",36.7310347,-120.060437,"Fresno County",40.01,"06019004001"
"1035310","LA FIESTA MARKET","307 S MADERA, KERMAN, CA 93630",36.7310347,-120.060437,"Fresno County",40.01,"06019004001"
"1025583","PAJARO FOOD CENTER","307 SALINAS RD, WATSONVILLE, CA 95076",36.8981545,-121.7475486,"Monterey County",101.01,"06053010101"
"1026352","BOLSA KNOLLS VALERO","307 SAN JUAN GRADE RD, SALINAS, CA 93906",36.7338396,-121.6383188,"Monterey County",105.01,"06053010501"
"1030329","J AND P DELI","307 W 6TH ST, LOS ANGELES, CA 90014",34.046966,-118.2522941,"Los Angeles County",2073.01,"06037207301"
"1034166","7-ELEVEN 2177-37301","307 W COMPTON BLVD, COMPTON, CA 90220",33.8962325,-118.2268058,"Los Angeles County",5426.02,"06037542602"
"675994","ICE BUCKET III / Chevron","307 W ELM ST, COALINGA, CA 93210",36.1373155,-120.3621937,"Fresno County",80,"06019008000"
"1013793","ATWATER 76","3070 GLENDALE BLVD, LOS ANGELES, CA 90039",34.1159977,-118.2628487,"Los Angeles County",1871.01,"06037187101"
"1016570","CLOVER LEAF MARKET","3070 REYNARD WAY, SAN DIEGO, CA 92103",32.7373764,-117.1702975,"San Diego County",61,"06073006100"
"1031055","KENNY'S LIQUOR MARKET","3070 W LINCOLN AVE STE A & B, ANAHEIM, CA 92801",33.8315972,-117.9992313,"Orange County",869.02,"06059086902"
"1033970","RUBIDOUX SHELL","3071 RUBIDOUX BLVD, RIVERSIDE, CA 92509",34.0038599,-117.4015388,"Riverside County",402.04,"06065040204"
"1028872","NATIONAL ROBERTSON CARWASH","3071 S ROBERTSON BLVD, LOS ANGELES, CA 90034",34.0315412,-118.3911055,"Los Angeles County",2697,"06037269700"
"182103","SAFEWAY 05-1526","3071 STEVENS CRK BL, SANTA CLARA, CA 95050",37.3243391,-121.9494927,"Santa Clara County",5058,"06085505800"
"1029784","COUNTRY WEST LIQUOR","3071 W CAPITOL AV, WEST SACRAMENTO, CA 95691",38.578944,-121.550395,"Yolo County",102.03,"06113010203"
"1006931","STATER BROS 177","30712 BENTON RD, WINCHESTER, CA 92596",33.5926287,-117.1237522,"Riverside County",432.42,"06065043242"
"1032005","SMOKE AND GIFT","30724 BENTON ROAD, WINCHESTER, CA 92596",33.5918818,-117.1222008,"Riverside County",432.42,"06065043242"
"1021927","LOS FELIZ OIL INC","3073 LOS FELIZ BL, LOS ANGELES, CA 90039",34.1248353,-118.2663699,"Los Angeles County",1881,"06037188100"
"1024691","LAN'S MARKET","3073 RANDOLPH ST, HUNTINGTON PARK, CA 90255",33.984664,-118.213361,"Los Angeles County",5325,"06037532500"
"1017421","CVS PHARMACY #8848","30736 BENTON RD, WINCHESTER, CA 92596",33.5915376,-117.1224811,"Riverside County",432.42,"06065043242"
"1021369","KB CAMINO","3074 CAMINO HEIGHTS, CAMINO, CA 95709",38.7359612,-120.7104472,"El Dorado County",313.01,"06017031301"
"682098","LA CANASTA MARKET","3074 MONTEREY RD, SAN JOSE, CA 95111",37.2880538,-121.8453721,"Santa Clara County",5032.04,"06085503204"
"1025930","CVS PHARMACY #9897","3074 STORY RD, SAN JOSE, CA 95127",37.3542771,-121.8190705,"Santa Clara County",5035.1,"06085503510"
"1032060","ABC","3075 EL CAJON BLVD, SAN DIEGO, CA 92104",32.7550307,-117.1283134,"San Diego County",13,"06073001300"
"680233","RALPHS GROCERY #752","3075 S ARCHIBALD BLDG C, ONTARIO, CA 91761",34.0177203,-117.5920986,"San Bernardino County",19.06,"06071001906"
"318126","7-ELEVEN 2367-25802","3076 DEL MONTE BL, MARINA, CA 93933",36.6832774,-121.8027674,"Monterey County",142.01,"06053014201"
"1024615","FAST N ESY #14","3076 E GETTSBURG AVE, FRESNO, CA 93726",36.8010628,-119.7726874,"Fresno County",53.01,"06019005301"
"1028061","MT PLEASANT BOTTLE SHOP","3078 STORY RD, SAN JOSE, CA 95127",37.3556396,-121.8197075,"Santa Clara County",5035.1,"06085503510"
"1032628","7-ELEVEN 2136-39763","3079 SAN FERNANDO RD, LOS ANGELES, CA 90065",34.1147376,-118.2452159,"Los Angeles County",1864.01,"06037186401"
"682107","FIVE PTS LIQUOR STORE #2","3079 W LINCOLN AV, ANAHEIM, CA 92801",33.8323797,-117.997427,"Orange County",1104.02,"06059110402"
"560932","7-ELEVEN 2367-14295","308 ABBOTT ST, SALINAS, CA 93901",36.6672439,-121.645853,"Monterey County",12,"06053001200"
"1023528","READS LIQUOR","308 S ALVARADO ST, LOS ANGELES, CA 90057",34.0626177,-118.2726464,"Los Angeles County",2089.03,"06037208903"
"683318","7-ELEVEN 2364-14070","308 WALNUT AV, CHICO, CA 95928",39.7229307,-121.8490537,"Butte County",11,"06007001100"
"1028463","LA PALMA SHELL","3080 E LA PALMA AVE, ANAHEIM, CA 92806",33.8506047,-117.8577639,"Orange County",117.14,"06059011714"
"1036379","ASIAN FOOD MARKET","3080 MARLOW ROAD STE A13, SANTA ROSA, CA 95403",38.4659277,-122.7500439,"Sonoma County",1529.04,"06097152904"
"648742","7-ELEVEN 2366-23342","3080 SAN JOSE AV, SAN FRANCISCO, CA 94112",37.7098332,-122.4579445,"San Francisco County",262,"06075026200"
"1009884","UNCLE TOM'S LIQUOR","3081 E TULARE AVE, FRESNO, CA 93721",36.7431664,-119.7728931,"Fresno County",5.01,"06019000501"
"1025869","CVS PHARMACY #9944","3081 STEVENS CREEK BL, SANTA CLARA, CA 95050",37.3243433,-121.9494774,"Santa Clara County",5058,"06085505800"
"1021247","DONUT FACTORY","3081 W RAMSEY ST #A, BANNING, CA 92220",33.9257406,-116.9110707,"Riverside County",441.01,"06065044101"
"1036388","DONUT FACTORY","3081 W RAMSEY ST #A, BANNING, CA 92220",33.9257406,-116.9110707,"Riverside County",441.01,"06065044101"
"1032955","RITE AID #5654","3081-B CLAIREMONT DR, SAN DIEGO, CA 92117",32.7954363,-117.1924713,"San Diego County",91.02,"06073009102"
"1011405","TRANCAS CHEVRON","30811 PACIFIC COAST HWY, MALIBU, CA 90265",34.0316778,-118.8437636,"Los Angeles County",8004.06,"06037800406"
"1025426","SQUAW VALLEY TRADING CENTER","30812 E KINGS CANYON RD, SQUAW VALLEY, CA 93675",36.741082,-119.247879,"Fresno County",64.03,"06019006403"
"1017598","MAMAJAAN  FOOD & LIQUOR","3082 W BULLARD AVE, FRESNO, CA 93711",36.8231746,-119.8454815,"Fresno County",42.14,"06019004214"
"132922","ABBY ARCO 2","30821 HWY 99, GOSHEN, CA 93227",36.3494986,-119.4277553,"Tulare County",9,"06107000900"
"1014251","ANCHOR LIQUOR","3083 1/2 CLAIREMONT DR, SAN DIEGO, CA 92117",32.7958521,-117.1923604,"San Diego County",91.02,"06073009102"
"1032107","DMP TOWN CENTER","30832 SANTA MARGARITA PKWY, RANCHO SANTA MARGARITA, CA 92688",33.6435608,-117.5936225,"Orange County",320.54,"06059032054"
"1025760","JIMMY'S OASIS","30836 S AIRPORT WAY, TRACY, CA 95376",37.6739492,-121.2696843,"San Joaquin County",55.01,"06077005501"
"491755","NABIL'S MOBIL SERVICE","3084 E GAGE AV, HUNTINGTON PARK, CA 90255",33.9805272,-118.2129107,"Los Angeles County",5332.02,"06037533202"
"1017430","CVS PHARMACY #9591","30842 S PACIFIC COAST, LAGUNA BEACH, CA 92651",33.5156509,-117.7557093,"Orange County",626.32,"06059062632"
"1027601","HIGHWAY 99 CHEVRON","3085 E CENTRAL AVE, FRESNO, CA 93725",36.6775729,-119.7361164,"Fresno County",15,"06019001500"
"1021331","PALOMINO MARKET","3085 E GAGE AV, HUNTINGTON PARK, CA 90255",33.9809855,-118.2128062,"Los Angeles County",5332.01,"06037533201"
"1037016","H&S 49","3085 E LA PALMA AV, ANAHEIM, CA 92806",33.8513467,-117.8578335,"Orange County",117.14,"06059011714"
"682550","KRAEMER CHEVRON","3085 E LA PALMA AV, ANAHEIM, CA 92806",33.8513467,-117.8578335,"Orange County",117.14,"06059011714"
"1009181","FAIRMOUNT SUPER MERCADO","3086 FAIRMOUNT AVE, SAN DIEGO, CA 92105",32.7385655,-117.1012699,"San Diego County",25.02,"06073002502"
"689559","DELICIOUS DONUTS","3087 W PICO BL, LOS ANGELES, CA 90006",34.0475639,-118.3085231,"Los Angeles County",2132.02,"06037213202"
"1032853","DELICIOUS DONUTS","3087 W PICO BLVD, LOS ANGELES, CA 90006",34.0475127,-118.308676,"Los Angeles County",2132.02,"06037213202"
"1026339","SAM'S MARKET #12","3088 MARLOW RD, SANTA ROSA, CA 95403",38.4668538,-122.7501747,"Sonoma County",1529.04,"06097152904"
"1021769","A & S LIQUOR MART","3088 W PICO BLVD, LOS ANGELES, CA 90006",34.0469744,-118.3088664,"Los Angeles County",2213.03,"06037221303"
"1033279","EL CHILITOS MARKET","309 E MARKET ST, LONG BEACH, CA 90805",33.8545175,-118.1896403,"Los Angeles County",5703.04,"06037570304"
"1024298","WILLIAM'S DONUTS","309 GARFIELD AVE #B, MONTEREY PARK, CA 91754",34.0592842,-118.1232657,"Los Angeles County",4822.01,"06037482201"
"1031666","VU'S MARKET","309 N 17TH ST, SAN JOSE, CA 95112",37.3483257,-121.877942,"Santa Clara County",5012,"06085501200"
"1034329","V MARKET","309 N 17TH ST, SAN JOSE, CA 95112",37.3483257,-121.877942,"Santa Clara County",5012,"06085501200"
"683017","7-ELEVEN 2111-19663","3090 CLAIREMONT DR, SAN DIEGO, CA 92117",32.7969917,-117.1935916,"San Diego County",91.01,"06073009101"
"1005859","LIQUOR CABINET #2","3090 HIGHWAY 99 WEST, CORNING, CA 96021",39.9074895,-122.1978003,"Tehama County",11,"06103001100"
"1001697","MAIN SHELL","3090 MAIN ST, IRVINE, CA 92614",33.6781484,-117.8341084,"Orange County",525.23,"06059052523"
"1036283","R&M PACIFIC RIM #05","3090 MAIN ST, IRVINE, CA 92614",33.6781484,-117.8341084,"Orange County",525.23,"06059052523"
"1037420","SHELL #68546","3090 MAIN ST, IRVINE, CA 92614",33.6781484,-117.8341084,"Orange County",525.23,"06059052523"
"1006884","ROTTEN ROBBIE 53","3090 MONTEREY RD, SAN JOSE, CA 95111",37.2881345,-121.8446913,"Santa Clara County",5032.04,"06085503204"
"1025083","ALBERTSONS 55-6798","30901 RIVERSIDE DR, LAKE ELSINORE, CA 92530",33.6861187,-117.3669786,"Riverside County",430.06,"06065043006"
"1035898","ALBERTSONS 55-0798","30901 RIVERSIDE DR, LAKE ELSINORE, CA 92530",33.6861187,-117.3669786,"Riverside County",430.06,"06065043006"
"1022061","SMOKER'S OUTLET #3","3095 CLAIRMONT DR A2, SAN DIEGO, CA 92117",32.7974048,-117.1927837,"San Diego County",91.02,"06073009102"
"1024151","LIQUOR MART","3096 COFFEY LN, SANTA ROSA, CA 95403",38.4671642,-122.7413768,"Sonoma County",1528.02,"06097152802"
"1009931","LANDESS UNION 76","3096 LANDESS AVE, SAN JOSE, CA 95132",37.4154765,-121.8753598,"Santa Clara County",5044.1,"06085504410"
